prev_eps_yoy,expansion,date,name,om,prev_year,gm,est_price,prev_rev_yoy,symbol,price,advice,prev_eps,pe,eps,eps_yoy,status,rev_yoy
18.74,-1163.49,2026-03,巨漢,N/A,2025,N/A,384.29999999999995,24.87,6903.TWO,275.5,⚪ 中性觀察,10.62,10.753317720530836,6.72,564.0,⚠️ 獲利稀釋,1727.49
63.03,-1166.03,2026-03,亞翔,N/A,2025,N/A,959.4,19.04,6139.TW,643.0,⚪ 中性觀察,30.51,10.05315822388993,9.45,149.34,⚠️ 獲利稀釋,1315.37
-1750.0,-1168.92,2026-03,台化,-1.33%,2025,4.05%,-31.499999999999993,-17.66,1326.TW,56.4000015259,⚪ 數據不足,-0.99,0.0,1.07,1437.5,🔄 轉虧為盈,2606.42
-134.48,-1174.03,2026-03,華盈,N/A,2025,N/A,-6.0,10.06,3520.TWO,17.8999996185,⚪ 數據不足,-0.1,0.0,-0.07,-450.0,📉 獲利侵蝕,724.03
-22.09,-1180.25,2026-03,江申,6.22%,2025,20.24%,97.2,-14.6,1525.TW,68.0,⚪ 中性觀察,3.21,10.493827160493826,-0.82,-202.5,📉 獲利侵蝕,977.75
-407.14,-1183.18,2026-03,晟鈦,5.07%,2025,10.48%,-13.799999999999999,13.3,3229.TW,39.25,⚪ 數據不足,-0.43,0.0,0.55,685.71,🔄 轉虧為盈,1868.89
-24.07,-1190.26,2026-03,安力-KY,N/A,2025,N/A,-14.4,18.08,5223.TWO,22.3999996185,⚪ 數據不足,-0.67,0.0,-0.44,-780.0,📉 獲利侵蝕,410.26
-35.0,-1205.6899999999998,2026-03,訊芯-KY,N/A,2025,N/A,-52.05,45.18,6451.TW,322.0,⚪ 數據不足,0.26,0.0,-1.45,-37.86,📉 獲利侵蝕,1167.83
1502.33,-1212.83,2026-03,大魯閣,-28.70%,2025,34.83%,74.25,4.63,1432.TW,15.0500001907,⚪ 中性觀察,6.03,3.040404078929293,-0.54,-1180.0,📉 獲利侵蝕,32.83
-4.59,-1226.55,2026-03,金寶,1.66%,2025,5.36%,42.0,-0.55,2312.TW,27.6499996185,⚪ 中性觀察,1.05,9.87499986375,0.35,0.0,📉 獲利侵蝕,1226.55
-54.76,-1230.2,2026-03,中光電,N/A,2025,N/A,19.349999999999998,-0.23,5371.TWO,68.5,❌ 暫避觀望,0.95,53.100775193798455,-0.3,-700.0,📉 獲利侵蝕,530.2
-49.53,-1236.95,2026-03,由田,6.13%,2025,53.12%,28.349999999999994,-9.54,3455.TWO,150.5,❌ 暫避觀望,2.67,79.62962962962965,-0.81,-1257.14,🏰 高護城河,-20.19
-106.76,-1239.19,2026-03,藝舍-KY,-24.14%,2025,16.85%,-16.200000000000003,-68.65,2724.TWO,10.6499996185,⚪ 數據不足,-0.2,0.0,-0.43,-975.0,📉 獲利侵蝕,264.19
-14.2,-1243.44,2026-03,力積電,N/A,2025,N/A,-19.050000000000004,4.48,6770.TW,49.5499992371,⚪ 數據不足,-1.86,0.0,3.36,1388.46,🔄 轉虧為盈,2631.9
-1277.78,-1250.66,2026-03,台富,N/A,2025,N/A,-39.0,-5.33,1454.TW,12.8000001907,⚪ 數據不足,-1.12,0.0,-0.2,-200.0,📉 獲利侵蝕,1050.66
-72.78,-1252.29,2026-03,擎亞,N/A,2025,N/A,59.25,22.83,8096.TWO,102.5,❌ 暫避觀望,0.89,25.949367088607595,1.9,75.93,⚠️ 獲利稀釋,1328.22
-56.76,-1261.81,2026-03,榮科,N/A,2025,N/A,-137.7,-11.09,4989.TW,51.0,⚪ 數據不足,-3.48,0.0,0.13,119.7,🔄 轉虧為盈,1381.51
-130.48,-1269.3000000000002,2026-03,承啟,0.94%,2025,8.50%,-31.049999999999997,2.17,2425.TW,42.7000007629,⚪ 數據不足,-0.32,0.0,0.62,87.88,🔄 轉虧為盈,1357.18
34.08,-1269.95,2026-03,根基,7.58%,2025,9.56%,318.15000000000003,51.01,2546.TW,98.5,⚪ 中性觀察,9.52,4.6440358321546436,1.43,-6.54,📉 獲利侵蝕,1263.41
6600.0,-1271.67,2026-03,建漢,-12.63%,2025,1.56%,51.3,16.55,3062.TW,18.3500003815,⚪ 中性觀察,0.68,5.3654971875731,-0.54,-124.0,📉 獲利侵蝕,1147.67
173.02,-1277.87,2026-03,新鉅科,-22.27%,2025,4.18%,95.55,19.21,3630.TWO,25.3999996185,⚪ 中性觀察,1.86,3.9874410704081633,-0.27,50.0,⚠️ 獲利稀釋,1327.87
54.46,-1278.17,2026-03,桓鼎-KY,N/A,2025,N/A,-97.8,-10.68,5543.TWO,28.2000007629,⚪ 數據不足,-2.52,0.0,-0.75,-400.0,📉 獲利侵蝕,878.17
19.51,-1279.03,2026-03,和桐,8.91%,2025,14.20%,19.5,16.5,1714.TW,12.6000003815,⚪ 中性觀察,0.5,9.69230798576923,0.23,175.0,⚠️ 獲利稀釋,1454.03
-20.55,-1295.4099999999999,2026-03,蔚華科,-125.48%,2025,16.83%,-91.95000000000002,-31.79,3055.TW,93.1999969482,⚪ 數據不足,-2.68,0.0,-0.15,76.92,⚠️ 獲利稀釋,1372.33
-4.59,-1299.87,2026-03,昇貿,3.80%,2025,13.39%,132.6,29.36,3305.TW,90.5,⚪ 中性觀察,3.16,10.237556561085974,1.73,39.17,⚠️ 獲利稀釋,1339.04
-44.71,-1299.92,2026-03,安馳,8.05%,2025,12.45%,61.349999999999994,69.32,3528.TW,78.0,❌ 暫避觀望,2.3,19.070904645476773,2.83,40.1,⚠️ 獲利稀釋,1340.02
134.62,-1305.47,2026-03,佳龍,N/A,2025,N/A,-2.8499999999999983,26.06,9955.TW,22.4500007629,⚪ 數據不足,0.54,0.0,0.05,141.67,⚠️ 獲利稀釋,1447.14
-491.43,-1336.75,2026-03,和大,-18.43%,2025,-3.41%,-108.30000000000001,-8.7,1536.TW,45.0,⚪ 數據不足,-2.74,0.0,-0.52,-40.54,📉 獲利侵蝕,1296.21
-17.44,-1339.41,2026-03,福華,N/A,2025,N/A,-34.05,10.43,8085.TWO,10.9499998093,⚪ 數據不足,-1.01,0.0,-0.16,40.74,⚠️ 獲利稀釋,1380.15
-145.21,-1351.07,2026-03,福永生技,-6.40%,2025,13.67%,-23.400000000000002,10.78,4183.TWO,14.6999998093,⚪ 數據不足,-0.33,0.0,-0.52,-1140.0,📉 獲利侵蝕,211.07
-82.6,-1351.1200000000001,2026-03,山隆,-10.37%,2025,7.55%,-224.55,-24.55,2616.TW,13.6000003815,⚪ 數據不足,-6.25,0.0,-1.37,11.76,⚠️ 獲利稀釋,1362.88
120.0,-1351.8899999999999,2026-03,陽程,17.10%,2025,41.15%,-19.8,43.43,3498.TWO,86.3000030518,⚪ 數據不足,0.48,0.0,-0.2,81.37,⚠️ 獲利稀釋,1433.26
-150.36,-1352.31,2026-03,雲豹能源,N/A,2025,N/A,-23.400000000000002,96.9,6869.TW,65.0999984741,⚪ 數據不足,-4.2,0.0,-0.99,45.14,⚠️ 獲利稀釋,1397.45
-22.22,-1353.32,2026-03,中茂,N/A,2025,N/A,-50.25,-21.87,5205.TWO,22.1000003815,⚪ 數據不足,-1.43,0.0,-0.36,-9.09,📉 獲利侵蝕,1344.23
9.68,-1353.8,2026-03,銘旺科,-24.63%,2025,4.20%,-51.9,59.22,2429.TW,29.6000003815,⚪ 數據不足,-1.4,0.0,-0.45,-114.29,📉 獲利侵蝕,1239.51
32.41,-1357.19,2026-03,達航科技,7.93%,2025,23.60%,-39.599999999999994,12.25,4577.TWO,62.7000007629,⚪ 數據不足,-0.73,0.0,-0.21,73.75,⚠️ 獲利稀釋,1430.94
-29.6,-1360.3400000000001,2026-03,倍力,N/A,2025,N/A,142.35,-22.72,6874.TWO,75.4000015259,⚪ 中性觀察,3.16,7.94520564024236,1.95,76.85,⚠️ 獲利稀釋,1437.19
-96.0,-1386.57,2026-03,寶隆,7.26%,2025,12.71%,-8.25,-3.11,1906.TW,10.9499998093,⚪ 數據不足,0.01,0.0,-0.03,-200.0,📉 獲利侵蝕,1186.57
18.73,-1400.22,2026-03,精技,2.38%,2025,8.10%,124.65,18.17,2414.TW,54.7000007629,⚪ 中性觀察,3.17,6.582430898062574,1.17,42.68,⚠️ 獲利稀釋,1442.9
-47.75,-1403.74,2026-03,鏵友益,N/A,2025,N/A,6.149999999999999,0.0,6877.TWO,103.5,❌ 暫避觀望,0.59,252.43902439024396,-0.65,-1400.0,📉 獲利侵蝕,3.74
-433.33,-1404.02,2026-03,元晶,N/A,2025,N/A,-135.45,-59.56,6443.TW,22.25,⚪ 數據不足,-6.24,0.0,-0.2,13.04,⚠️ 獲利稀釋,1417.06
-394.74,-1407.04,2026-03,常珵,N/A,2025,N/A,-53.699999999999996,19.38,8097.TWO,51.0999984741,⚪ 數據不足,-1.14,0.0,-0.72,-1283.33,📉 獲利侵蝕,123.71
-96.3,-1407.51,2026-03,群創,-2.06%,2025,9.08%,4.3500000000000005,4.72,3481.TW,41.4000015259,❌ 暫避觀望,0.03,142.7586259513793,0.2,66.67,⚠️ 獲利稀釋,1474.18
-93.16,-1407.58,2026-03,台榮,-0.43%,2025,8.16%,-1.05,-4.37,1220.TW,11.1999998093,⚪ 數據不足,0.08,0.0,-0.17,-70.0,📉 獲利侵蝕,1337.58
-95.24,-1415.73,2026-03,高僑,N/A,2025,N/A,-11.25,-26.42,6234.TWO,29.3500003815,⚪ 數據不足,0.05,0.0,0.23,21.05,⚠️ 獲利稀釋,1436.78
-52.74,-1425.35,2026-03,台肥,3.04%,2025,15.30%,41.85,1.81,1722.TW,45.7999992371,❌ 暫避觀望,0.95,16.415770335878136,0.19,90.0,⚠️ 獲利稀釋,1515.35
1.84,-1441.89,2026-03,華立,5.39%,2025,8.77%,317.7,-2.3,3010.TW,108.0,⚪ 中性觀察,8.84,5.09915014164306,2.47,27.32,⚠️ 獲利稀釋,1469.21
-66.09,-1454.61,2026-03,漢翔,4.51%,2025,8.73%,19.35,-9.88,2634.TW,58.5999984741,❌ 暫避觀望,0.78,45.426355406279065,0.28,12.0,⚠️ 獲利稀釋,1466.61
-1744.48,-1455.8700000000001,2026-03,森崴能源,N/A,2025,N/A,-1955.4,32.68,6806.TW,3.5099999905,⚪ 數據不足,-60.0,0.0,-6.73,-1135.38,📉 獲利侵蝕,320.49
-1292.86,-1465.92,2026-03,淘帝-KY,-26.63%,2025,-8.18%,-35.849999999999994,-17.32,2929.TW,5.5900001526,⚪ 數據不足,-1.68,0.0,-0.22,-1000.0,📉 獲利侵蝕,465.92
-632.0,-1471.55,2026-03,海德威,-1.94%,2025,7.59%,-62.699999999999996,-5.19,3268.TWO,20.1000003815,⚪ 數據不足,-1.33,0.0,-0.09,-50.0,📉 獲利侵蝕,1421.55
-26.97,-1483.74,2026-03,其陽,1.19%,2025,20.85%,17.55,9.25,3564.TWO,39.7000007629,❌ 暫避觀望,0.65,33.93162458367521,-0.32,-1166.67,📉 獲利侵蝕,317.07
-33.61,-1503.3100000000002,2026-03,弘憶股,2.63%,2025,5.61%,43.050000000000004,18.67,3312.TW,39.6500015259,⚪ 中性觀察,1.74,13.815331542125437,1.03,-1.9,📉 獲利侵蝕,1501.41
-28.57,-1511.48,2026-03,康那香,N/A,2025,N/A,-74.85000000000001,-9.24,9919.TW,13.6000003815,⚪ 數據不足,-2.43,0.0,-0.52,-308.0,📉 獲利侵蝕,1203.48
-9.8,-1511.67,2026-03,燁興,-33.95%,2025,-29.22%,-78.0,-23.43,2007.TW,7.0,⚪ 數據不足,-2.24,0.0,-0.45,-18.42,📉 獲利侵蝕,1493.25
-15.31,-1518.97,2026-03,綠河-KY,N/A,2025,N/A,-311.84999999999997,-33.25,8444.TWO,4.9899997711,⚪ 數據不足,-10.06,0.0,-3.3,7.08,⚠️ 獲利稀釋,1526.05
-112.33,-1524.58,2026-03,新復興,-63.96%,2025,-26.90%,-71.10000000000001,-89.32,4909.TWO,33.5499992371,⚪ 數據不足,-1.25,0.0,0.05,25.0,🔄 轉虧為盈,1549.58
-88.24,-1577.3500000000001,2026-03,谷崧,N/A,2025,N/A,-4.3500000000000005,-11.24,3607.TW,13.5,⚪ 數據不足,0.02,0.0,0.03,108.82,⚠️ 獲利稀釋,1686.17
-90.28,-1579.76,2026-03,台苯,-10.27%,2025,-7.37%,-59.25,-24.07,1310.TW,7.0599999428,⚪ 數據不足,-1.37,0.0,-0.94,-176.47,📉 獲利侵蝕,1403.29
-940.0,-1601.34,2026-03,宅配通,N/A,2025,N/A,-42.300000000000004,-5.97,2642.TW,20.1499996185,⚪ 數據不足,-1.04,0.0,-0.75,-50.0,📉 獲利侵蝕,1551.34
-269.57,-1604.8,2026-03,GIS-KY,N/A,2025,N/A,-27.900000000000002,-4.58,6456.TW,51.2000007629,⚪ 數據不足,-0.79,0.0,-0.61,-185.71,📉 獲利侵蝕,1419.09
-23.95,-1636.2199999999998,2026-03,達麗,N/A,2025,N/A,103.49999999999999,-22.64,6177.TW,47.4500007629,⚪ 中性觀察,3.84,6.876811704768116,3.53,2621.43,⚠️ 獲利稀釋,4257.65
26.8,-1640.48,2026-03,新建,4.30%,2025,6.67%,36.449999999999996,7.45,2516.TW,13.8999996185,⚪ 中性觀察,1.23,5.720164452057614,0.25,-16.67,📉 獲利侵蝕,1623.81
11.76,-1656.04,2026-03,資拓宏宇,N/A,2025,N/A,53.550000000000004,-2.37,6614.TW,36.2999992371,⚪ 中性觀察,2.08,10.168067013193278,0.16,134.04,⚠️ 獲利稀釋,1790.08
85.65,-1658.02,2026-03,全球傳動,-1.35%,2025,16.55%,-33.0,11.55,4540.TW,42.2000007629,⚪ 數據不足,-0.66,0.0,-0.19,72.46,⚠️ 獲利稀釋,1730.48
-25.0,-1662.22,2026-03,首利,-72.91%,2025,5.75%,-0.9,-34.37,1471.TW,9.1999998093,⚪ 數據不足,0.03,0.0,-0.03,-112.0,📉 獲利侵蝕,1550.22
-8.77,-1687.6100000000001,2026-03,台康生技,N/A,2025,N/A,-99.9,-0.38,6589.TW,45.0499992371,⚪ 數據不足,-2.51,0.0,-0.47,9.8,⚠️ 獲利稀釋,1697.41
2500.0,-1699.06,2026-03,工信,N/A,2025,N/A,17.400000000000002,27.32,5521.TW,9.6000003815,⚪ 中性觀察,0.52,8.275862397844826,0.13,750.0,⚠️ 獲利稀釋,2449.06
674.7,-1713.84,2026-03,熙特爾-創,N/A,2025,N/A,228.00000000000003,885.03,7740.TW,140.5,⚪ 中性觀察,4.9,9.243421052631579,3.64,167.65,⚠️ 獲利稀釋,1881.49
124.43,-1717.95,2026-03,緯穎,N/A,2025,N/A,10046.849999999999,163.68,6669.TW,4900.0,⚪ 中性觀察,275.06,7.315725824512161,75.95,44.12,⚠️ 獲利稀釋,1762.07
-194.62,-1737.31,2026-03,競國,N/A,2025,N/A,-54.449999999999996,-18.04,6108.TW,16.25,⚪ 數據不足,-0.88,0.0,-1.08,-191.89,📉 獲利侵蝕,1545.42
-8.03,-1740.3100000000002,2026-03,展�眥篕�,N/A,2025,N/A,157.95,14.84,6776.TW,51.7000007629,⚪ 中性觀察,4.2,4.909781648898385,1.14,12.87,⚠️ 獲利稀釋,1753.18
-91.07,-1770.6,2026-03,台達化,-4.04%,2025,3.28%,-49.2,-22.22,1309.TW,12.1499996185,⚪ 數據不足,-1.07,0.0,-0.53,-278.57,📉 獲利侵蝕,1492.03
-32.16,-1777.35,2026-03,順天,N/A,2025,N/A,30.0,-49.22,5525.TW,22.7000007629,⚪ 中性觀察,1.4,11.35000038145,1.0,900.0,⚠️ 獲利稀釋,2677.35
18.15,-1785.68,2026-03,中鋼構,2.40%,2025,4.40%,112.35000000000001,6.36,2013.TW,40.5,⚪ 中性觀察,3.19,5.4072096128170895,0.66,4.76,⚠️ 獲利稀釋,1790.44
66.67,-1786.48,2026-03,慕康生醫,N/A,2025,N/A,8.85,-3.62,5398.TWO,14.5,❌ 暫避觀望,0.35,24.576271186440678,-0.22,-10.0,📉 獲利侵蝕,1776.48
-250.0,-1792.31,2026-03,久正,N/A,2025,N/A,-2.1,13.22,6167.TWO,9.8500003815,⚪ 數據不足,-0.03,0.0,-0.06,-100.0,📉 獲利侵蝕,1692.31
57.52,-1821.54,2026-03,兆赫,2.18%,2025,15.28%,-47.55,-0.05,2485.TW,32.5,⚪ 數據不足,-0.96,0.0,0.41,168.33,🔄 轉虧為盈,1989.87
-39.91,-1837.55,2026-03,仁寶,1.38%,2025,5.82%,52.49999999999999,-16.78,2324.TW,33.75,⚪ 中性觀察,1.38,9.642857142857144,0.45,-10.0,📉 獲利侵蝕,1827.55
6.63,-1858.75,2026-03,泰鼎-KY,-27.74%,2025,-13.35%,-289.34999999999997,-6.83,4927.TW,26.8999996185,⚪ 數據不足,-8.65,0.0,-3.1,-131.34,📉 獲利侵蝕,1727.41
24.44,-1879.79,2026-03,新鋼,2.25%,2025,6.08%,23.1,2.45,2032.TW,15.5500001907,⚪ 中性觀察,0.56,10.097402721233767,0.49,157.89,⚠️ 獲利稀釋,2037.68
-273.08,-1882.1599999999999,2026-03,風青,1.18%,2025,7.75%,-42.45,1.18,2061.TWO,51.2000007629,⚪ 數據不足,-0.97,0.0,0.3,372.73,🔄 轉虧為盈,2254.89
-8.3,-1889.83,2026-03,鴻準,2.17%,2025,4.22%,82.94999999999999,105.83,2354.TW,53.0999984741,⚪ 中性觀察,2.32,9.602169705985535,0.47,-29.85,📉 獲利侵蝕,1859.98
81.16,-1902.0900000000001,2026-03,四維航,N/A,2025,N/A,-4.3500000000000005,-8.84,5608.TW,12.8999996185,⚪ 數據不足,-0.13,0.0,-0.11,76.09,⚠️ 獲利稀釋,1978.18
65.08,-1903.8999999999999,2026-03,台塑化,N/A,2025,N/A,49.2,-5.67,6505.TW,71.5999984741,❌ 暫避觀望,1.04,21.82926782746951,2.14,448.72,⚠️ 獲利稀釋,2352.62
16.81,-1905.83,2026-03,業強,N/A,2025,N/A,-43.199999999999996,1.16,6124.TWO,24.3500003815,⚪ 數據不足,-0.99,0.0,0.17,160.71,🔄 轉虧為盈,2066.54
15.65,-1914.24,2026-03,大略-KY,-65.06%,2025,-7.81%,-41.699999999999996,7.41,4804.TWO,3.2699999809,⚪ 數據不足,-1.54,0.0,-0.47,-53.33,📉 獲利侵蝕,1860.91
56.82,-1931.19,2026-03,西勝,-68.62%,2025,-3.42%,-11.850000000000001,-18.66,3625.TWO,14.8000001907,⚪ 數據不足,-0.6,0.0,0.01,103.7,🔄 轉虧為盈,2034.89
-109.76,-1943.1399999999999,2026-03,大飲,-19.69%,2025,-3.68%,-34.800000000000004,56.06,1213.TW,7.1100001335,⚪ 數據不足,-0.85,0.0,-0.37,-60.87,📉 獲利侵蝕,1882.27
-122.76,-1944.5700000000002,2026-03,駿吉-KY,-116.55%,2025,-25.13%,0.0,-43.59,1591.TWO,0.0,⚪ 數據不足,-2.75,0.0,-0.08,84.31,⚠️ 獲利稀釋,2028.88
178.19,-1963.2199999999998,2026-03,鑫聯大投控,5.14%,2025,8.09%,249.45,44.32,3709.TWO,66.0,⚪ 中性觀察,7.11,3.96873120865905,3.69,504.92,⚠️ 獲利稀釋,2468.14
840.63,-1963.2800000000002,2026-03,南電,N/A,2025,N/A,93.3,24.44,8046.TW,837.0,❌ 暫避觀望,3.01,134.56591639871382,2.03,534.37,⚠️ 獲利稀釋,2497.65
19.21,-1983.4199999999998,2026-03,英業達,1.48%,2025,5.21%,90.6,6.95,2356.TW,57.5,⚪ 中性觀察,2.42,9.519867549668874,0.68,44.68,⚠️ 獲利稀釋,2028.1
23.02,-1990.48,2026-03,鴻海,3.28%,2025,5.88%,506.70000000000005,18.13,2317.TW,229.5,⚪ 中性觀察,13.61,6.7939609236234455,3.56,17.49,⚠️ 獲利稀釋,2007.97
25.55,-1994.11,2026-03,廣達,3.76%,2025,6.33%,721.1999999999999,50.54,2382.TW,279.0,⚪ 中性觀察,19.45,5.802828618968387,5.5,8.71,⚠️ 獲利稀釋,2002.82
329.17,-2000.0500000000002,2026-03,新美齊,26.98%,2025,33.43%,113.55000000000001,880.8,2442.TW,19.2000007629,⚪ 中性觀察,5.24,2.536327709762219,1.14,286.21,⚠️ 獲利稀釋,2286.26
-380.0,-2011.41,2026-03,海光,-2.86%,2025,-0.64%,-4.3500000000000005,-8.24,2038.TW,12.1000003815,⚪ 數據不足,-0.56,0.0,0.16,-56.76,🔄 轉虧為盈,1954.65
-33.64,-2015.77,2026-03,詠昇,N/A,2025,N/A,28.349999999999994,-1.53,6418.TWO,28.0,⚪ 中性觀察,0.73,14.814814814814817,-0.15,-1600.0,📉 獲利侵蝕,415.77
-25.31,-2019.02,2026-03,威健,2.37%,2025,5.24%,70.5,21.23,3033.TW,42.0999984741,⚪ 中性觀察,1.81,8.957446483851063,1.52,122.06,⚠️ 獲利稀釋,2141.08
-14.89,-2044.13,2026-03,中工,5.82%,2025,9.34%,15.15,-13.12,2515.TW,11.6499996185,⚪ 中性觀察,0.4,11.534653087623763,0.16,100.0,⚠️ 獲利稀釋,2144.13
-141.41,-2046.6399999999999,2026-03,申豐,N/A,2025,N/A,-24.9,-51.86,6582.TW,32.0,⚪ 數據不足,-0.41,0.0,-0.26,-73.33,📉 獲利侵蝕,1973.31
-244.52,-2051.08,2026-03,霹靂,N/A,2025,N/A,-157.34999999999997,-9.3,8450.TWO,14.75,⚪ 數據不足,-5.34,0.0,0.32,135.16,🔄 轉虧為盈,2186.24
-185.96,-2056.62,2026-03,英濟,N/A,2025,N/A,-38.25,-17.24,3294.TWO,26.75,⚪ 數據不足,-0.49,0.0,-0.45,15.09,⚠️ 獲利稀釋,2071.71
72.15,-2057.51,2026-03,東捷,N/A,2025,N/A,11.1,10.25,8064.TWO,83.5999984741,❌ 暫避觀望,1.36,112.97297091094596,0.35,146.97,⚠️ 獲利稀釋,2204.48
95.92,-2100.2200000000003,2026-03,聚亨,-1.47%,2025,7.21%,-1.7999999999999998,16.71,2022.TW,7.5399999619,⚪ 數據不足,-0.02,0.0,-0.09,-800.0,📉 獲利侵蝕,1300.22
52.91,-2117.8599999999997,2026-03,增你強,3.25%,2025,7.68%,141.15,13.76,3028.TW,57.0999984741,⚪ 中性觀察,3.15,6.068012590233794,3.05,179.82,⚠️ 獲利稀釋,2297.68
241.18,-2122.24,2026-03,冠西電,-53.06%,2025,-4.21%,-0.4500000000000004,-14.27,2466.TW,92.6999969482,⚪ 數據不足,0.25,0.0,0.03,106.25,⚠️ 獲利稀釋,2228.49
-164.06,-2126.92,2026-03,宏益,-7.44%,2025,0.28%,-19.8,-20.25,1452.TW,11.3000001907,⚪ 數據不足,-0.41,0.0,-0.09,0.0,📉 獲利侵蝕,2126.92
364.71,-2151.66,2026-03,宏洲,0.23%,2025,2.52%,16.05,-9.55,1413.TW,9.5200004578,⚪ 中性觀察,0.45,8.89719668953271,-0.13,-30.0,📉 獲利侵蝕,2121.66
133.62,-2164.1,2026-03,TPK-KY,-0.68%,2025,5.83%,121.05000000000001,-8.77,3673.TW,50.5999984741,⚪ 中性觀察,2.71,6.270136118228004,1.33,232.5,⚠️ 獲利稀釋,2396.6
-41.61,-2181.0899999999997,2026-03,漢磊,-12.37%,2025,-1.01%,-72.6,-0.88,3707.TWO,48.75,⚪ 數據不足,-1.97,0.0,-0.35,36.36,⚠️ 獲利稀釋,2217.45
-19.9,-2185.29,2026-03,元禎,0.97%,2025,4.14%,0.0,-4.68,1725.TW,0.0,⚪ 數據不足,1.53,0.0,0.23,64.29,⚠️ 獲利稀釋,2249.58
-55.46,-2201.53,2026-03,康控-KY,N/A,2025,N/A,-83.25,11.46,4943.TW,8.3699998856,⚪ 數據不足,-1.88,0.0,-0.23,68.06,⚠️ 獲利稀釋,2269.59
64.65,-2206.8399999999997,2026-03,艾姆勒,-1.87%,2025,14.37%,-27.150000000000002,14.02,2241.TW,30.4500007629,⚪ 數據不足,-0.7,0.0,-0.15,34.78,⚠️ 獲利稀釋,2241.62
-34.29,-2207.02,2026-03,台揚,-21.07%,2025,2.93%,-196.35,0.49,2314.TW,11.3500003815,⚪ 數據不足,-6.11,0.0,-0.97,-8.99,📉 獲利侵蝕,2198.03
-72.16,-2221.92,2026-03,威致,3.23%,2025,5.49%,11.1,-16.5,2028.TW,15.1499996185,❌ 暫避觀望,0.28,20.472972457432434,0.15,114.29,⚠️ 獲利稀釋,2336.21
-280.95,-2229.66,2026-03,光鋐,N/A,2025,N/A,-38.7,4.19,4956.TW,24.25,⚪ 數據不足,-0.8,0.0,0.24,209.09,🔄 轉虧為盈,2438.75
42.24,-2236.37,2026-03,柏承,N/A,2025,N/A,-130.50000000000003,-21.61,6141.TW,29.25,⚪ 數據不足,-4.65,0.0,-0.58,-1833.33,📉 獲利侵蝕,403.04
100.65,-2246.76,2026-03,川飛,-14.33%,2025,5.36%,0.0,-87.0,1516.TW,14.8999996185,⚪ 數據不足,0.04,0.0,-0.05,-66.67,📉 獲利侵蝕,2180.09
-347.22,-2259.5699999999997,2026-03,久陽,N/A,2025,N/A,-46.5,22.39,5011.TWO,16.8999996185,⚪ 數據不足,-1.61,0.0,0.52,292.59,🔄 轉虧為盈,2552.16
-228.57,-2279.75,2026-03,佳凌,N/A,2025,N/A,-69.45,-9.62,4976.TW,33.9500007629,⚪ 數據不足,-1.88,0.0,-0.49,-220.0,📉 獲利侵蝕,2059.75
-64.15,-2319.19,2026-03,台端,-20.55%,2025,13.78%,-32.1,229.42,3432.TW,14.8500003815,⚪ 數據不足,-0.87,0.0,-0.23,-35.29,📉 獲利侵蝕,2283.9
-29.83,-2334.7999999999997,2026-03,台聚,-4.30%,2025,5.34%,-93.89999999999999,-13.41,1304.TW,11.0500001907,⚪ 數據不足,-2.6,0.0,-0.41,30.19,⚠️ 獲利稀釋,2364.99
-148.28,-2357.48,2026-03,台亞,-33.43%,2025,-9.53%,-108.15,0.61,2340.TW,25.0499992371,⚪ 數據不足,-2.88,0.0,-0.49,37.18,⚠️ 獲利稀釋,2394.66
-15.3,-2365.58,2026-03,和碩,1.39%,2025,4.09%,166.65,-0.73,4938.TW,80.5,⚪ 中性觀察,5.39,7.245724572457245,0.58,-64.2,📉 獲利侵蝕,2301.38
41.55,-2396.9500000000003,2026-03,力銘,-22.91%,2025,-4.13%,-69.89999999999999,25.06,3593.TW,12.8500003815,⚪ 數據不足,-1.4,0.0,-0.7,-52.17,📉 獲利侵蝕,2344.78
-53.09,-2413.2599999999998,2026-03,國際中橡,-24.71%,2025,-13.28%,-135.29999999999998,-11.5,2104.TW,9.6499996185,⚪ 數據不足,-4.28,0.0,-0.81,-233.33,📉 獲利侵蝕,2179.93
2.56,-2450.13,2026-03,建達,N/A,2025,N/A,9.6,10.62,6118.TWO,15.1499996185,❌ 暫避觀望,0.4,23.67187440390625,-0.04,-233.33,📉 獲利侵蝕,2216.8
-108.06,-2517.9,2026-03,中鴻,-6.17%,2025,-3.67%,-48.300000000000004,-37.56,2014.TW,16.6000003815,⚪ 數據不足,-1.29,0.0,-0.1,33.33,⚠️ 獲利稀釋,2551.23
-315.38,-2519.4300000000003,2026-03,中鋼,0.47%,2025,4.83%,-12.45,-12.03,2002.TW,18.9500007629,⚪ 數據不足,-0.29,0.0,-0.16,-900.0,📉 獲利侵蝕,1619.43
9.87,-2523.11,2026-03,蜜望實,N/A,2025,N/A,35.099999999999994,15.75,8043.TWO,115.0,❌ 暫避觀望,1.67,49.14529914529915,1.35,535.48,⚠️ 獲利稀釋,3058.59
-171.43,-2527.23,2026-03,達運,N/A,2025,N/A,-9.45,-18.05,6120.TW,12.3999996185,⚪ 數據不足,-0.19,0.0,-0.15,-400.0,📉 獲利侵蝕,2127.23
0.0,-2535.0800000000004,2026-03,全科,3.28%,2025,4.62%,0.0,3.25,3209.TW,0.0,⚪ 數據不足,3.02,0.0,1.52,61.7,⚠️ 獲利稀釋,2596.78
