advice,status,prev_eps_yoy,rev_yoy,prev_eps,expansion,prev_year,est_price,eps_yoy,gm,date,pe,name,price,symbol,eps,prev_rev_yoy,om
❌ 暫避觀望,📉 獲利侵蝕,-58.85,119.1,3.0,-148.87,2025,106.8,-29.77,N/A,2026-03,19.59269662921348,駐龍,139.5,4572.TW,0.92,-23.02,N/A
❌ 暫避觀望,📉 獲利侵蝕,49.96,148.55,36.75,-149.18,2025,1359.6,-0.63,41.25%,2026-03,45.73036187113857,健策,4145.0,3653.TW,9.53,42.0,31.26%
⚪ 數據不足,🔄 轉虧為盈,-148.96,106.56,-1.63,-149.42000000000002,2025,-24.3,-42.86,23.65%,2026-03,0.0,為升,94.1999969482,2231.TW,0.4,-21.77,-15.73%
⚪ 數據不足,⚠️ 獲利稀釋,-10.0,166.01,-0.88,-150.01,2025,-33.75,16.0,N/A,2026-03,0.0,安克,9.8900003433,4188.TWO,-0.21,-42.69,N/A
⚪ 數據不足,🔄 轉虧為盈,38.64,261.16,-0.28,-150.05,2025,-9.9,111.11,N/A,2026-03,0.0,光鼎,22.0,6226.TW,0.01,-3.71,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,10.39,159.56,4.22,-150.47,2025,157.95,9.09,N/A,2026-03,3.589743517293448,星亞,37.7999992371,7753.TWO,1.08,9.51,N/A
⚪ 數據不足,⚠️ 獲利稀釋,1.75,167.87,-0.57,-150.56,2025,-47.25000000000001,17.31,49.56%,2026-03,0.0,國光生,16.8999996185,4142.TW,-0.44,-9.99,23.11%
⚪ 中性觀察,⚠️ 獲利稀釋,198.64,192.82,6.58,-150.93,2025,222.3,41.89,N/A,2026-03,14.068825910931174,力智,208.5,6719.TW,2.1,23.89,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-12.9,216.06,15.42,-151.18,2025,550.4999999999999,64.88,N/A,2026-03,29.700272479564035,雍智科技,1090.0,6683.TWO,6.23,23.03,N/A
⚪ 數據不足,📉 獲利侵蝕,-192.54,47.85,-0.62,-152.4,2025,-25.5,-104.55,44.07%,2026-03,0.0,華義*,28.0499992371,3086.TWO,-0.01,5.99,-19.63%
❌ 暫避觀望,⚠️ 獲利稀釋,40.24,166.0,46.93,-152.6,2025,1842.6000000000001,13.4,N/A,2026-03,53.52491045262129,穎崴,6575.0,6515.TW,19.54,35.51,N/A
⚪ 中性觀察,📉 獲利侵蝕,131.69,69.99,3.14,-152.6,2025,144.9,-82.61,N/A,2026-03,7.391304505786749,辣椒,71.4000015259,4946.TWO,0.41,786.25,N/A
⚪ 中性觀察,📉 獲利侵蝕,-39.39,83.05,2.87,-152.73000000000002,2025,120.60000000000001,-69.68,N/A,2026-03,3.8743780620024872,奕力-KY,31.1499996185,6962.TW,0.58,-15.03,N/A
⚪ 中性觀察,📉 獲利侵蝕,61.83,148.91,3.93,-152.76,2025,125.39999999999999,-3.85,49.60%,2026-03,6.770334745705742,聯發國際,56.5999984741,2756.TWO,0.51,69.66,5.94%
❌ 暫避觀望,📉 獲利侵蝕,-33.77,125.85,1.0,-153.12,2025,29.250000000000004,-27.27,38.12%,2026-03,29.230769230769226,類比科,57.0,3438.TWO,0.24,4.92,-0.86%
⚪ 中性觀察,📉 獲利侵蝕,-45.5,124.98,5.64,-153.44,2025,210.0,-28.46,N/A,2026-03,8.392857142857142,鼎基,117.5,6585.TW,1.86,-13.21,N/A
❌ 暫避觀望,📉 獲利侵蝕,-32.0,55.25,0.68,-153.53,2025,7.95,-98.28,23.48%,2026-03,37.64151087339623,聯德,19.9500007629,3308.TW,0.01,-88.36,-362.94%
⚪ 中性觀察,📉 獲利侵蝕,-51.27,60.26,6.85,-153.63,2025,208.2,-93.37,34.04%,2026-03,4.884726444654179,海悅,67.8000030518,2348.TW,0.16,-27.63,22.47%
⚪ 中性觀察,📉 獲利侵蝕,-45.98,108.08,1.95,-154.0,2025,68.7,-45.92,N/A,2026-03,5.775109336877729,耿鼎,26.4500007629,1524.TW,0.53,-12.78,N/A
⚪ 數據不足,⚠️ 獲利稀釋,3.25,177.0,3.18,-154.59,2025,0.0,22.41,46.23%,2026-03,0.0,台航,0.0,2617.TW,0.71,-2.28,41.07%
⚪ 數據不足,⚠️ 獲利稀釋,-22.38,199.88,-1.75,-154.6,2025,-67.95,45.28,34.82%,2026-03,0.0,笙泉,25.2000007629,3122.TWO,-0.29,-11.1,-12.95%
⚪ 數據不足,⚠️ 獲利稀釋,-355.0,159.07,-1.83,-154.78,2025,-87.9,4.29,N/A,2026-03,0.0,芯鼎,51.0,6695.TW,-0.68,10.49,N/A
❌ 暫避觀望,🏰 高護城河,-12.03,225.35,7.83,-154.98,2025,290.7,70.37,58.57%,2026-03,60.37151702786378,昇達科,1170.0,3491.TWO,3.68,5.02,27.57%
⚪ 中性觀察,⚠️ 獲利稀釋,-20.23,200.61,2.72,-155.0,2025,100.05,45.61,N/A,2026-03,7.586206667781109,捷波,50.5999984741,6161.TWO,0.83,12.38,N/A
⚪ 中性觀察,📉 獲利侵蝕,-5.16,132.18,5.13,-155.49,2025,179.25000000000003,-23.31,N/A,2026-03,10.209205020920502,鐿鈦,122.0,4163.TWO,1.29,1.22,N/A
⚪ 中性觀察,📉 獲利侵蝕,2.89,140.64,7.34,-155.52999999999997,2025,269.25,-14.89,N/A,2026-03,8.245125348189415,穩得,148.0,6761.TWO,1.6,-2.32,N/A
❌ 暫避觀望,📉 獲利侵蝕,15.09,74.54,1.22,-155.94,2025,44.849999999999994,-81.4,40.97%,2026-03,15.33444765020067,港建*,45.8499984741,3093.TWO,0.08,38.76,11.18%
⚪ 中性觀察,📉 獲利侵蝕,-22.13,115.66,5.49,-156.84,2025,185.7,-41.18,N/A,2026-03,11.954765751211633,聰泰,148.0,5474.TWO,0.6,22.92,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,11.33,173.58,6.51,-156.91000000000003,2025,229.95000000000002,16.67,N/A,2026-03,4.9706455934898885,久禾光,76.1999969482,6498.TWO,1.75,19.77,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-28.18,174.38,1.61,-157.4,2025,65.4,16.98,N/A,2026-03,9.816513586490826,欣天然,42.7999992371,9918.TW,0.63,2.96,N/A
⚪ 數據不足,📉 獲利侵蝕,16.9,57.79,-0.59,-157.79,2025,-29.85,-100.0,N/A,2026-03,0.0,志旭,13.6000003815,8067.TWO,-0.62,-2.17,N/A
⚪ 數據不足,📉 獲利侵蝕,-1377.78,68.27,-1.33,-158.26999999999998,2025,-50.4,-90.0,N/A,2026-03,0.0,笙科,17.5499992371,5272.TWO,-0.57,2.86,N/A
⚪ 中性觀察,📉 獲利侵蝕,-57.58,68.51,0.28,-158.51,2025,13.800000000000002,-90.0,24.73%,2026-03,13.478260454891302,憶聲,12.3999996185,3024.TW,0.02,-31.39,-2.71%
❌ 暫避觀望,📉 獲利侵蝕,139.29,76.73,0.12,-158.55,2025,9.0,-81.82,N/A,2026-03,47.5,泰霖,28.5,8080.TWO,0.02,22.38,N/A
⚪ 中性觀察,📉 獲利侵蝕,-19.59,90.37,8.29,-159.02,2025,277.65,-68.65,N/A,2026-03,7.455429497568883,三集瑞-KY,138.0,6862.TW,1.0,2.98,N/A
⚪ 數據不足,⚠️ 獲利稀釋,31.02,185.58,-1.29,-159.39000000000001,2025,-58.650000000000006,26.19,42.56%,2026-03,0.0,中天,14.6499996185,4128.TWO,-0.31,9.94,-18.87%
⚪ 中性觀察,⚠️ 獲利稀釋,-14.17,195.54,12.15,-159.41,2025,419.85,36.13,N/A,2026-03,6.252232940335833,力領科技,175.0,6996.TWO,3.27,-9.4,N/A
⚪ 中性觀察,📉 獲利侵蝕,-13.92,155.84,1.36,-159.61,2025,49.35,-3.77,34.44%,2026-03,8.480243045136778,倉佑,27.8999996185,1568.TW,0.51,0.3,17.09%
⚪ 數據不足,⚠️ 獲利稀釋,-462.96,214.29,-1.52,-161.35,2025,-67.2,52.94,N/A,2026-03,0.0,驊訊,33.8499984741,6237.TWO,-0.24,11.69,N/A
⚪ 中性觀察,📉 獲利侵蝕,-62.55,100.37,2.25,-162.27,2025,79.49999999999999,-61.9,N/A,2026-03,12.792453406000003,傑霖科技,67.8000030518,8102.TWO,0.4,-23.31,N/A
⚪ 中性觀察,📉 獲利侵蝕,57.43,137.15,5.51,-162.29000000000002,2025,164.85,-25.14,N/A,2026-03,5.550500454959054,海韻電,61.0,6203.TWO,1.37,37.15,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-22.95,186.39,6.32,-163.5,2025,234.00000000000003,22.89,N/A,2026-03,7.852564102564102,全宇昕,122.5,6651.TWO,2.47,3.91,N/A
⚪ 中性觀察,📉 獲利侵蝕,-12.32,155.73,7.4,-164.20999999999998,2025,292.35,-8.48,25.33%,2026-03,6.618778860954335,茂訊,129.0,3213.TWO,2.59,1.19,7.00%
⚪ 數據不足,📉 獲利侵蝕,59.69,50.4,-1.34,-165.21,2025,-58.8,-114.81,27.86%,2026-03,0.0,隴華,8.1800003052,2424.TW,-0.58,34.04,-40.94%
⚪ 中性觀察,📉 獲利侵蝕,-32.69,139.24,3.81,-165.56,2025,145.8,-26.32,44.64%,2026-03,5.26748979042181,曜亞,51.2000007629,4138.TWO,0.84,-11.82,12.42%
⚪ 中性觀察,⚠️ 獲利稀釋,-22.2,499.13,4.31,-165.8,2025,139.19999999999996,333.33,35.36%,2026-03,6.831896716153019,裕民,63.4000015259,2606.TW,1.17,-4.75,30.49%
❌ 暫避觀望,⚠️ 獲利稀釋,141.94,179.42,0.13,-166.92,2025,2.55,12.5,43.11%,2026-03,93.52940952058825,海灣,15.8999996185,3252.TWO,0.09,-3.71,22.84%
⚪ 中性觀察,⚠️ 獲利稀釋,240.74,364.73,1.91,-167.23000000000002,2025,80.1,197.5,N/A,2026-03,11.835206135374532,有成精密,63.2000007629,4949.TW,1.19,-0.48,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-0.23,264.19,8.67,-167.26,2025,325.49999999999994,96.93,N/A,2026-03,14.193548387096778,佳必琪,308.0,6197.TW,3.21,12.03,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-40.62,192.98,-5.1,-167.39999999999998,2025,-160.04999999999998,25.58,N/A,2026-03,0.0,北極星藥業-KY,11.0500001907,6550.TW,-0.64,-62.05,N/A
⚪ 數據不足,📉 獲利侵蝕,-234.57,162.93,-1.09,-167.48000000000002,2025,-45.3,-4.55,35.81%,2026-03,0.0,連宇,16.25,2482.TW,-0.23,-16.89,-38.32%
⚪ 數據不足,📉 獲利侵蝕,-516.13,157.19,-1.29,-168.3,2025,-46.050000000000004,-11.11,N/A,2026-03,0.0,大地-KY,8.9099998474,8437.TWO,-0.4,-31.28,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,17.26,190.06,12.25,-168.54,2025,453.6,21.52,39.78%,2026-03,19.047619047619047,研華,576.0,2395.TW,3.85,18.56,15.69%
❌ 暫避觀望,⚠️ 獲利稀釋,-69.96,215.08,0.67,-168.57000000000002,2025,46.949999999999996,46.51,N/A,2026-03,17.891373801916934,聚鼎,56.0,6224.TW,0.64,-2.5,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,32.78,232.49,11.33,-169.10000000000002,2025,432.6,63.39,44.02%,2026-03,26.97642163661581,新應材,778.0,4749.TWO,3.66,28.3,23.34%
❌ 暫避觀望,⚠️ 獲利稀釋,-50.25,201.37,3.01,-169.86,2025,103.49999999999999,31.51,N/A,2026-03,36.811594202898554,天虹,254.0,6937.TW,0.96,-13.26,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,36.27,191.57,10.22,-170.18,2025,358.95000000000005,21.39,N/A,2026-03,6.748850814876723,安�硌穈T,161.5,6690.TWO,2.27,13.3,N/A
❌ 暫避觀望,📉 獲利侵蝕,152.21,70.28,0.71,-170.28,2025,10.5,-100.0,N/A,2026-03,86.00000108985715,點序,60.2000007629,6485.TWO,0.0,16.84,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-54.29,195.61,-1.63,-170.61,2025,-49.05,25.0,N/A,2026-03,0.0,佑全,23.75,6929.TWO,-0.21,-1.45,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-22.77,189.52,4.58,-170.81,2025,161.55,18.71,N/A,2026-03,9.981429897864437,杰力,107.5,5299.TWO,1.65,-12.32,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-89.88,792.05,0.26,-172.04999999999995,2025,10.2,620.0,15.09%,2026-03,29.044117647058826,永裕,19.75,1323.TW,0.36,-23.91,1.25%
⚪ 中性觀察,📉 獲利侵蝕,-22.56,129.05,2.3,-172.23000000000002,2025,65.1,-43.18,45.13%,2026-03,11.105990959193548,精湛,48.2000007629,2070.TWO,0.28,-2.97,17.87%
⚪ 中性觀察,📉 獲利侵蝕,60.88,116.4,5.37,-172.28,2025,204.29999999999998,-55.88,N/A,2026-03,3.2672540381791486,動力-KY,44.5,6591.TW,0.75,38.81,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,100.0,178.72,0.54,-172.47,2025,19.2,6.25,40.82%,2026-03,24.0234375,誠品生活,30.75,2926.TWO,0.17,1.84,-1.48%
❌ 暫避觀望,⚠️ 獲利稀釋,461.54,201.59,0.47,-173.02,2025,18.45,28.57,30.70%,2026-03,21.34146341463415,杭特,26.25,3297.TWO,-0.05,20.59,-18.51%
⚪ 中性觀察,⚠️ 獲利稀釋,-22.56,216.12,2.07,-173.26,2025,73.49999999999999,42.86,N/A,2026-03,12.428571739979594,明遠精密,60.9000015259,7704.TWO,0.7,-11.73,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-21.14,192.24,2.35,-173.3,2025,96.74999999999999,18.94,N/A,2026-03,9.42635647086822,諾貝兒,60.7999992371,6844.TWO,1.57,1.36,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-14.04,392.93,12.75,-174.41,2025,487.05000000000007,218.52,N/A,2026-03,27.255928549430237,均華,885.0,6640.TWO,5.19,10.19,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,3.96,177.66,4.99,-174.49,2025,189.75,3.17,33.63%,2026-03,10.790513833992094,中華電,136.5,2412.TW,1.3,2.67,17.33%
⚪ 中性觀察,⚠️ 獲利稀釋,-13.79,203.95,1.75,-174.67999999999998,2025,56.7,29.27,N/A,2026-03,8.597883597883598,邁達康,32.5,9960.TWO,0.53,-3.52,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-43.1,592.65,0.33,-175.97999999999996,2025,15.3,416.67,N/A,2026-03,20.882352193235292,鴻名,21.2999992371,3021.TW,0.19,-3.87,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-66.46,188.41,2.67,-176.56,2025,92.85,11.85,36.51%,2026-03,40.79159935379645,德微,252.5,3675.TWO,1.51,-9.88,9.03%
⚪ 中性觀察,⚠️ 獲利稀釋,-27.15,261.06,5.62,-176.75,2025,221.54999999999998,84.31,N/A,2026-03,11.06973595125254,研揚,163.5,6579.TW,3.81,20.03,N/A
❌ 暫避觀望,📉 獲利侵蝕,-93.38,147.2,0.2,-177.2,2025,8.100000000000001,-30.0,21.75%,2026-03,17.962962609814813,寶徠,9.6999998093,1805.TW,0.14,-54.43,10.56%
❌ 暫避觀望,⚠️ 獲利稀釋,-73.51,219.88,0.5,-177.57,2025,22.95,42.31,31.63%,2026-03,34.24836701039216,通嘉,52.4000015259,3588.TW,0.37,-7.24,-1.96%
❌ 暫避觀望,⚠️ 獲利稀釋,-40.84,373.81,6.1,-177.81,2025,221.1,196.0,30.02%,2026-03,17.062415196743554,閎康,251.5,3587.TWO,2.24,8.51,10.45%
❌ 暫避觀望,⚠️ 獲利稀釋,-18.46,202.94,2.97,-178.23,2025,105.0,24.71,37.27%,2026-03,50.42857142857143,全新,353.0,2455.TW,1.06,4.29,21.78%
⚪ 中性觀察,📉 獲利侵蝕,-12.16,167.71,2.31,-178.42000000000002,2025,69.89999999999999,-10.71,25.16%,2026-03,4.4527896995708165,太普高,20.75,3284.TWO,0.5,-17.82,13.35%
⚪ 中性觀察,📉 獲利侵蝕,117.01,168.81,4.21,-178.65,2025,146.25,-9.84,N/A,2026-03,4.271795028297436,綠界科技*,41.6500015259,6763.TWO,0.55,8.73,N/A
⚪ 數據不足,📉 獲利侵蝕,-50.0,162.23,0.03,-178.89999999999998,2025,-4.35,-16.67,N/A,2026-03,0.0,天鉞電,25.5,5251.TWO,0.1,10.32,N/A
⚪ 中性觀察,📉 獲利侵蝕,-0.37,152.96,8.57,-179.3,2025,295.65000000000003,-26.34,N/A,2026-03,4.622019202135972,中菲,91.0999984741,5403.TWO,1.42,7.88,N/A
❌ 暫避觀望,📉 獲利侵蝕,-99.85,97.83,0.01,-179.72,2025,21.0,-81.89,N/A,2026-03,19.464285714285715,嘉威,27.25,3557.TW,0.48,-24.49,N/A
❌ 暫避觀望,📉 獲利侵蝕,31.15,109.26,5.01,-179.77,2025,180.75,-70.51,26.67%,2026-03,35.850622406639005,聯鈞,432.0,3450.TW,0.69,13.44,15.62%
⚪ 中性觀察,📉 獲利侵蝕,16.97,156.53,4.57,-179.86,2025,164.1,-23.33,N/A,2026-03,5.082266770941499,岱稜,55.5999984741,3303.TWO,0.92,0.49,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-94.0,188.41,0.03,-180.07999999999998,2025,3.6,8.33,37.93%,2026-03,49.99999999999999,中電,12.0,1611.TW,0.13,-8.17,11.05%
⚪ 中性觀察,📉 獲利侵蝕,-56.63,131.75,3.27,-180.4,2025,79.35,-48.65,N/A,2026-03,5.793950778544423,森田,30.6499996185,8410.TWO,0.57,-4.28,N/A
⚪ 中性觀察,📉 獲利侵蝕,-31.43,156.16,5.04,-180.68,2025,172.79999999999998,-24.52,N/A,2026-03,6.102430820468751,虎山,70.3000030518,7736.TW,1.18,22.39,N/A
⚪ 中性觀察,📉 獲利侵蝕,-10.98,113.25,10.03,-180.94,2025,397.80000000000007,-67.69,N/A,2026-03,3.7330316742081444,波力-KY,99.0,8467.TW,0.83,-1.52,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,66.99,334.61,3.44,-182.03,2025,208.2,152.58,N/A,2026-03,1.4589337175792507,坤悅,20.25,5206.TWO,2.45,55.14,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,66.67,282.06,0.05,-182.06,2025,0.15000000000000013,100.0,N/A,2026-03,2449.9999999999977,宏齊,24.5,6168.TW,0.02,5.6,N/A
⚪ 數據不足,⚠️ 獲利稀釋,18.37,228.74,-0.76,-183.29000000000002,2025,-23.549999999999997,45.45,29.80%,2026-03,0.0,東訊,15.0,2321.TW,-0.12,16.01,-5.26%
⚪ 中性觀察,📉 獲利侵蝕,2.69,140.62,4.2,-183.38,2025,148.65,-42.76,39.87%,2026-03,7.154389659525731,倫飛,70.9000015259,2364.TW,0.83,20.5,7.82%
⚪ 數據不足,📉 獲利侵蝕,-85.58,148.52,-3.97,-183.4,2025,-152.85,-34.88,N/A,2026-03,0.0,科懋,24.2000007629,6496.TWO,-1.18,4.22,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-8.99,186.36,6.9,-184.0,2025,275.7,2.36,N/A,2026-03,9.684439608269859,宸曜,178.0,6922.TWO,2.6,13.67,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-5.88,192.47,-0.36,-184.14,2025,-13.799999999999999,8.33,33.58%,2026-03,0.0,優盛,12.8999996185,4121.TWO,-0.11,-1.34,-3.01%
⚪ 中性觀察,📉 獲利侵蝕,137.2,84.83,1.57,-184.59,2025,126.74999999999999,-99.76,N/A,2026-03,5.514792718828403,安格,46.5999984741,6684.TWO,0.01,-15.36,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-37.99,277.35,4.68,-185.04000000000002,2025,159.45,92.31,33.38%,2026-03,11.618062088428976,艾訊,123.5,3088.TWO,2.25,1.82,10.77%
⚪ 中性觀察,📉 獲利侵蝕,13.09,139.57,10.02,-185.14999999999998,2025,380.4,-45.58,N/A,2026-03,3.544952741557571,生展,89.9000015259,8279.TWO,1.23,6.1,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-5.22,211.77,3.45,-185.4,2025,141.15,26.37,31.73%,2026-03,7.853347664814027,統一,73.9000015259,1216.TW,1.15,2.32,2.59%
⚪ 中性觀察,📉 獲利侵蝕,22.61,183.17,2.65,-185.5,2025,92.99999999999999,-2.33,N/A,2026-03,7.5967739474354845,碩網,47.0999984741,7547.TWO,0.42,5.66,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-54.63,204.61,1.03,-185.56,2025,52.2,19.05,N/A,2026-03,13.793103448275863,凌通,48.0,4952.TW,0.5,-13.56,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,4.76,192.19,4.0,-185.79,2025,137.10000000000002,6.4,N/A,2026-03,14.551422319474835,宏觀,133.0,6568.TWO,1.34,6.74,N/A
⚪ 中性觀察,📉 獲利侵蝕,-26.4,173.42,13.97,-185.92,2025,490.50000000000006,-12.5,N/A,2026-03,4.097859327217125,帝寶,134.0,6605.TW,4.41,-3.69,N/A
⚪ 中性觀察,📉 獲利侵蝕,4.56,182.83,7.39,-186.06,2025,262.95,-3.23,38.51%,2026-03,10.15402167712493,融程電,178.0,3416.TW,1.8,19.07,18.05%
❌ 暫避觀望,⚠️ 獲利稀釋,-65.38,232.47,1.8,-186.09,2025,76.95,46.38,N/A,2026-03,67.93372319688109,嘉基,348.5,6715.TW,1.02,-25.1,N/A
⚪ 中性觀察,📉 獲利侵蝕,-37.78,147.7,11.33,-186.16,2025,364.8,-38.46,33.00%,2026-03,7.442434210526316,可成,181.0,2474.TW,2.63,3.18,13.69%
⚪ 中性觀察,⚠️ 獲利稀釋,19.71,195.24,5.73,-186.21,2025,202.05000000000004,9.03,N/A,2026-03,13.363028953229396,富鼎,180.0,8261.TW,1.57,6.37,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,31.94,226.99,13.04,-186.28,2025,469.34999999999997,40.71,N/A,2026-03,9.443911792905082,茂達,295.5,6138.TWO,3.68,22.89,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,25.87,746.29,1.8,-186.28999999999996,2025,51.74999999999999,560.0,13.84%,2026-03,5.91304336768116,欣陸,20.3999996185,3703.TW,0.33,11.98,7.24%
⚪ 數據不足,⚠️ 獲利稀釋,-129.33,205.02,-1.72,-186.60000000000002,2025,-57.3,18.42,N/A,2026-03,0.0,上亞科技,23.7999992371,6130.TWO,-0.31,-20.79,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-11.97,295.15,3.34,-187.08999999999997,2025,127.64999999999999,108.06,30.67%,2026-03,13.92479435957697,聯電,118.5,2303.TW,1.29,2.26,19.78%
⚪ 數據不足,📉 獲利侵蝕,-77.66,152.59,0.21,-187.21,2025,-0.5999999999999996,-34.62,18.12%,2026-03,0.0,昶和,14.0,1468.TW,0.17,-23.26,2.42%
⚪ 數據不足,⚠️ 獲利稀釋,58.98,249.55,-1.11,-187.35000000000002,2025,-46.50000000000001,62.2,-8.98%,2026-03,0.0,德晉,24.5,3466.TWO,-0.31,-72.48,-223.66%
⚪ 數據不足,⚠️ 獲利稀釋,-63.43,254.52,0.49,-187.85000000000002,2025,-0.5999999999999996,66.67,41.27%,2026-03,0.0,磐儀,53.4000015259,3594.TWO,-0.07,29.3,10.21%
❌ 暫避觀望,⚠️ 獲利稀釋,294.12,306.09,2.01,-187.90999999999997,2025,73.35,118.18,38.42%,2026-03,41.10429447852761,大銀微系統,201.0,4576.TW,0.96,20.44,13.23%
⚪ 中性觀察,⚠️ 獲利稀釋,-34.26,207.08,4.81,-188.26000000000002,2025,213.89999999999998,18.82,25.60%,2026-03,10.168302945301544,宜特,145.0,3289.TWO,2.05,11.44,4.49%
⚪ 中性觀察,⚠️ 獲利稀釋,27.34,219.52,1.63,-188.87,2025,67.19999999999999,30.65,30.15%,2026-03,7.198660714285715,五鼎,32.25,1733.TW,0.81,5.0,7.57%
⚪ 數據不足,🔄 轉虧為盈,-431.94,147.3,-9.56,-188.97000000000003,2025,-268.8,-41.67,N/A,2026-03,0.0,上福,20.2000007629,6128.TW,0.28,-4.71,N/A
⚪ 中性觀察,📉 獲利侵蝕,-13.68,145.78,4.1,-189.29,2025,158.25,-43.51,N/A,2026-03,4.0473934372417055,百和,42.7000007629,9938.TW,0.87,2.05,N/A
⚪ 中性觀察,📉 獲利侵蝕,48.04,171.96,3.02,-189.35000000000002,2025,111.15,-17.39,33.75%,2026-03,4.244264610377868,強信-KY,31.4500007629,4560.TW,0.76,6.92,16.61%
⚪ 中性觀察,📉 獲利侵蝕,-38.69,107.78,15.5,-189.51,2025,586.35,-81.73,29.12%,2026-03,12.75262215400358,營邦,498.5,3693.TWO,1.54,-11.96,0.48%
⚪ 中性觀察,⚠️ 獲利稀釋,17.2,205.07,8.36,-189.9,2025,314.85,15.17,36.55%,2026-03,8.337303477846593,世禾,175.0,3551.TWO,2.46,16.17,18.42%
❌ 暫避觀望,⚠️ 獲利稀釋,-6.3,200.1,13.99,-190.43,2025,467.85,9.67,42.20%,2026-03,22.859890990702148,華城,713.0,1519.TW,3.29,20.89,19.22%
❌ 暫避觀望,⚠️ 獲利稀釋,-49.1,194.32,1.13,-191.19,2025,24.15,3.13,43.31%,2026-03,23.29192546583851,普安,37.5,2495.TW,0.33,-10.89,9.76%
⚪ 中性觀察,📉 獲利侵蝕,-18.35,174.54,5.77,-191.64999999999998,2025,193.65,-17.11,28.71%,2026-03,4.345468510774593,友輝,56.0999984741,4933.TWO,1.9,2.41,12.48%
⚪ 中性觀察,⚠️ 獲利稀釋,-7.65,369.13,3.77,-192.04999999999998,2025,122.25,177.08,N/A,2026-03,7.914110429447852,迎廣,64.5,6117.TW,1.33,11.78,N/A
⚪ 數據不足,⚠️ 獲利稀釋,53.77,286.81,-0.92,-192.17000000000002,2025,-30.450000000000003,94.64,N/A,2026-03,0.0,創業家,15.9499998093,8477.TWO,-0.03,-52.73,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,61.93,231.62,3.53,-192.23000000000002,2025,148.95,39.39,N/A,2026-03,6.42497474693857,幸康,63.7999992371,3332.TWO,1.38,19.44,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-2.81,257.27,4.85,-192.51,2025,184.95,64.76,N/A,2026-03,17.72100567721006,騰輝電子-KY,218.5,6672.TW,1.73,0.88,N/A
⚪ 數據不足,📉 獲利侵蝕,-102.22,89.63,-0.06,-192.66,2025,-22.8,-103.03,N/A,2026-03,0.0,凱衛,26.7000007629,5201.TWO,-0.67,12.63,N/A
⚪ 數據不足,📉 獲利侵蝕,-35.42,172.74,-3.43,-192.74,2025,-106.95,-20.0,5.61%,2026-03,0.0,揚智,22.25,3041.TW,-0.48,-29.93,-198.78%
⚪ 中性觀察,📉 獲利侵蝕,-77.5,190.77,1.34,-194.24,2025,78.60000000000001,-3.47,19.80%,2026-03,11.622137695782442,世德,60.9000015259,2066.TWO,1.96,-9.64,-4.97%
⚪ 數據不足,🔄 轉虧為盈,-356.73,396.14,-2.87,-194.54999999999998,2025,-137.10000000000002,201.59,N/A,2026-03,0.0,智崴,92.8000030518,5263.TWO,0.67,-3.81,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,39.41,219.37,14.08,-195.34,2025,510.59999999999997,24.03,N/A,2026-03,5.581668625146886,視陽,190.0,6782.TW,3.82,15.02,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,19.42,218.89,7.1,-195.95999999999998,2025,285.45000000000005,22.93,N/A,2026-03,11.324224908039936,意德士,215.5,7556.TWO,2.52,19.26,N/A
⚪ 中性觀察,📉 獲利侵蝕,-31.2,192.14,1.72,-196.48999999999998,2025,63.0,-4.35,N/A,2026-03,6.214285805119047,晶采,26.1000003815,8049.TWO,0.44,-0.92,N/A
