gm,advice,pe,eps_yoy,eps,prev_eps,est_price,prev_rev_yoy,om,prev_eps_yoy,symbol,name,rev_yoy,status,price,date,prev_year,expansion
37.66%,⚪ 中性觀察,12.48928877463582,-46.72,1.87,9.01,350.09999999999997,30.08,28.21%,41.67,2449.TW,京元電子,315.93,📉 獲利侵蝕,291.5,2026-03,2025,-362.65
N/A,❌ 暫避觀望,16.926829640463414,-60.0,0.12,1.57,61.49999999999999,19.79,N/A,23.62,8162.TW,微矽電子-創,303.38,📉 獲利侵蝕,69.4000015259,2026-03,2025,-363.38
42.12%,❌ 暫避觀望,43.98382204246714,208.82,3.19,8.13,296.70000000000005,95.35,18.24%,474.47,3167.TW,大量,572.88,⚠️ 獲利稀釋,870.0,2026-03,2025,-364.06
N/A,⚪ 數據不足,0.0,-83.87,0.05,-1.06,-12.75,4.18,N/A,-342.86,3027.TW,盛達,280.38,🔄 轉虧為盈,19.2000007629,2026-03,2025,-364.25
25.47%,⚪ 中性觀察,8.612586841029831,25.22,5.61,19.45,734.1,11.54,17.08%,21.94,3044.TW,健鼎,390.24,⚠️ 獲利稀釋,421.5,2026-03,2025,-365.02
N/A,⚪ 數據不足,0.0,44.0,-0.56,-4.38,-148.64999999999998,-25.69,N/A,0.46,6153.TW,嘉聯益,409.13,⚠️ 獲利稀釋,18.4500007629,2026-03,2025,-365.13
24.27%,❌ 暫避觀望,18.29268292682927,28.41,1.14,3.45,129.14999999999998,7.81,12.13%,8.95,2478.TW,大毅,396.55,⚠️ 獲利稀釋,157.5,2026-03,2025,-368.14
N/A,❌ 暫避觀望,61.66666525379631,-57.14,0.18,0.74,16.2,10.87,N/A,-23.71,6155.TW,鈞寶,311.46,📉 獲利侵蝕,66.5999984741,2026-03,2025,-368.59999999999997
25.29%,⚪ 中性觀察,13.623188774347827,9.68,0.34,0.83,31.049999999999997,-16.0,9.12%,-27.19,2108.TW,南帝,378.36,⚠️ 獲利稀釋,28.2000007629,2026-03,2025,-368.68
N/A,⚪ 數據不足,0.0,105.36,0.18,-2.45,-137.25,0.45,N/A,-152.78,1530.TW,亞崴,474.55,🔄 轉虧為盈,29.3500003815,2026-03,2025,-369.19
N/A,⚪ 中性觀察,5.597092577975078,33.78,0.99,4.08,144.45,20.29,N/A,21.07,8936.TWO,國統,403.64,⚠️ 獲利稀釋,53.9000015259,2026-03,2025,-369.86
29.42%,⚪ 數據不足,0.0,-97.67,0.02,-0.88,-14.55,1.86,-21.05%,46.34,3057.TW,喬鼎,273.28,🔄 轉虧為盈,16.2000007629,2026-03,2025,-370.95
N/A,❌ 暫避觀望,19.183673988367346,-30.0,0.28,0.52,22.05,17.01,N/A,-47.47,5426.TWO,振發,341.24,📉 獲利侵蝕,28.2000007629,2026-03,2025,-371.24
N/A,⚪ 中性觀察,9.006211180124224,71.21,2.26,5.68,193.2,-3.92,N/A,-16.96,6924.TW,榮惠-KY創,442.71,⚠️ 獲利稀釋,116.0,2026-03,2025,-371.5
N/A,⚪ 中性觀察,5.6398538174588655,-66.33,0.33,2.19,82.05000000000001,-2.95,N/A,-47.23,6194.TWO,育富,305.92,📉 獲利侵蝕,30.8500003815,2026-03,2025,-372.25
17.29%,⚪ 中性觀察,5.938271416567901,-36.54,0.33,1.72,60.75,-13.1,2.75%,-10.88,2063.TWO,世鎧,336.21,📉 獲利侵蝕,24.0499992371,2026-03,2025,-372.75
21.67%,⚪ 中性觀察,13.38888945403704,133.33,0.73,2.44,80.99999999999999,60.25,8.17%,28.57,2374.TW,佳能,507.12,⚠️ 獲利稀釋,72.3000030518,2026-03,2025,-373.78999999999996
21.42%,⚪ 中性觀察,7.551229195512294,-58.06,0.26,2.02,73.20000000000002,-13.21,4.13%,-50.73,3206.TWO,志豐,315.88,📉 獲利侵蝕,36.8499984741,2026-03,2025,-373.94
N/A,⚪ 中性觀察,4.0854978354978355,-21.74,0.9,3.49,138.6,-5.94,N/A,19.85,6474.TWO,華豫寧,352.87,📉 獲利侵蝕,37.75,2026-03,2025,-374.61
21.29%,❌ 暫避觀望,20.172910662824208,23.33,0.37,1.41,52.050000000000004,-7.93,3.94%,-9.62,1717.TW,長興,398.73,⚠️ 獲利稀釋,70.0,2026-03,2025,-375.40000000000003
21.81%,❌ 暫避觀望,58.75912408759124,37.5,0.33,0.65,20.55,10.07,6.31%,-34.34,2484.TW,希華,412.92,⚠️ 獲利稀釋,80.5,2026-03,2025,-375.42
N/A,❌ 暫避觀望,41.22222222222222,103.13,0.65,2.07,67.5,6.75,N/A,-11.69,8039.TW,台虹,478.88,⚠️ 獲利稀釋,185.5,2026-03,2025,-375.75
17.62%,❌ 暫避觀望,47.21900347624566,70.24,2.86,6.58,258.9,5.01,5.81%,12.1,3026.TW,禾伸堂,446.0,⚠️ 獲利稀釋,815.0,2026-03,2025,-375.76
18.01%,⚪ 中性觀察,9.824150416389214,183.33,0.17,3.74,127.95000000000002,0.02,2.40%,-53.89,3483.TWO,力致,559.82,⚠️ 獲利稀釋,83.8000030518,2026-03,2025,-376.49
N/A,⚪ 中性觀察,13.881857183924051,-94.38,0.05,0.97,35.550000000000004,-2.38,N/A,-76.35,6835.TW,圓裕,283.66,📉 獲利侵蝕,32.9000015259,2026-03,2025,-378.04
N/A,⚪ 中性觀察,6.0906040268456385,-4.8,3.59,12.25,446.99999999999994,-6.57,N/A,-27.39,5288.TW,豐祥-KY,374.33,📉 獲利侵蝕,181.5,2026-03,2025,-379.13
N/A,❌ 暫避觀望,18.277512326746407,233.33,0.24,0.92,31.350000000000005,237.84,N/A,160.13,8038.TWO,長園科,612.53,⚠️ 獲利稀釋,38.2000007629,2026-03,2025,-379.19999999999993
N/A,⚪ 中性觀察,4.557392847675097,-62.96,0.37,4.03,154.2,-11.42,N/A,15.99,8249.TW,菱光,316.24,📉 獲利侵蝕,46.8499984741,2026-03,2025,-379.2
N/A,⚪ 中性觀察,10.945100764419735,82.43,2.7,5.98,215.85000000000002,2.49,N/A,-6.72,6753.TW,龍德造船,461.95,⚠️ 獲利稀釋,157.5,2026-03,2025,-379.52
18.31%,⚪ 中性觀察,4.294395575563808,-11.76,1.37,5.78,222.15,-4.56,4.93%,-3.34,2206.TW,三陽工業,368.25,📉 獲利侵蝕,63.5999984741,2026-03,2025,-380.01
18.21%,⚪ 中性觀察,4.71553593809628,-53.45,0.27,1.58,68.55000000000001,-4.72,6.19%,-22.93,2115.TW,六暉-KY,326.78,📉 獲利侵蝕,21.5499992371,2026-03,2025,-380.22999999999996
N/A,⚪ 中性觀察,9.063927114817352,1.47,0.61,1.93,65.7,-12.83,N/A,-53.88,8349.TWO,�矬�,382.05,⚠️ 獲利稀釋,39.7000007629,2026-03,2025,-380.58
N/A,⚪ 中性觀察,5.9098941277296815,-41.38,0.68,5.1,169.8,-4.54,N/A,-14.14,9910.TW,豐泰,339.61,📉 獲利侵蝕,66.9000015259,2026-03,2025,-380.99
18.10%,❌ 暫避觀望,15.101663021848427,-48.1,0.41,2.15,81.15,10.54,4.42%,-10.04,3444.TWO,利機,335.22,📉 獲利侵蝕,81.6999969482,2026-03,2025,-383.32000000000005
23.02%,⚪ 中性觀察,12.222222222222221,-39.39,0.2,0.74,27.0,-2.31,3.03%,-47.52,4720.TW,德淵,344.48,📉 獲利侵蝕,22.0,2026-03,2025,-383.87
N/A,❌ 暫避觀望,28.958333863194444,350.0,0.18,0.35,10.799999999999999,-14.5,N/A,-72.09,8927.TWO,北基,734.16,⚠️ 獲利稀釋,20.8500003815,2026-03,2025,-384.15999999999997
N/A,❌ 暫避觀望,274.6428625921429,-322.22,-0.2,0.25,2.0999999999999996,42.33,N/A,180.65,6708.TWO,天擎,62.97,📉 獲利侵蝕,38.4500007629,2026-03,2025,-385.19000000000005
5.67%,⚪ 中性觀察,3.980099502487562,-81.61,0.41,4.9,180.9,-26.56,-1.94%,-73.34,2609.TW,陽明,304.43,📉 獲利侵蝕,48.0,2026-03,2025,-386.04
17.44%,⚪ 中性觀察,14.418052437743468,85.0,0.37,1.86,63.15,12.58,-0.45%,-13.89,3015.TW,全漢,471.2,⚠️ 獲利稀釋,60.7000007629,2026-03,2025,-386.2
43.42%,❌ 暫避觀望,15.458715946284403,173.28,0.85,1.43,32.699999999999996,-10.43,-66.51%,457.5,2491.TW,吉祥全,559.52,⚠️ 獲利稀釋,33.7000007629,2026-03,2025,-386.24
N/A,❌ 暫避觀望,31.28834355828221,-87.5,0.1,0.06,24.45,0.3,N/A,-97.61,6982.TWO,大井泵浦,299.04,📉 獲利侵蝕,51.0,2026-03,2025,-386.54
8.05%,⚪ 中性觀察,2.60707635009311,-17.98,-1.05,6.42,161.1,70.72,-11.23%,248.27,3609.TWO,三一東林,371.35,📉 獲利侵蝕,28.0,2026-03,2025,-389.33000000000004
18.44%,⚪ 數據不足,0.0,150.0,0.1,-0.36,-15.3,4.75,1.17%,-190.0,3380.TW,明泰,540.0,🔄 轉虧為盈,32.2000007629,2026-03,2025,-390.0
19.71%,⚪ 中性觀察,9.136630343671417,13.27,1.37,4.77,178.95,-0.31,10.58%,4.58,3045.TW,台灣大,403.57,⚠️ 獲利稀釋,109.0,2026-03,2025,-390.3
N/A,❌ 暫避觀望,16.180904905979897,13.58,0.92,1.12,29.85,-10.76,N/A,-67.92,2065.TWO,世豐,404.06,⚠️ 獲利稀釋,32.2000007629,2026-03,2025,-390.48
N/A,❌ 暫避觀望,16.260162601626018,-58.33,0.05,0.57,18.45,6.19,N/A,-69.73,7743.TWO,金利食安,332.87,📉 獲利侵蝕,20.0,2026-03,2025,-391.2
N/A,❌ 暫避觀望,52.50000200763158,-63.64,0.04,0.16,5.7,8.46,N/A,-60.0,4729.TWO,熒茂,327.76,📉 獲利侵蝕,19.9500007629,2026-03,2025,-391.4
N/A,⚪ 中性觀察,7.653866386112572,-9.83,1.56,7.5,285.15000000000003,-4.4,N/A,10.62,3402.TWO,漢科,381.69,📉 獲利侵蝕,145.5,2026-03,2025,-391.52
N/A,❌ 暫避觀望,31.07170393215112,5.92,1.62,5.43,194.54999999999998,27.06,N/A,43.01,4979.TWO,華星光,398.1,⚠️ 獲利稀釋,403.0,2026-03,2025,-392.18
21.21%,⚪ 數據不足,0.0,-3.03,-0.34,-1.48,-58.35,-10.11,-6.90%,-410.42,2457.TW,飛宏,389.42,📉 獲利侵蝕,26.6000003815,2026-03,2025,-392.45
N/A,⚪ 中性觀察,9.276094019225589,-50.0,0.29,1.3,44.550000000000004,-13.43,N/A,-46.94,4535.TWO,至興,342.65,📉 獲利侵蝕,27.5499992371,2026-03,2025,-392.65
25.04%,❌ 暫避觀望,61.62790697674418,-55.56,0.08,0.34,6.450000000000001,16.57,8.41%,-74.05,3597.TWO,映興,337.41,📉 獲利侵蝕,26.5,2026-03,2025,-392.97
26.65%,⚪ 中性觀察,8.174077722412488,-50.0,0.67,4.35,158.55,11.14,5.06%,74.89,3605.TW,宏致,343.32,📉 獲利侵蝕,86.4000015259,2026-03,2025,-393.32
8.14%,⚪ 數據不足,0.0,14.29,-0.3,-3.68,-148.5,-0.82,-46.94%,-24.32,2939.TW,永邑-KY,408.48,⚠️ 獲利稀釋,18.8500003815,2026-03,2025,-394.19
N/A,⚪ 數據不足,0.0,0.0,-0.55,-2.55,-97.19999999999999,-31.37,N/A,-121.74,8024.TWO,佑華,394.41,📉 獲利侵蝕,16.5,2026-03,2025,-394.41
37.85%,⚪ 數據不足,0.0,-466.67,-0.22,-0.43,-12.0,-89.32,-47.25%,-112.91,4113.TWO,聯上,-71.35,🌑 雙重衰退,14.6499996185,2026-03,2025,-395.32000000000005
N/A,⚪ 中性觀察,3.9549294055323942,-55.22,1.2,6.77,266.25,10.46,N/A,-17.06,6768.TW,志強-KY,340.44,📉 獲利侵蝕,70.1999969482,2026-03,2025,-395.65999999999997
N/A,⚪ 中性觀察,3.5732983294633507,-187.5,-0.07,2.78,114.60000000000001,-7.81,N/A,55.31,6294.TWO,智基,208.18,📉 獲利侵蝕,27.2999992371,2026-03,2025,-395.68
N/A,⚪ 中性觀察,5.923460898502496,-79.51,0.75,13.02,450.75,5.05,N/A,-14.96,6890.TW,來億-KY,316.5,📉 獲利侵蝕,178.0,2026-03,2025,-396.01
N/A,⚪ 中性觀察,5.780386529571823,-51.61,0.3,2.9,108.60000000000001,13.71,N/A,-2.36,6235.TW,華孚,344.45,📉 獲利侵蝕,41.8499984741,2026-03,2025,-396.06
N/A,⚪ 數據不足,0.0,-22.58,0.24,-0.19,-9.9,-2.42,N/A,67.24,4430.TWO,耀億,374.82,🔄 轉虧為盈,16.6499996185,2026-03,2025,-397.4
N/A,❌ 暫避觀望,16.432225063938617,259.52,1.51,3.36,117.30000000000001,-7.61,N/A,26.79,8086.TWO,宏捷科,657.4,⚠️ 獲利稀釋,128.5,2026-03,2025,-397.88
22.14%,❌ 暫避觀望,99.0159901599016,73.33,1.17,3.51,121.94999999999999,28.87,8.52%,3072.73,3189.TW,景碩,471.97,⚠️ 獲利稀釋,805.0,2026-03,2025,-398.64000000000004
17.58%,⚪ 數據不足,0.0,40.0,0.55,1.23,0.0,-12.57,8.28%,-20.13,1709.TW,和益,438.93,⚠️ 獲利稀釋,0.0,2026-03,2025,-398.93
N/A,❌ 暫避觀望,15.280837004405287,93.47,10.73,29.06,1089.6,51.55,N/A,77.66,8210.TW,勤誠,492.63,⚠️ 獲利稀釋,1110.0,2026-03,2025,-399.15999999999997
N/A,⚪ 數據不足,0.0,186.96,0.2,-0.36,-11.850000000000001,191.86,N/A,23.4,4950.TWO,金耘國際,586.98,🔄 轉虧為盈,16.5,2026-03,2025,-400.02
N/A,⚪ 數據不足,0.0,-386.36,-2.14,-1.02,-149.25000000000003,-23.56,N/A,-276.79,6854.TW,錼創科技-KY創,14.56,📉 獲利侵蝕,106.5,2026-03,2025,-400.92
15.04%,⚪ 數據不足,0.0,-66.67,-0.05,-0.13,-5.3999999999999995,28.81,-80.56%,-44.44,4402.TWO,郡都開發,334.65,📉 獲利侵蝕,16.25,2026-03,2025,-401.32
15.77%,❌ 暫避觀望,84.52611218568666,428.33,3.28,4.38,155.1,13.75,6.82%,18.07,3037.TW,欣興,830.09,⚠️ 獲利稀釋,874.0,2026-03,2025,-401.76000000000005
N/A,⚪ 中性觀察,6.069182150031447,72.73,0.57,1.14,47.699999999999996,3.13,N/A,54.05,5276.TWO,達輝-KY,474.91,⚠️ 獲利稀釋,19.2999992371,2026-03,2025,-402.18
37.12%,❌ 暫避觀望,16.964285714285715,154.9,0.28,0.52,12.6,-2.19,5.53%,-68.29,2611.TW,志信,557.65,⚠️ 獲利稀釋,14.25,2026-03,2025,-402.75
N/A,❌ 暫避觀望,40.68181731477273,350.0,0.09,0.11,6.6,-8.11,N/A,1000.0,5488.TWO,松普,752.81,⚠️ 獲利稀釋,17.8999996185,2026-03,2025,-402.80999999999995
21.28%,❌ 暫避觀望,32.29166666666667,4.44,0.47,0.99,28.799999999999997,-3.28,6.05%,-74.48,3003.TW,健和興,407.81,⚠️ 獲利稀釋,62.0,2026-03,2025,-403.37
22.67%,❌ 暫避觀望,28.99999867313043,-53.75,0.37,1.36,34.50000000000001,3.73,3.55%,-41.88,4566.TW,時碩工業,349.69,📉 獲利侵蝕,66.6999969482,2026-03,2025,-403.44
N/A,⚪ 數據不足,0.0,0.44,4.54,18.44,0.0,13.2,N/A,5.99,6803.TWO,崑鼎,403.93,⚠️ 獲利稀釋,0.0,2026-03,2025,-403.49
N/A,❌ 暫避觀望,17.575758153712123,8.33,0.13,0.72,19.799999999999997,17.93,N/A,10.77,6133.TW,金橋,412.13,⚠️ 獲利稀釋,23.2000007629,2026-03,2025,-403.8
N/A,⚪ 中性觀察,6.9957981590546225,0.0,0.42,2.05,71.39999999999999,1.55,N/A,-10.78,6884.TWO,海柏特,404.41,📉 獲利侵蝕,33.2999992371,2026-03,2025,-404.41
N/A,⚪ 中性觀察,6.8549749622091065,820.0,2.76,1.23,88.94999999999999,-72.18,N/A,-79.5,4907.TWO,富宇,1224.69,⚠️ 獲利稀釋,40.6500015259,2026-03,2025,-404.69000000000005
19.87%,❌ 暫避觀望,17.372881355932204,17.65,0.2,0.78,17.7,-12.95,1.24%,-19.59,1735.TW,日勝化,423.58,⚠️ 獲利稀釋,20.5,2026-03,2025,-405.93
N/A,⚪ 中性觀察,7.371043376318875,8.68,3.63,13.77,511.79999999999995,75.17,N/A,39.39,6667.TWO,信紘科,414.73,⚠️ 獲利稀釋,251.5,2026-03,2025,-406.05
41.13%,⚪ 數據不足,0.0,8.82,-0.31,-2.18,-100.49999999999999,9.49,-478.52%,10.29,4743.TWO,合一,414.88,⚠️ 獲利稀釋,49.0,2026-03,2025,-406.06
N/A,⚪ 中性觀察,3.781223214978467,-3.0,2.29,9.4,348.3,-5.52,N/A,-40.24,6176.TW,瑞儀,404.8,📉 獲利侵蝕,87.8000030518,2026-03,2025,-407.8
N/A,⚪ 數據不足,0.0,-121.43,-0.03,-0.27,-15.9,-17.71,N/A,-126.47,9950.TWO,萬國通,286.39,📉 獲利侵蝕,10.5,2026-03,2025,-407.82
22.50%,❌ 暫避觀望,26.26760509647887,150.0,0.35,0.28,10.65,-15.76,10.88%,-64.1,1776.TW,展宇,558.67,⚠️ 獲利稀釋,18.6499996185,2026-03,2025,-408.66999999999996
16.15%,❌ 暫避觀望,15.079365079365079,-48.08,0.27,0.95,28.35,-6.01,1.41%,-64.42,2235.TWO,謚源,360.59,📉 獲利侵蝕,28.5,2026-03,2025,-408.66999999999996
24.81%,⚪ 數據不足,0.0,2.12,4.81,14.79,0.0,28.28,9.90%,-11.39,4441.TW,振大環球,410.79,⚠️ 獲利稀釋,0.0,2026-03,2025,-408.67
19.04%,❌ 暫避觀望,55.1440329218107,71.27,12.28,28.13,1093.5,36.32,10.13%,9.24,3443.TW,創意,480.34,⚠️ 獲利稀釋,4020.0,2026-03,2025,-409.07
11.98%,⚪ 數據不足,0.0,110.77,0.07,-1.77,-84.29999999999998,50.27,7.19%,18.81,2208.TW,台船,520.84,🔄 轉虧為盈,21.1499996185,2026-03,2025,-410.07000000000005
N/A,❌ 暫避觀望,21.15183325963351,11.36,0.51,1.63,57.3,12.02,N/A,-20.6,6548.TWO,長科*,421.47,⚠️ 獲利稀釋,80.8000030518,2026-03,2025,-410.11
N/A,⚪ 數據不足,0.0,60.87,1.5,3.75,0.0,1.44,N/A,-40.13,7718.TWO,友鋮,471.19,⚠️ 獲利稀釋,0.0,2026-03,2025,-410.32
22.10%,⚪ 中性觀察,10.912596597159382,15.93,1.35,1.98,116.7,10.44,9.53%,-70.28,4912.TW,聯德控股-KY,426.7,⚠️ 獲利稀釋,84.9000015259,2026-03,2025,-410.77
28.02%,❌ 暫避觀望,21.238094511476188,-37.04,0.17,0.9,31.5,-11.81,12.04%,-79.87,4119.TW,旭富,374.73,📉 獲利侵蝕,44.5999984741,2026-03,2025,-411.77000000000004
21.38%,❌ 暫避觀望,105.00000173386364,0.0,0.05,0.19,6.6,3.41,1.74%,-42.42,1809.TW,中釉,413.58,📉 獲利侵蝕,46.2000007629,2026-03,2025,-413.58
N/A,⚪ 中性觀察,6.793233759222602,-14.45,5.15,23.26,833.55,-2.8,N/A,10.59,6414.TW,樺漢,400.46,📉 獲利侵蝕,377.5,2026-03,2025,-414.90999999999997
16.95%,⚪ 中性觀察,6.8302387267904505,-47.17,0.28,1.53,56.55,33.95,3.22%,6.99,2427.TW,三商電,368.77,📉 獲利侵蝕,25.75,2026-03,2025,-415.94
N/A,⚪ 中性觀察,5.511551406914191,-9.21,0.69,2.45,90.9,-19.51,N/A,-14.34,9931.TW,欣高,406.89,📉 獲利侵蝕,33.4000015259,2026-03,2025,-416.09999999999997
21.72%,⚪ 中性觀察,13.174209547427155,10.14,1.66,6.64,241.95,21.11,10.49%,28.09,2301.TW,光寶科,427.96,⚠️ 獲利稀釋,212.5,2026-03,2025,-417.82
N/A,❌ 暫避觀望,73.26943556975506,200.0,0.66,4.94,140.85000000000002,84.7,N/A,151.41,6831.TW,邁科,617.94,⚠️ 獲利稀釋,688.0,2026-03,2025,-417.94000000000005
21.43%,⚪ 中性觀察,14.2608692335,-56.67,0.27,1.8,69.00000000000001,-3.54,4.40%,-40.47,3338.TW,泰碩,361.34,📉 獲利侵蝕,65.5999984741,2026-03,2025,-418.01
N/A,⚪ 數據不足,0.0,-109.23,-1.36,-5.16,-198.90000000000003,-56.46,N/A,-94.72,6441.TWO,廣錠,311.42,📉 獲利侵蝕,21.5499992371,2026-03,2025,-420.65000000000003
25.62%,⚪ 數據不足,0.0,105.59,0.1,-5.26,-207.6,10.31,-11.28%,-124.23,4923.TWO,力士,527.37,🔄 轉虧為盈,57.5999984741,2026-03,2025,-421.78
N/A,❌ 暫避觀望,22.11652794292509,-34.44,0.59,3.74,126.15,5.49,N/A,-32.79,6147.TWO,頎邦,387.41,📉 獲利侵蝕,186.0,2026-03,2025,-421.85
N/A,❌ 暫避觀望,27.094593563581075,166.0,1.0,1.91,22.200000000000003,-23.41,N/A,-20.92,9933.TW,中鼎,589.15,⚠️ 獲利稀釋,40.0999984741,2026-03,2025,-423.15
14.36%,⚪ 中性觀察,9.864672364672366,-96.12,0.1,5.2,210.6,25.46,0.40%,27.76,3558.TWO,神準,328.63,📉 獲利侵蝕,138.5,2026-03,2025,-424.75
N/A,⚪ 中性觀察,10.952380952380953,-56.0,0.66,1.42,31.5,7.97,N/A,-48.36,8928.TWO,鉅明,370.49,📉 獲利侵蝕,23.0,2026-03,2025,-426.49
N/A,⚪ 中性觀察,6.677215189873418,33.09,3.58,6.46,237.0,7.66,N/A,-40.72,6629.TWO,泰金-KY,460.73,⚠️ 獲利稀釋,105.5,2026-03,2025,-427.64
11.27%,⚪ 數據不足,0.0,25.0,-0.06,-0.82,-31.050000000000004,-7.7,-7.81%,-1011.11,1324.TW,地球,453.18,⚠️ 獲利稀釋,10.3500003815,2026-03,2025,-428.18
19.47%,❌ 暫避觀望,36.895161290322584,-88.89,0.01,0.67,18.6,-0.85,0.28%,-56.49,3552.TWO,同致,339.45,📉 獲利侵蝕,45.75,2026-03,2025,-428.34
N/A,❌ 暫避觀望,36.527776718194445,-29.41,0.12,0.14,10.799999999999999,-5.05,N/A,-77.05,6244.TWO,茂迪,399.05,📉 獲利侵蝕,26.2999992371,2026-03,2025,-428.46000000000004
25.09%,⚪ 中性觀察,5.943925091037383,88.16,1.44,4.3,160.5,32.43,7.94%,36.94,3171.TWO,炎洲流通,517.89,⚠️ 獲利稀釋,63.5999984741,2026-03,2025,-429.73
23.49%,❌ 暫避觀望,102.0,178.38,1.03,1.22,48.75,5.46,7.74%,377.27,4764.TW,雙鍵,608.46,⚠️ 獲利稀釋,331.5,2026-03,2025,-430.08000000000004
10.44%,❌ 暫避觀望,38.767123984429226,379.17,1.15,0.43,32.85,5.42,2.26%,107.41,2465.TW,麗臺,809.72,⚠️ 獲利稀釋,84.9000015259,2026-03,2025,-430.55
N/A,⚪ 中性觀察,9.231490159325212,-44.9,1.08,8.72,320.1,31.42,N/A,27.67,7703.TWO,銳澤,386.1,📉 獲利侵蝕,197.0,2026-03,2025,-431.0
19.12%,❌ 暫避觀望,34.51612903225807,57.89,0.3,0.58,23.249999999999996,-0.57,0.61%,-44.12,3467.TWO,台灣精材,489.0,⚠️ 獲利稀釋,53.5,2026-03,2025,-431.11
52.20%,⚪ 數據不足,0.0,-185.71,-0.2,0.34,0.0,455.57,27.02%,126.0,4530.TWO,宏易,246.43,🏰 高護城河,0.0,2026-03,2025,-432.14
N/A,❌ 暫避觀望,119.1919191919192,32.35,0.45,0.5,14.85,12.86,N/A,-21.88,6834.TW,天二科技,464.7,⚠️ 獲利稀釋,118.0,2026-03,2025,-432.34999999999997
N/A,❌ 暫避觀望,36.79245283018868,83.33,0.22,0.28,7.95,-10.36,N/A,-88.43,9940.TW,信義,516.23,⚠️ 獲利稀釋,19.5,2026-03,2025,-432.90000000000003
N/A,⚪ 中性觀察,6.825140769395648,0.0,1.01,5.2,186.15,-7.33,N/A,-37.65,6412.TW,群電,433.32,📉 獲利侵蝕,84.6999969482,2026-03,2025,-433.32
16.50%,⚪ 數據不足,0.0,-60.0,0.02,-0.27,-10.350000000000001,-9.38,1.12%,35.0,1460.TW,宏遠,373.47,🔄 轉虧為盈,7.0,2026-03,2025,-433.47
N/A,⚪ 數據不足,0.0,-5.06,-2.7,-17.51,-587.7,11.11,N/A,-56.06,6462.TWO,神盾,429.03,📉 獲利侵蝕,103.0,2026-03,2025,-434.09
18.49%,⚪ 數據不足,0.0,28.57,0.1,-1.6,-40.650000000000006,-3.11,3.76%,-203.45,1101.TW,台泥,462.77,🔄 轉虧為盈,22.7000007629,2026-03,2025,-434.2
N/A,⚪ 中性觀察,7.524602689318697,22.61,1.41,6.46,198.15,15.03,N/A,-10.28,6143.TWO,振曜,458.37,⚠️ 獲利稀釋,99.4000015259,2026-03,2025,-435.76
N/A,❌ 暫避觀望,124.99999999999999,-190.48,-0.38,0.67,20.400000000000002,19.58,N/A,-64.17,6762.TWO,達亞,246.42,📉 獲利侵蝕,170.0,2026-03,2025,-436.9
N/A,⚪ 中性觀察,1.824675390731602,0.0,2.09,7.81,346.49999999999994,3.72,N/A,38.72,6186.TWO,新潤,438.27,📉 獲利侵蝕,42.1500015259,2026-03,2025,-438.27
N/A,⚪ 中性觀察,2.7736051911480684,-20.17,0.99,3.93,139.8,23.56,N/A,-35.22,9945.TW,潤泰新,418.62,📉 獲利侵蝕,25.8500003815,2026-03,2025,-438.79
16.76%,⚪ 中性觀察,4.316398182569186,-8.57,2.0,9.05,363.15000000000003,-5.73,6.72%,-27.23,2385.TW,群光,430.95,📉 獲利侵蝕,104.5,2026-03,2025,-439.52
N/A,⚪ 中性觀察,9.144851924240838,14.81,0.62,2.23,85.95,11.76,N/A,-5.51,8917.TWO,欣泰,459.52,⚠️ 獲利稀釋,52.4000015259,2026-03,2025,-444.71
N/A,⚪ 數據不足,0.0,240.0,0.35,-1.15,-28.649999999999995,4.45,N/A,31.55,6218.TWO,豪勉,685.01,🔄 轉虧為盈,35.3499984741,2026-03,2025,-445.01
20.24%,⚪ 中性觀察,4.604726976365118,-47.06,1.26,10.39,368.09999999999997,1.7,12.03%,58.63,1215.TW,卜蜂,400.2,📉 獲利侵蝕,113.0,2026-03,2025,-447.26
N/A,❌ 暫避觀望,159.6153846153846,77.78,-0.02,0.02,3.9000000000000004,-4.46,N/A,102.99,6477.TW,安集,525.77,⚠️ 獲利稀釋,41.5,2026-03,2025,-447.99
23.02%,⚪ 中性觀察,12.751677852348994,-77.78,0.06,2.45,67.05,0.27,0.36%,19.51,1259.TWO,安心,370.58,📉 獲利侵蝕,57.0,2026-03,2025,-448.36
N/A,⚪ 數據不足,0.0,-258.33,-0.19,-1.3,-50.25000000000001,-43.65,N/A,-354.9,1781.TWO,合世,190.19,📉 獲利侵蝕,11.75,2026-03,2025,-448.52
19.91%,⚪ 中性觀察,11.977715877437326,34.62,1.4,4.31,161.54999999999998,10.19,15.72%,-1.82,2441.TW,超豐,483.67,⚠️ 獲利稀釋,129.0,2026-03,2025,-449.05
4.92%,⚪ 數據不足,0.0,38.46,-0.08,-0.1,-10.5,23.71,-68.47%,78.72,4609.TWO,唐鋒,488.62,⚠️ 獲利稀釋,5.2800002098,2026-03,2025,-450.16
13.94%,⚪ 中性觀察,12.860464938837211,244.44,0.13,1.19,32.25,-6.08,-0.03%,21.43,1907.TW,永豐餘,695.02,⚠️ 獲利稀釋,27.6499996185,2026-03,2025,-450.58
14.01%,⚪ 數據不足,0.0,-66.67,0.09,0.44,0.0,-9.94,6.58%,-66.92,1584.TWO,精剛,384.14,📉 獲利侵蝕,0.0,2026-03,2025,-450.81
