eps_yoy,advice,gm,om,rev_yoy,prev_rev_yoy,prev_year,name,price,pe,prev_eps_yoy,est_price,expansion,status,prev_eps,eps,symbol,date
-14.42,❌ 暫避觀望,51.18%,30.40%,98.42,1.32,2025,台灣精銳,729.0,24.914559125085443,-15.13,438.9,-112.84,🏰 高護城河,12.0,3.56,4583.TW,2026-03
-44.71,❌ 暫避觀望,12.45%,8.05%,69.32,54.47,2025,安馳,93.8000030518,28.59756190603659,-91.89,49.199999999999996,-114.03,📉 獲利侵蝕,0.27,2.3,3528.TW,2025-12
-8.3,⚪ 中性觀察,4.22%,2.17%,105.83,166.67,2025,鴻準,60.2000007629,10.50610833558464,-11.58,85.95,-114.13,📉 獲利侵蝕,1.68,2.32,2354.TW,2025-12
-102.22,⚪ 數據不足,N/A,N/A,12.63,8.86,2025,凱衛,28.9500007629,0.0,-115.29,-17.700000000000003,-114.85,📉 獲利侵蝕,-0.13,-0.06,5201.TWO,2025-12
-76.4,⚪ 中性觀察,N/A,N/A,39.1,51.38,2025,大研生醫*,18.5,2.2839506172839505,209.41,121.5,-115.5,📉 獲利侵蝕,3.44,0.51,7780.TW,2025-12
-117.65,⚪ 數據不足,3.88%,-6.88%,-0.51,-3.42,2025,建通,32.5499992371,0.0,-247.95,-108.3,-117.14,🌑 雙重衰退,-2.59,-3.0,2460.TW,2025-12
-122.86,⚪ 數據不足,N/A,N/A,-5.47,-6.79,2025,星雲,45.0,0.0,-140.0,-20.25,-117.39,🌑 雙重衰退,-0.36,-0.78,8047.TWO,2025-12
12.42,⚪ 中性觀察,15.63%,10.37%,130.3,44251.78,2025,皇普,22.1499996185,2.2328628647681454,525.0,148.8,-117.88000000000001,⚠️ 獲利稀釋,3.39,3.65,2528.TW,2025-12
-131.88,❌ 暫避觀望,40.07%,-42.60%,-12.58,-11.3,2025,鈺寶-創,20.1499996185,77.4999985326923,-73.61,3.9000000000000004,-119.3,🌑 雙重衰退,0.19,-0.22,3150.TW,2025-12
-129.63,⚪ 數據不足,7.45%,-2.27%,-8.68,-6.3,2025,燁輝,13.6999998093,0.0,-243.9,-64.05000000000001,-120.94999999999999,🌑 雙重衰退,-1.4,-1.85,2023.TW,2025-12
-118.67,⚪ 數據不足,2.81%,-8.09%,2.29,26.14,2025,泰茂,29.5,0.0,-103.85,-18.75,-120.96000000000001,📉 獲利侵蝕,-0.19,-1.05,2230.TWO,2025-12
-128.03,⚪ 數據不足,-0.79%,-10.66%,-6.83,-3.74,2025,大東,9.3400001526,0.0,-110.79,-0.8999999999999991,-121.2,🌑 雙重衰退,-0.26,-0.45,1441.TW,2025-12
-140.21,❌ 暫避觀望,N/A,N/A,-18.09,-11.54,2025,美吉吉-KY,14.1000003815,176.25000476875007,-100.0,1.1999999999999993,-122.12,🌑 雙重衰退,0.0,-0.81,8466.TW,2025-12
-132.32,⚪ 數據不足,21.48%,-2.51%,-9.81,-6.81,2025,艾笛森,0.0,0.0,-127.78,0.0,-122.50999999999999,🌑 雙重衰退,-0.21,-0.34,3591.TW,2025-12
-125.0,⚪ 數據不足,21.56%,3.08%,-2.29,-2.54,2025,仲琦,31.6000003815,0.0,-325.0,-12.750000000000002,-122.71,🌑 雙重衰退,-0.17,-0.36,2419.TW,2025-12
-150.77,⚪ 數據不足,-4.05%,-24.47%,-27.73,-25.38,2025,偉全,12.0500001907,0.0,-221.43,-18.3,-123.04,🌑 雙重衰退,-0.51,-0.33,1465.TW,2025-12
-135.36,⚪ 數據不足,N/A,N/A,-11.74,-18.16,2025,九齊,58.0,0.0,-174.07,-74.4,-123.62000000000002,🌑 雙重衰退,-1.8,-0.93,6494.TWO,2025-12
-147.06,⚪ 數據不足,18.97%,-79.87%,-22.74,-25.84,2025,律勝,34.75,0.0,-102.86,-35.699999999999996,-124.32000000000001,🌑 雙重衰退,-0.71,-0.84,3354.TWO,2025-12
-117.39,⚪ 數據不足,2.83%,-0.74%,8.52,2.32,2025,鑫科,86.9000015259,0.0,-128.0,-1.2000000000000002,-125.91,📉 獲利侵蝕,-0.07,-0.08,3663.TWO,2025-12
-134.86,⚪ 數據不足,N/A,N/A,-8.35,1.12,2025,力新,11.8999996185,0.0,-126.76,-33.3,-126.51000000000002,🌑 雙重衰退,-0.57,-0.61,5202.TWO,2025-12
-148.96,⚪ 數據不足,23.65%,-15.73%,-21.77,-18.65,2025,為升,106.5,0.0,-103.64,-19.8,-127.19000000000001,🌑 雙重衰退,-0.06,-1.63,2231.TW,2025-12
-137.5,⚪ 數據不足,8.85%,2.74%,-9.83,-7.46,2025,志聯,14.1499996185,0.0,-380.0,-3.75,-127.67,🌑 雙重衰退,-0.14,-0.06,2024.TW,2025-12
-142.57,⚪ 數據不足,19.66%,-2.95%,-12.11,-12.06,2025,程泰,47.25,0.0,-269.21,-399.0,-130.45999999999998,🌑 雙重衰退,-5.75,-4.83,1583.TW,2025-12
-138.3,⚪ 數據不足,17.06%,1.24%,-7.45,-10.98,2025,旭軟,28.6499996185,0.0,-158.97,-30.0,-130.85000000000002,🌑 雙重衰退,-0.72,-0.55,3390.TWO,2025-12
-147.12,⚪ 數據不足,1.51%,-21.28%,-15.24,-17.54,2025,鴻碩,30.7000007629,0.0,-174.52,-208.2,-131.88,🌑 雙重衰退,-4.31,-5.14,3092.TW,2025-12
-102.7,⚪ 數據不足,N/A,N/A,29.21,27.89,2025,廣閎科,146.0,0.0,-150.45,-48.45,-131.91,📉 獲利侵蝕,-1.12,-0.09,6693.TWO,2025-12
-130.48,⚪ 數據不足,8.50%,0.94%,2.17,2.41,2025,承啟,34.7000007629,0.0,-439.29,-35.4,-132.64999999999998,📉 獲利侵蝕,-0.95,-0.32,2425.TW,2025-12
-143.48,⚪ 數據不足,4.37%,-6.00%,-9.63,-10.29,2025,華紙,12.1000003815,0.0,-1316.67,-34.35,-133.85,🌑 雙重衰退,-0.85,-0.56,1905.TW,2025-12
-138.31,⚪ 數據不足,18.99%,-2.69%,-4.36,-5.52,2025,光群雷,16.75,0.0,-117.82,-18.299999999999997,-133.95,🌑 雙重衰退,-0.32,-0.61,2461.TW,2025-12
-147.27,⚪ 數據不足,N/A,N/A,-12.93,-6.38,2025,迅杰,36.2999992371,0.0,-145.59,-13.499999999999998,-134.34,🌑 雙重衰退,-0.32,-0.52,6243.TW,2025-12
-124.23,⚪ 數據不足,25.62%,-11.28%,10.31,6.21,2025,力士,0.0,0.0,-176.51,0.0,-134.54,📉 獲利侵蝕,-4.75,-5.26,4923.TWO,2025-12
-141.67,⚪ 數據不足,N/A,N/A,-7.12,-5.88,2025,旺玖,26.5499992371,0.0,-122.86,-6.75,-134.54999999999998,🌑 雙重衰退,-0.08,-0.16,6233.TWO,2025-12
-159.3,⚪ 數據不足,N/A,N/A,-24.27,-21.06,2025,瀧澤科,46.3499984741,0.0,-128.33,-40.5,-135.03,🌑 雙重衰退,-0.68,-1.53,6609.TWO,2025-12
-146.49,⚪ 數據不足,7.05%,-37.72%,-9.35,-10.01,2025,錦明,32.3499984741,0.0,-133.82,-54.15,-137.14000000000001,🌑 雙重衰退,-1.15,-1.6,3230.TWO,2025-12
-143.4,⚪ 數據不足,9.34%,-7.19%,-4.4,-1.99,2025,公準,69.0999984741,0.0,-148.57,-11.549999999999999,-139.0,🌑 雙重衰退,-0.34,-0.46,3178.TWO,2025-12
-136.36,⚪ 數據不足,2.66%,-3.16%,3.45,-1.99,2025,菱生,32.0499992371,0.0,-321.74,-45.0,-139.81,📉 獲利侵蝕,-0.99,-1.05,2369.TW,2025-12
-147.73,⚪ 數據不足,17.63%,-5.18%,-7.34,-6.57,2025,永光,51.0999984741,0.0,-150.0,-5.7,-140.39,🌑 雙重衰退,-0.18,-0.21,1711.TW,2025-12
-147.37,⚪ 數據不足,N/A,N/A,-6.89,-8.4,2025,富堡,14.1999998093,0.0,-145.28,-27.599999999999998,-140.48000000000002,🌑 雙重衰退,-0.48,-0.45,8929.TWO,2025-12
-140.6,⚪ 數據不足,18.28%,-0.95%,0.9,0.48,2025,先進光,120.0,0.0,-159.18,-48.300000000000004,-141.5,📉 獲利侵蝕,-1.17,-1.08,3362.TWO,2025-12
-142.47,⚪ 數據不足,N/A,N/A,-0.85,-6.76,2025,越峰,39.5499992371,0.0,-145.45,-18.000000000000004,-141.62,🌑 雙重衰退,-0.4,-0.31,8121.TWO,2025-12
-101.39,⚪ 數據不足,23.18%,-10.31%,40.53,58.8,2025,皇家美食,45.0999984741,0.0,-483.33,-51.9,-141.92000000000002,📉 獲利侵蝕,-1.05,-1.45,4419.TWO,2025-12
-128.95,⚪ 數據不足,N/A,N/A,14.75,32.23,2025,淳安,24.6000003815,0.0,42.86,-15.9,-143.7,📉 獲利侵蝕,-0.2,-0.22,6283.TW,2025-12
-164.06,⚪ 數據不足,0.28%,-7.44%,-20.25,-15.72,2025,宏益,10.6000003815,0.0,-187.18,-19.8,-143.81,🌑 雙重衰退,-0.34,-0.41,1452.TW,2025-12
38.44,⚪ 數據不足,N/A,N/A,182.72,266.16,2025,永擎,389.0,0.0,61.47,0.0,-144.28,⚠️ 獲利稀釋,9.3,13.04,7711.TW,2025-12
-19.19,⚪ 中性觀察,N/A,N/A,125.8,1.76,2025,譜瑞-KY,795.0,9.219529166183463,6.64,1293.4499999999998,-144.99,📉 獲利侵蝕,34.51,6.77,4966.TWO,2026-03
-139.68,⚪ 數據不足,2.51%,-26.32%,5.44,11.34,2025,東碩,17.3500003815,0.0,-64.09,-228.3,-145.12,📉 獲利侵蝕,-4.94,-7.65,3272.TWO,2025-12
-152.11,⚪ 數據不足,N/A,N/A,-5.13,1.42,2025,樂意,27.7000007629,0.0,-117.9,-9.000000000000002,-146.98000000000002,🌑 雙重衰退,-0.75,-1.98,7584.TWO,2025-12
-148.28,⚪ 數據不足,-9.53%,-33.43%,0.61,2.25,2025,台亞,38.6500015259,0.0,-265.0,-112.5,-148.89000000000001,📉 獲利侵蝕,-2.2,-2.88,2340.TW,2025-12
-169.49,⚪ 數據不足,16.92%,-21.33%,-18.58,-19.34,2025,宏佳騰,23.5,0.0,-149.46,-27.9,-150.91000000000003,🌑 雙重衰退,-0.47,-0.84,1599.TWO,2025-12
18.35,⚪ 數據不足,N/A,N/A,170.31,258.74,2025,益得,16.2999992371,0.0,15.1,-88.2,-151.96,⚠️ 獲利稀釋,-1.8,-2.57,6461.TWO,2025-12
-171.43,⚪ 數據不足,N/A,N/A,-18.05,-19.7,2025,達運,14.6999998093,0.0,-72.73,-7.65,-153.38,🌑 雙重衰退,-0.17,-0.19,6120.TW,2025-12
-169.53,⚪ 數據不足,N/A,N/A,-15.48,-19.29,2025,台郡,62.4000015259,0.0,-593.15,-254.54999999999998,-154.05,🌑 雙重衰退,-5.09,-6.95,6269.TW,2025-12
-145.21,⚪ 數據不足,13.67%,-6.40%,10.78,13.79,2025,福永生技,12.4499998093,0.0,-120.0,-14.85,-155.99,📉 獲利侵蝕,-0.22,-0.33,4183.TWO,2025-12
-161.9,⚪ 數據不足,10.83%,-1.32%,-5.8,-3.88,2025,雄順,25.8999996185,0.0,-186.84,-11.55,-156.1,🌑 雙重衰退,-0.33,-0.39,2073.TWO,2025-12
0.95,⚪ 數據不足,19.48%,-2058.21%,157.54,190.34,2025,醣聯,26.8999996185,0.0,8.44,-73.2,-156.59,⚠️ 獲利稀釋,-1.43,-2.16,4168.TWO,2025-12
7.63,⚪ 中性觀察,19.64%,-12.85%,164.26,332.14,2025,信立,48.0499992371,1.0498142721673587,176.63,686.55,-156.63,⚠️ 獲利稀釋,10.18,11.15,4303.TWO,2025-12
-168.99,⚪ 數據不足,31.50%,-25.78%,-11.44,-11.35,2025,百德,50.5,0.0,-85.52,-15.450000000000001,-157.55,🌑 雙重衰退,0.42,-2.67,4563.TWO,2025-12
-100.0,⚪ 中性觀察,29.35%,-34.05%,58.33,100.23,2025,天方能源,20.4500007629,12.781250476812499,-77.08,24.0,-158.32999999999998,📉 獲利侵蝕,0.22,0.0,3073.TWO,2025-12
35.21,⚪ 數據不足,30.65%,-1.86%,195.34,192.39,2025,上曜,10.3999996185,0.0,-127.59,-32.25,-160.13,⚠️ 獲利稀釋,-0.74,-0.52,1316.TW,2025-12
-181.91,⚪ 數據不足,2.13%,-29.37%,-21.25,-21.0,2025,榮創,26.1499996185,0.0,-250.0,-93.44999999999999,-160.66,🌑 雙重衰退,-2.03,-2.65,3437.TW,2025-12
-165.22,⚪ 數據不足,N/A,N/A,-0.63,-0.34,2025,新華,19.7000007629,0.0,-400.0,-29.099999999999998,-164.59,🌑 雙重衰退,-0.65,-0.65,5481.TWO,2025-12
-109.76,⚪ 數據不足,-3.68%,-19.69%,56.06,63.23,2025,大飲,8.470000267,0.0,13.33,-32.7,-165.82,📉 獲利侵蝕,-0.65,-0.85,1213.TW,2025-12
-170.91,⚪ 數據不足,N/A,N/A,-3.53,-8.31,2025,立衛,16.2000007629,0.0,-186.67,-18.15,-167.38,🌑 雙重衰退,-0.39,-0.39,5344.TWO,2025-12
-178.05,⚪ 數據不足,14.13%,-0.10%,-10.57,-13.22,2025,和勤,23.4500007629,0.0,-205.0,-23.55,-167.48000000000002,🌑 雙重衰退,-0.46,-0.35,1586.TWO,2025-12
-156.8,⚪ 數據不足,N/A,N/A,10.78,8.46,2025,汎銓,716.0,0.0,-174.42,-52.8,-167.58,📉 獲利侵蝕,-0.64,-0.71,6830.TW,2025-12
82.98,⚪ 數據不足,N/A,N/A,250.8,148.72,2025,馥鴻,19.3999996185,0.0,80.26,-14.85,-167.82,⚠️ 獲利稀釋,-0.3,-0.32,5345.TWO,2025-12
23.4,⚪ 數據不足,N/A,N/A,191.86,693.83,2025,金耘國際,17.25,0.0,-30.3,-18.3,-168.46,⚠️ 獲利稀釋,-0.43,-0.36,4950.TWO,2025-12
-175.3,⚪ 數據不足,59.54%,7.94%,-4.59,-2.06,2025,美食-KY,62.7999992371,0.0,-295.83,-55.35000000000002,-170.71,🏰 高護城河,-4.23,-2.47,2723.TW,2025-12
18.71,⚪ 中性觀察,N/A,N/A,189.52,-12.32,2025,杰力,107.0,9.935004642525533,-22.77,161.55,-170.81,⚠️ 獲利稀釋,4.58,1.65,5299.TWO,2026-03
-222.73,⚪ 數據不足,11.07%,-115.34%,-51.69,-51.7,2025,台蠟,15.0,0.0,-171.9,-42.15,-171.04,🌑 雙重衰退,-0.87,-1.08,1742.TWO,2025-12
-174.64,⚪ 數據不足,54.90%,-51.18%,0.59,10.36,2025,雅茗-KY,9.9499998093,0.0,-146.32,-110.7,-175.23,🏰 高護城河,-1.77,-3.55,2726.TWO,2025-12
-194.62,⚪ 數據不足,N/A,N/A,-18.04,-21.96,2025,競國,19.4500007629,0.0,-140.99,-43.65,-176.58,🌑 雙重衰退,-0.91,-0.88,6108.TW,2025-12
-184.44,⚪ 數據不足,31.44%,-45.46%,-7.78,3.32,2025,穎漢,42.7999992371,0.0,-85.37,-39.15,-176.66,🌑 雙重衰退,-0.76,-1.28,4562.TW,2025-12
-178.42,⚪ 數據不足,N/A,N/A,-1.5,1.7,2025,南六,38.5499992371,0.0,-926.92,-79.35000000000001,-176.92,🌑 雙重衰退,-2.15,-1.09,6504.TW,2025-12
-181.82,⚪ 數據不足,45.66%,-9.00%,-2.04,-2.33,2025,凌陽,30.75,0.0,-163.41,-12.15,-179.78,🌑 雙重衰退,-0.26,-0.37,2401.TW,2025-12
-188.3,⚪ 數據不足,13.88%,-9.40%,-7.94,-8.03,2025,大立,0.0,0.0,-174.29,0.0,-180.36,🌑 雙重衰退,-0.82,-0.87,4716.TWO,2025-12
-116.47,⚪ 數據不足,N/A,N/A,66.84,70.32,2025,合邦,36.2000007629,0.0,-230.99,-42.74999999999999,-183.31,📉 獲利侵蝕,-0.94,-0.56,6103.TWO,2025-12
9.03,⚪ 中性觀察,N/A,N/A,195.24,6.37,2025,富鼎,160.0,11.87824795842613,19.71,202.05000000000004,-186.21,⚠️ 獲利稀釋,5.73,1.57,8261.TW,2026-03
-181.25,⚪ 數據不足,9.03%,0.44%,5.77,15.71,2025,寶緯,19.7000007629,0.0,-170.59,-27.900000000000002,-187.02,📉 獲利侵蝕,-0.36,-0.39,4558.TWO,2025-12
-183.36,⚪ 數據不足,16.12%,2.89%,6.12,4.01,2025,大同,29.5,0.0,-77.78,-60.75,-189.48000000000002,📉 獲利侵蝕,0.65,-5.2,2371.TW,2025-12
-184.48,⚪ 數據不足,9.49%,-12.78%,7.56,17.56,2025,茂矽,41.4000015259,0.0,-171.88,-11.1,-192.04,📉 獲利侵蝕,-0.23,-0.49,2342.TW,2025-12
-190.0,⚪ 數據不足,18.44%,1.17%,4.75,1.51,2025,明泰,34.1500015259,0.0,-166.07,-19.8,-194.75,📉 獲利侵蝕,-0.37,-0.36,3380.TW,2025-12
-197.14,⚪ 數據不足,14.87%,-1.97%,-2.21,-14.79,2025,高鋒,49.5999984741,0.0,-190.91,-39.900000000000006,-194.92999999999998,🌑 雙重衰退,-0.91,-1.02,4510.TWO,2025-12
-186.67,⚪ 數據不足,13.72%,3.00%,8.85,5.01,2025,銘異,28.8500003815,0.0,-1633.33,-15.15,-195.51999999999998,📉 獲利侵蝕,-0.46,-0.39,3060.TW,2025-12
-140.0,❌ 暫避觀望,27.19%,-0.09%,55.97,62.57,2025,興泰,38.3499984741,27.58992695978417,-60.42,20.85,-195.97,📉 獲利侵蝕,0.59,-0.03,1235.TW,2025-12
-192.54,⚪ 數據不足,44.07%,-19.63%,5.99,2.76,2025,華義*,36.9000015259,0.0,-190.63,-22.2,-198.53,📉 獲利侵蝕,-0.58,-0.62,3086.TWO,2025-12
-197.83,⚪ 數據不足,23.39%,1.90%,2.23,4.15,2025,南緯,6.9499998093,0.0,-297.5,-30.3,-200.06,📉 獲利侵蝕,-0.79,-0.45,1467.TW,2025-12
-203.45,⚪ 數據不足,18.49%,3.76%,-3.11,3.59,2025,台泥,24.1000003815,0.0,-225.26,-41.1,-200.33999999999997,🌑 雙重衰退,-1.28,-1.6,1101.TW,2025-12
-208.33,⚪ 數據不足,17.49%,-7.36%,-5.25,-3.15,2025,連展投控,6.3899998665,0.0,-40.0,-35.24999999999999,-203.08,🌑 雙重衰退,-0.7,-1.48,3710.TWO,2025-12
-275.59,⚪ 數據不足,N/A,N/A,-66.93,-76.3,2025,天宇,23.7000007629,0.0,-687.23,-232.95,-208.65999999999997,🌑 雙重衰退,-4.13,-5.17,8171.TWO,2025-12
674.7,⚪ 數據不足,N/A,N/A,885.03,398.67,2025,熙特爾-創,0.0,0.0,453.41,0.0,-210.32999999999993,⚠️ 獲利稀釋,3.22,4.9,7740.TW,2025-12
-170.37,⚪ 數據不足,N/A,N/A,43.01,84.34,2025,寬魚國際,38.0499992371,0.0,-196.97,-11.700000000000001,-213.38,📉 獲利侵蝕,-0.32,-0.19,6101.TWO,2025-12
-191.67,❌ 暫避觀望,N/A,N/A,23.94,42.77,2025,羅昇,109.0,125.2873563218391,250.0,13.049999999999999,-215.60999999999999,📉 獲利侵蝕,0.7,-0.55,8374.TW,2025-12
-219.05,⚪ 數據不足,10.78%,-2.91%,-2.43,-0.87,2025,鼎元,83.0999984741,0.0,-142.86,-7.65,-216.62,🌑 雙重衰退,-0.18,-0.25,2426.TW,2025-12
-184.62,⚪ 數據不足,56.44%,-18.66%,32.86,27.42,2025,天良,62.9000015259,0.0,-206.25,-10.200000000000001,-217.48000000000002,🏰 高護城河,-0.17,-0.22,4127.TWO,2025-12
-234.57,⚪ 數據不足,35.81%,-38.32%,-16.89,-15.29,2025,連宇,16.8999996185,0.0,-225.76,-45.150000000000006,-217.68,🌑 雙重衰退,-0.83,-1.09,2482.TW,2025-12
-207.69,⚪ 數據不足,38.23%,-18.85%,10.12,12.21,2025,李洲,20.7999992371,0.0,-218.25,-89.4,-217.81,📉 獲利侵蝕,-1.62,-1.4,3066.TWO,2025-12
-181.88,⚪ 數據不足,-5.49%,-15.47%,37.74,25.54,2025,國喬,10.3999996185,0.0,-197.87,-134.54999999999998,-219.62,📉 獲利侵蝕,-2.86,-3.97,1312.TW,2025-12
6.32,⚪ 中性觀察,37.55%,23.35%,230.24,4.01,2025,勝一,184.5,10.840188014101058,-5.55,255.29999999999998,-223.92000000000002,⚠️ 獲利稀釋,6.81,2.02,1773.TW,2026-03
-255.07,⚪ 數據不足,35.79%,12.45%,-31.12,-63.89,2025,晶彩科,127.5,0.0,-285.11,-74.55000000000001,-223.95,🌑 雙重衰退,-1.74,-1.07,3535.TW,2025-12
-233.33,⚪ 數據不足,-118.71%,-168.74%,-7.04,2.47,2025,聯昌,10.6499996185,0.0,-6.25,-45.45,-226.29000000000002,🌑 雙重衰退,-0.51,-2.1,2431.TW,2025-12
-48.33,❌ 暫避觀望,N/A,N/A,178.46,100.01,2025,天品,99.3000030518,431.7391437034782,-33.82,3.4500000000000006,-226.79000000000002,📉 獲利侵蝕,0.45,0.31,6199.TWO,2025-12
50.0,❌ 暫避觀望,27.33%,-2.89%,281.98,572.93,2025,矽統,66.6999969482,15.918853686921238,37.74,62.85000000000001,-231.98000000000002,⚠️ 獲利稀釋,1.46,1.53,2363.TW,2025-12
-234.62,⚪ 數據不足,89.24%,10.47%,-2.27,-3.8,2025,華園,13.0500001907,0.0,-284.85,-24.0,-232.35,🏰 高護城河,-0.61,-0.35,2702.TW,2025-12
-244.52,⚪ 數據不足,N/A,N/A,-9.3,-11.93,2025,霹靂,16.0,0.0,-288.46,-175.79999999999998,-235.22,🌑 雙重衰退,-3.03,-5.34,8450.TWO,2025-12
-244.44,⚪ 數據不足,N/A,N/A,-7.8,-7.88,2025,能率,44.0499992371,0.0,-378.57,-21.599999999999998,-236.64,🌑 雙重衰退,-0.39,-0.26,5392.TWO,2025-12
-291.67,⚪ 數據不足,N/A,N/A,-50.21,-51.29,2025,合騏*,31.2999992371,0.0,-800.0,-64.2,-241.46,🌑 雙重衰退,-1.63,-0.71,8937.TWO,2025-12
-150.36,⚪ 數據不足,N/A,N/A,96.9,108.47,2025,雲豹能源,80.6999969482,0.0,51.96,-35.099999999999994,-247.26000000000002,📉 獲利侵蝕,1.57,-4.2,6869.TW,2025-12
-265.31,⚪ 數據不足,8.95%,-32.66%,-15.54,-19.02,2025,福裕,15.0500001907,0.0,-238.24,-67.35000000000001,-249.77,🌑 雙重衰退,-1.15,-1.79,4513.TWO,2025-12
-270.99,⚪ 數據不足,20.78%,-7.17%,-17.79,-11.59,2025,敦泰,61.5999984741,0.0,-16.29,-16.95,-253.20000000000002,🌑 雙重衰退,1.55,-4.64,3545.TW,2025-12
-276.79,⚪ 數據不足,N/A,N/A,-23.56,-18.05,2025,錼創科技-KY創,169.5,0.0,-451.85,-124.35000000000001,-253.23000000000002,🌑 雙重衰退,-3.06,-1.02,6854.TW,2025-12
-266.0,⚪ 數據不足,17.62%,-3.37%,-10.95,-6.86,2025,盟立,144.0,0.0,-352.17,-29.849999999999998,-255.05,🌑 雙重衰退,-0.58,-0.84,2464.TW,2025-12
-258.33,⚪ 數據不足,N/A,N/A,1.24,-2.24,2025,高端疫苗,47.9500007629,0.0,-144.44,-25.95,-259.57,📉 獲利侵蝕,-0.44,-0.86,6547.TWO,2025-12
-328.07,⚪ 數據不足,N/A,N/A,-67.66,-65.94,2025,麗升能源,33.8499984741,0.0,-670.0,-50.85,-260.40999999999997,🌑 雙重衰退,-1.16,-1.32,8087.TWO,2025-12
36.07,⚪ 數據不足,34.86%,-26.13%,297.52,257.45,2025,浩泰,34.0,0.0,61.95,-22.95,-261.45,⚠️ 獲利稀釋,-0.43,-0.78,4131.TWO,2025-12
-250.0,⚪ 數據不足,N/A,N/A,13.22,20.36,2025,久正,0.0,0.0,111.11,0.0,-263.22,📉 獲利侵蝕,0.01,-0.03,6167.TWO,2025-12
-269.57,⚪ 數據不足,N/A,N/A,-4.58,1.28,2025,GIS-KY,76.0999984741,0.0,-68.18,-21.900000000000002,-264.99,🌑 雙重衰退,-0.37,-0.79,6456.TW,2025-12
-280.2,⚪ 數據不足,N/A,N/A,-10.9,1.31,2025,巨虹,42.2999992371,0.0,-5250.0,-46.800000000000004,-269.3,🌑 雙重衰退,-1.03,-1.82,8084.TWO,2025-12
-272.92,⚪ 數據不足,N/A,N/A,-0.19,-0.79,2025,鑫禾,20.1000003815,0.0,-348.15,-65.10000000000001,-272.73,🌑 雙重衰退,-1.35,-1.68,4999.TW,2025-12
-280.56,⚪ 數據不足,N/A,N/A,-7.09,-6.06,2025,日盛台駿,17.3500003815,0.0,-248.7,-78.15,-273.47,🌑 雙重衰退,-1.71,-2.38,6958.TW,2025-12
-273.08,⚪ 數據不足,7.75%,1.18%,1.18,3.9,2025,風青,26.6499996185,0.0,-550.0,-48.599999999999994,-274.26,📉 獲利侵蝕,-1.08,-0.97,2061.TWO,2025-12
-264.86,⚪ 數據不足,N/A,N/A,11.94,11.27,2025,尼得科超眾,138.5,0.0,-395.45,-55.650000000000006,-276.8,📉 獲利侵蝕,-1.3,-2.44,6230.TW,2025-12
-281.76,⚪ 數據不足,-1.63%,-10.82%,-3.44,6.06,2025,正崴,38.0499992371,0.0,-266.67,-194.85,-278.32,🌑 雙重衰退,-4.81,-6.62,2392.TW,2025-12
-283.87,⚪ 數據不足,N/A,N/A,-4.0,-1.11,2025,明基材,0.0,0.0,-125.0,0.0,-279.87,🌑 雙重衰退,-0.12,-1.14,8215.TW,2025-12
-246.15,⚪ 數據不足,N/A,N/A,36.88,17.37,2025,凱鈺,17.8999996185,0.0,-43.75,-15.0,-283.03000000000003,📉 獲利侵蝕,-0.23,-0.65,5468.TWO,2025-12
-300.0,⚪ 數據不足,-2.98%,-20.14%,-16.67,-14.15,2025,官田鋼,8.5200004578,0.0,-162.5,-15.9,-283.33,🌑 雙重衰退,-0.31,-0.56,2017.TW,2025-12
-280.95,⚪ 數據不足,N/A,N/A,4.19,6.45,2025,光鋐,48.2000007629,0.0,-836.36,-45.60000000000001,-285.14,📉 獲利侵蝕,-1.03,-0.8,4956.TW,2025-12
-320.93,⚪ 數據不足,N/A,N/A,-35.62,-45.83,2025,寶得利,6.9600000381,0.0,-317.39,-49.2,-285.31,🌑 雙重衰退,-0.96,-1.81,5301.TWO,2025-12
-286.84,⚪ 數據不足,15.72%,-0.44%,2.6,-2.52,2025,易飛網,15.5,0.0,-161.67,-52.2,-289.44,📉 獲利侵蝕,-1.11,-1.42,2734.TWO,2025-12
-64.15,⚪ 數據不足,13.78%,-20.55%,229.42,214.23,2025,台端,19.1499996185,0.0,-13.46,-31.200000000000003,-293.57,📉 獲利侵蝕,-0.59,-0.87,3432.TW,2025-12
-300.0,⚪ 數據不足,N/A,N/A,-1.96,1.65,2025,凌巨,17.3999996185,0.0,-1966.67,-19.950000000000003,-298.04,🌑 雙重衰退,-0.56,-0.3,8105.TW,2025-12
-315.38,⚪ 數據不足,4.83%,0.47%,-12.03,-11.74,2025,中鋼,18.1499996185,0.0,-316.67,-9.75,-303.35,🌑 雙重衰退,-0.27,-0.29,2002.TW,2025-12
-287.38,⚪ 數據不足,N/A,N/A,26.96,54.34,2025,訊達,20.3500003815,0.0,-227.47,-54.449999999999996,-314.34,📉 獲利侵蝕,-1.16,-1.93,6140.TWO,2025-12
-326.32,⚪ 數據不足,N/A,N/A,-8.05,-8.78,2025,亞電,39.5499992371,0.0,-282.76,-24.9,-318.27,🌑 雙重衰退,-0.53,-0.43,4939.TWO,2025-12
-6.49,⚪ 中性觀察,23.64%,9.15%,314.69,-6.24,2025,信邦,314.5,9.3351142772336,-11.43,505.34999999999997,-321.18,📉 獲利侵蝕,13.02,3.6,3023.TW,2026-03
