expansion,name,eps,gm,status,prev_year,symbol,om,prev_rev_yoy,est_price,eps_yoy,rev_yoy,date,pe,prev_eps_yoy,price,prev_eps,advice
-47.82,保瑞,23.9,N/A,📉 獲利侵蝕,2025,6472.TW,N/A,15.05,1174.35,-38.71,9.11,2025-12,5.185847490100907,-34.65,406.0,21.34,⚪ 中性觀察
-47.980000000000004,陞泰,1.11,N/A,📉 獲利侵蝕,2025,8072.TW,N/A,28.72,33.15,-11.2,36.78,2025-12,12.601810127375565,-32.14,27.8500003815,0.57,⚪ 中性觀察
-48.01,昆盈,0.32,39.89%,🌑 雙重衰退,2025,2365.TW,1.38%,-4.97,9.600000000000001,-50.0,-1.99,2025-12,52.34374999999999,-60.0,33.5,0.22,❌ 暫避觀望
-48.309999999999995,台境*,0.52,N/A,🌑 雙重衰退,2025,8476.TW,N/A,-29.21,21.900000000000002,-68.52,-20.21,2025-12,12.294521070479451,-77.0,17.9500007629,0.47,⚪ 中性觀察
-48.33,創控,1.01,N/A,📉 獲利侵蝕,2025,6909.TW,N/A,9.08,0.0,-37.25,11.08,2025-12,0.0,-93.22,0.0,0.04,⚪ 數據不足
-48.339999999999996,展宇,0.28,22.50%,🌑 雙重衰退,2025,1776.TW,10.88%,-13.73,7.5,-64.1,-15.76,2025-12,32.0999984742,-92.31,16.0499992371,0.05,❌ 暫避觀望
-48.379999999999995,泰金-KY,6.46,N/A,📉 獲利侵蝕,2025,6629.TWO,N/A,-9.54,223.65,-40.72,7.66,2025-12,7.880617035546613,-48.31,117.5,4.28,⚪ 中性觀察
-48.87,力特,1.01,33.67%,🌑 雙重衰退,2025,3051.TW,15.38%,3.56,34.2,-49.5,-0.63,2025-12,10.570175605921051,-60.71,24.1000003815,0.55,⚪ 中性觀察
-49.35,閎康,6.1,30.02%,📉 獲利侵蝕,2025,3587.TWO,10.45%,6.66,198.9,-40.84,8.51,2025-12,23.604826546003018,-48.1,313.0,4.26,❌ 暫避觀望
-49.54,銘旺科,-1.4,4.20%,⚠️ 獲利稀釋,2025,2429.TW,-24.63%,58.99,-48.3,9.68,59.22,2025-12,0.0,12.38,54.9000015259,-0.92,⚪ 數據不足
-49.96,巧新,1.42,18.31%,🌑 雙重衰退,2025,1563.TW,3.31%,-3.8,85.5,-56.6,-6.64,2025-12,7.157894603000001,-43.08,40.7999992371,1.47,⚪ 中性觀察
-50.01,順德,1.66,15.80%,🌑 雙重衰退,2025,2351.TW,6.85%,-5.13,52.95,-55.26,-5.25,2025-12,41.359773371104815,-70.95,146.0,0.86,❌ 暫避觀望
-50.08,千附精密,3.95,N/A,📉 獲利侵蝕,2025,6829.TWO,N/A,22.3,144.0,-30.21,19.87,2025-12,24.583333333333336,-28.46,236.0,2.64,❌ 暫避觀望
-50.33,精成科,6.55,N/A,⚠️ 獲利稀釋,2025,6191.TW,N/A,46.06,242.85000000000002,5.17,55.5,2025-12,6.609017912291537,-3.64,107.0,5.02,⚪ 中性觀察
-50.43000000000001,奇鈦科,3.15,23.03%,📉 獲利侵蝕,2025,3430.TWO,7.70%,13.27,115.05,-34.24,16.19,2025-12,14.341590612777054,-40.56,110.0,2.14,⚪ 中性觀察
-50.760000000000005,佳穎,3.39,21.56%,⚠️ 獲利稀釋,2025,3310.TWO,5.55%,112.7,166.64999999999998,34.17,84.93,2025-12,6.219621824851486,35.64,69.0999984741,2.93,⚪ 中性觀察
-51.54,和椿,2.08,N/A,📉 獲利侵蝕,2025,6215.TW,N/A,62.54,65.55,-1.42,50.12,2025-12,22.997711670480548,-16.45,100.5,1.27,❌ 暫避觀望
-51.77,鼎炫-KY,10.13,N/A,📉 獲利侵蝕,2025,8499.TW,N/A,19.9,339.75,-8.89,42.88,2025-12,12.472406181015453,-5.22,282.5,6.34,⚪ 中性觀察
-51.9,泓德能源,3.59,N/A,🌑 雙重衰退,2025,6873.TW,N/A,-9.92,107.25,-65.19,-13.29,2025-12,11.972027758615384,-69.8,85.5999984741,1.57,⚪ 中性觀察
-52.14,台勝科,1.58,11.65%,🌑 雙重衰退,2025,3532.TW,9.15%,-2.57,48.45,-52.84,-0.7,2025-12,56.34674922600619,-65.81,182.0,0.8,❌ 暫避觀望
-52.21,共信-KY,-0.92,N/A,📉 獲利侵蝕,2025,6617.TWO,N/A,23.46,-27.0,-38.46,13.75,2025-12,0.0,-8.33,71.1999969482,-0.54,⚪ 數據不足
-52.230000000000004,中傑-KY,3.5,N/A,🌑 雙重衰退,2025,6965.TW,N/A,-17.34,154.64999999999998,-71.93,-19.7,2025-12,8.292919495635307,-68.98,85.5,2.94,⚪ 中性觀察
-52.28,弘憶股,1.74,5.61%,📉 獲利侵蝕,2025,3312.TW,2.63%,20.74,43.35,-33.61,18.67,2025-12,14.238754853252596,-64.81,41.1500015259,0.57,⚪ 中性觀察
-52.769999999999996,聯一光,1.06,25.59%,📉 獲利侵蝕,2025,3441.TWO,8.79%,27.75,27.900000000000006,-24.29,28.48,2025-12,17.98387137790322,-36.73,33.4500007629,0.62,❌ 暫避觀望
-52.839999999999996,佑全,-1.63,N/A,🌑 雙重衰退,2025,6929.TWO,N/A,-2.05,-50.099999999999994,-54.29,-1.45,2025-12,0.0,-244.83,26.7999992371,-1.01,⚪ 數據不足
-52.910000000000004,健亞,0.1,34.00%,🌑 雙重衰退,2025,4130.TWO,-5.47%,-5.0,7.199999999999999,-56.52,-3.61,2025-12,58.333333333333336,-51.85,28.0,0.14,❌ 暫避觀望
-52.989999999999995,倉和,1.15,N/A,🌑 雙重衰退,2025,6538.TWO,N/A,-37.03,76.50000000000001,-87.49,-34.5,2025-12,13.705882652137252,-81.86,69.9000015259,1.47,⚪ 中性觀察
-52.99,遠見,0.32,58.07%,🏰 高護城河,2025,3040.TW,-3.25%,-4.45,22.65,-57.53,-4.54,2025-12,29.47019867549669,-36.73,44.5,0.31,❌ 暫避觀望
-53.339999999999996,神隆,0.17,33.04%,🌑 雙重衰退,2025,1789.TW,0.80%,-9.05,6.75,-60.47,-7.13,2025-12,45.22222307,-61.29,20.3500003815,0.12,❌ 暫避觀望
-53.54,耀登,1.5,41.30%,📉 獲利侵蝕,2025,3138.TW,7.58%,-2.54,12.450000000000001,-51.49,2.05,2025-12,190.96385542168673,-83.26,158.5,0.37,❌ 暫避觀望
-53.58,新昕纖,-1.07,-2.18%,📉 獲利侵蝕,2025,4406.TWO,-18.01%,23.84,-40.95,-46.58,7.0,2025-12,0.0,-16.88,10.0500001907,-0.9,⚪ 數據不足
-53.75,威盛,0.12,20.64%,🔄 轉虧為盈,2025,2388.TW,-8.17%,-37.6,-31.5,-93.75,-40.0,2025-12,0.0,-241.03,74.6999969482,-1.1,⚪ 數據不足
-53.86000000000001,保勝光學,1.63,N/A,🌑 雙重衰退,2025,6517.TWO,N/A,-6.15,49.5,-55.59,-1.73,2025-12,17.303029840636363,-75.56,57.0999984741,0.65,❌ 暫避觀望
-53.910000000000004,力致,3.74,18.01%,📉 獲利侵蝕,2025,3483.TWO,2.40%,3.35,126.3,-53.89,0.02,2025-12,11.520190023752969,-42.65,97.0,3.12,⚪ 中性觀察
-54.22,印能科技,33.5,N/A,📉 獲利侵蝕,2025,7734.TWO,N/A,42.88,1277.7,-26.31,27.91,2025-12,39.79807466541441,-14.35,3390.0,26.59,❌ 暫避觀望
-54.31,冠德,2.61,23.17%,🌑 雙重衰退,2025,2520.TW,15.06%,-26.92,96.15,-74.55,-20.24,2025-12,4.687987400483619,-79.28,30.0499992371,1.72,⚪ 中性觀察
-54.39999999999999,昶和,0.21,18.12%,🔄 轉虧為盈,2025,1468.TW,2.42%,-23.09,0.7499999999999998,-77.66,-23.26,2025-12,242.99999237000006,-105.0,12.1499996185,-0.04,❌ 暫避觀望
-54.53,中光電,0.95,N/A,🌑 雙重衰退,2025,5371.TWO,N/A,-5.04,24.599999999999998,-54.76,-0.23,2025-12,45.426829268292686,-72.67,74.5,0.44,❌ 暫避觀望
-54.550000000000004,台肥,0.95,15.30%,📉 獲利侵蝕,2025,1722.TW,3.04%,2.1,40.5,-52.74,1.81,2025-12,16.38888888888889,-27.92,44.25,1.11,❌ 暫避觀望
-55.629999999999995,愛普*,7.74,N/A,📉 獲利侵蝕,2025,6531.TW,N/A,28.02,172.34999999999997,-20.47,35.16,2025-12,65.53524804177546,-54.3,753.0,3.03,❌ 暫避觀望
-55.64,同致,0.67,19.47%,🌑 雙重衰退,2025,3552.TWO,0.28%,-1.51,19.8,-56.49,-0.85,2025-12,41.81818239613636,-70.99,55.2000007629,0.38,❌ 暫避觀望
-55.64999999999999,鑫傳,2.62,N/A,📉 獲利侵蝕,2025,6856.TWO,N/A,29.13,82.05000000000001,-36.41,19.24,2025-12,9.23217550274223,-54.6,50.5,1.53,⚪ 中性觀察
-55.66,威致,0.28,5.49%,🌑 雙重衰退,2025,2028.TW,3.23%,-19.32,9.899999999999999,-72.16,-16.5,2025-12,27.04545512348485,-89.16,17.8500003815,0.09,❌ 暫避觀望
-56.14,迅得,5.24,N/A,📉 獲利侵蝕,2025,6438.TW,N/A,26.46,213.75,-29.85,26.29,2025-12,12.0,10.24,171.0,4.17,⚪ 中性觀察
-56.21,漢翔,0.78,8.73%,🌑 雙重衰退,2025,2634.TW,4.51%,-12.58,18.9,-66.09,-9.88,2025-12,38.25396885944444,-87.21,48.2000007629,0.22,❌ 暫避觀望
-56.57999999999999,德微,2.67,36.51%,🌑 雙重衰退,2025,3675.TWO,9.03%,-11.4,90.44999999999999,-66.46,-9.88,2025-12,37.64510779436153,-74.8,227.0,1.53,❌ 暫避觀望
-56.59,捷迅,6.3,5.79%,⚠️ 獲利稀釋,2025,2643.TWO,2.48%,70.71,220.35,3.11,59.7,2025-12,4.499659528529612,10.59,66.0999984741,4.7,⚪ 中性觀察
-56.870000000000005,燿華,0.68,8.85%,🌑 雙重衰退,2025,2367.TW,-4.89%,-10.77,40.35,-69.2,-12.33,2025-12,22.23048298776952,-59.32,59.7999992371,0.71,❌ 暫避觀望
-56.970000000000006,新日興,1.63,11.53%,🌑 雙重衰退,2025,3376.TW,-3.62%,-16.36,69.45,-76.51,-19.54,2025-12,44.816414686825055,-77.26,207.5,1.23,❌ 暫避觀望
-56.980000000000004,精剛,0.44,14.01%,🌑 雙重衰退,2025,1584.TWO,6.58%,-12.67,0.0,-66.92,-9.94,2025-12,0.0,-86.86,0.0,0.23,⚪ 數據不足
-57.36999999999999,健椿,0.66,19.95%,🌑 雙重衰退,2025,4561.TWO,4.03%,-25.07,19.950000000000003,-79.88,-22.51,2025-12,24.661653561729324,-87.84,32.7999992371,0.36,❌ 暫避觀望
-57.59,北基,0.35,N/A,🌑 雙重衰退,2025,8927.TWO,N/A,-27.61,8.700000000000001,-72.09,-14.5,2025-12,39.74137799499999,-91.61,23.0499992371,0.12,❌ 暫避觀望
-58.02000000000001,康全電訊,-3.09,N/A,🌑 雙重衰退,2025,8089.TWO,N/A,-78.07,-98.85,-137.27,-79.25,2025-12,0.0,-124.6,20.8500003815,-1.85,⚪ 數據不足
-58.05,山隆,-6.25,7.55%,🌑 雙重衰退,2025,2616.TW,-10.37%,-30.68,-227.10000000000002,-82.6,-24.55,2025-12,0.0,-155.56,14.5,-4.41,⚪ 數據不足
-58.150000000000006,全達,1.23,N/A,📉 獲利侵蝕,2025,8068.TWO,N/A,2.91,56.85,-46.52,11.63,2025-12,5.923483050897097,-37.5,22.4500007629,1.25,⚪ 中性觀察
-58.410000000000004,謚源,0.95,16.15%,🌑 雙重衰退,2025,2235.TWO,1.41%,-2.97,32.1,-64.42,-6.01,2025-12,15.327102447242991,-70.24,32.7999992371,0.61,❌ 暫避觀望
-58.709999999999994,大洋-KY,-4.55,N/A,🌑 雙重衰退,2025,5907.TW,N/A,-14.73,-157.95,-73.66,-14.95,2025-12,0.0,-82.04,5.3299999237,-3.04,⚪ 數據不足
-58.730000000000004,三顧,-1.53,15.11%,📉 獲利侵蝕,2025,3224.TWO,-12.99%,6.79,-54.0,-51.49,7.24,2025-12,0.0,-52.17,43.4500007629,-1.05,⚪ 數據不足
-58.78,潤泰新,3.93,N/A,📉 獲利侵蝕,2025,9945.TW,N/A,9.27,143.55,-35.22,23.56,2025-12,2.4764891079310343,-49.41,23.7000007629,2.68,⚪ 中性觀察
-58.910000000000004,智通*,1.85,N/A,📉 獲利侵蝕,2025,8932.TWO,N/A,63.13,112.65,-7.07,51.84,2025-12,11.917443408788282,160.91,89.5,2.9,⚪ 中性觀察
-58.94,寒舍,2.36,44.04%,📉 獲利侵蝕,2025,2739.TW,12.46%,1.51,75.75,-56.22,2.72,2025-12,6.811881490277228,-78.46,34.4000015259,1.01,⚪ 中性觀察
-59.14,矽科宏晟,12.98,N/A,📉 獲利侵蝕,2025,6725.TWO,N/A,20.53,0.0,-38.12,21.02,2025-12,0.0,-22.06,348.5,8.09,⚪ 數據不足
-59.17,永道-KY,3.0,N/A,🌑 雙重衰退,2025,6863.TW,N/A,-10.3,158.39999999999998,-73.47,-14.3,2025-12,9.46022741722538,-62.28,99.9000015259,2.95,⚪ 中性觀察
-59.239999999999995,松川精密,3.63,N/A,📉 獲利侵蝕,2025,7788.TW,N/A,8.42,0.0,-51.37,7.87,2025-12,0.0,-56.66,0.0,2.18,⚪ 數據不足
-59.489999999999995,晶豪科,0.87,32.33%,🔄 轉虧為盈,2025,3006.TW,20.25%,-5.44,-76.05000000000001,-51.41,8.08,2025-12,0.0,-300.0,168.0,-2.81,⚪ 數據不足
-59.49,裕隆,0.93,30.14%,🌑 雙重衰退,2025,2201.TW,7.44%,-17.2,39.75000000000001,-75.14,-15.65,2025-12,10.207546881924527,-76.11,27.0499992371,0.77,⚪ 中性觀察
-59.69,先益,0.3,22.74%,🔄 轉虧為盈,2025,3531.TWO,4.80%,-15.43,-9.6,-77.78,-18.09,2025-12,0.0,-204.44,23.3999996185,-0.47,⚪ 數據不足
-60.14,威宏-KY,4.18,N/A,🌑 雙重衰退,2025,8442.TW,N/A,-6.65,187.95,-62.99,-2.85,2025-12,3.910614525139665,-60.02,49.0,3.46,⚪ 中性觀察
-60.19,君曜,3.0,N/A,📉 獲利侵蝕,2025,7770.TWO,N/A,17.51,0.0,-47.4,12.79,2025-12,0.0,-58.08,48.2999992371,1.53,⚪ 數據不足
-61.39,晶宏,0.54,38.56%,📉 獲利侵蝕,2025,3141.TWO,-3.65%,9.9,9.3,-54.31,7.08,2025-12,76.61290322580643,-94.05,47.5,0.05,❌ 暫避觀望
-62.71,炎洲,0.26,15.11%,🌑 雙重衰退,2025,4306.TW,5.94%,-23.85,11.25,-79.17,-16.46,2025-12,17.53333282466667,-79.34,13.1499996185,0.25,❌ 暫避觀望
-63.019999999999996,斐成,-0.35,-74.40%,🌑 雙重衰退,2025,3313.TWO,-413.94%,-78.14,-14.849999999999998,-132.04,-69.02,2025-12,0.0,-122.4,11.9499998093,-0.31,⚪ 數據不足
-63.47,三晃,-1.84,-19.76%,🌑 雙重衰退,2025,1721.TW,-36.39%,-23.51,-61.349999999999994,-85.86,-22.39,2025-12,0.0,-45.45,24.6499996185,-1.12,⚪ 數據不足
-63.49,立��,0.38,N/A,📉 獲利侵蝕,2025,8111.TWO,N/A,7.39,4.6499999999999995,-58.24,5.25,2025-12,215.80645653516132,-88.1,66.9000015259,0.05,❌ 暫避觀望
-63.89,翔耀,-2.38,51.08%,🏰 高護城河,2025,2438.TW,-5.91%,26.64,-79.20000000000002,-48.37,15.52,2025-12,0.0,-125.84,22.6000003815,-2.11,⚪ 數據不足
-64.05000000000001,宏碩系統,3.61,N/A,⚠️ 獲利稀釋,2025,6895.TWO,N/A,121.07,114.3,41.57,105.62,2025-12,22.57217847769029,99.24,172.0,2.61,❌ 暫避觀望
-64.07,弘帆,3.17,N/A,🌑 雙重衰退,2025,8433.TWO,N/A,-7.78,63.75,-67.55,-3.48,2025-12,12.847058464494117,-89.32,54.5999984741,0.71,⚪ 中性觀察
-64.14,點晶,-0.64,71.52%,🏰 高護城河,2025,3288.TWO,6.07%,-7.45,-31.200000000000003,-74.29,-10.15,2025-12,0.0,43.62,14.6000003815,-0.56,⚪ 數據不足
-64.48,振發,0.52,N/A,📉 獲利侵蝕,2025,5426.TWO,N/A,30.86,23.849999999999998,-47.47,17.01,2025-12,11.163522012578618,-40.91,17.75,0.39,⚪ 中性觀察
-64.75,M31,1.69,N/A,🔄 轉虧為盈,2025,6643.TWO,N/A,7.33,14.399999999999999,-44.41,20.34,2025-12,565.625,-116.01,543.0,-0.69,❌ 暫避觀望
-65.2,緯創,9.04,5.62%,⚠️ 獲利稀釋,2025,3231.TW,3.53%,94.87,320.7,43.19,108.39,2025-12,6.66510757717493,44.39,142.5,6.43,⚪ 中性觀察
-65.57999999999993,宇瞻,14.54,N/A,⚠️ 獲利稀釋,2025,8271.TW,N/A,41.93,396.44999999999993,1919.44,1985.02,2026-03,7.983352251229665,209.22,211.0,6.7,⚪ 中性觀察
-65.97,永裕,0.26,15.09%,🌑 雙重衰退,2025,1323.TW,1.25%,-28.19,5.55,-89.88,-23.91,2025-12,56.75675675675676,-97.63,21.0,0.06,❌ 暫避觀望
-66.10000000000001,志信,0.52,37.12%,🌑 雙重衰退,2025,2611.TW,5.53%,-1.45,0.7500000000000007,-68.29,-2.19,2025-12,267.9999923699998,-78.8,13.3999996185,0.39,❌ 暫避觀望
-66.21000000000001,台苯,-1.37,-7.37%,🌑 雙重衰退,2025,1310.TW,-10.27%,-19.92,-50.24999999999999,-90.28,-24.07,2025-12,0.0,-141.03,9.5100002289,-0.94,⚪ 數據不足
-66.27000000000001,通嘉,0.5,31.63%,🌑 雙重衰退,2025,3588.TW,-1.96%,-9.27,21.45,-73.51,-7.24,2025-12,42.44755298104895,-78.11,60.7000007629,0.37,❌ 暫避觀望
-66.51,系統電,0.27,N/A,📉 獲利侵蝕,2025,5309.TWO,N/A,7.47,8.55,-57.38,9.13,2025-12,109.29824427561402,-90.7,62.2999992371,0.04,❌ 暫避觀望
-66.53,宇峻,1.97,89.44%,🏰 高護城河,2025,3546.TWO,20.17%,-4.51,57.74999999999999,-64.44,2.09,2025-12,18.33766194132468,-86.34,70.5999984741,0.47,❌ 暫避觀望
-66.78999999999999,譁裕,-1.79,12.27%,📉 獲利侵蝕,2025,3419.TW,-16.22%,27.6,-69.9,-47.93,18.86,2025-12,0.0,-43.16,16.3500003815,-1.36,⚪ 數據不足
-66.92,康控-KY,-1.88,N/A,📉 獲利侵蝕,2025,4943.TW,N/A,6.89,-90.6,-55.46,11.46,2025-12,0.0,-93.42,9.5500001907,-1.51,⚪ 數據不足
-66.95,台特化,4.2,48.92%,⚠️ 獲利稀釋,2025,4772.TWO,38.48%,81.35,136.2,60.92,127.87,2025-12,33.86563876651982,174.49,307.5,2.69,❌ 暫避觀望
-67.00999999999999,加百裕,-1.92,11.17%,🌑 雙重衰退,2025,3323.TWO,-4.33%,-6.05,-79.35,-76.19,-9.18,2025-12,0.0,-112.5,35.2999992371,-1.58,⚪ 數據不足
-67.1,長華*,1.02,N/A,📉 獲利侵蝕,2025,8070.TW,N/A,11.79,54.14999999999999,-54.79,12.31,2025-12,12.977838912493077,-18.99,46.8499984741,1.49,⚪ 中性觀察
-67.17,神盾,-17.51,N/A,📉 獲利侵蝕,2025,6462.TWO,N/A,16.32,-585.7500000000001,-56.06,11.11,2025-12,0.0,-126.04,120.0,-12.5,⚪ 數據不足
-67.28,廣積,1.44,N/A,📉 獲利侵蝕,2025,8050.TWO,N/A,15.23,65.4,-63.86,3.42,2025-12,9.472476889243119,-57.66,41.2999992371,1.33,⚪ 中性觀察
-67.46,聚鼎,0.67,N/A,🌑 雙重衰退,2025,6224.TW,N/A,0.32,43.8,-69.96,-2.5,2025-12,20.273972864006847,-42.6,59.2000007629,0.98,❌ 暫避觀望
-67.61000000000001,泓瀚,0.29,33.55%,🔄 轉虧為盈,2025,4741.TWO,3.21%,-19.51,4.199999999999999,-85.43,-17.82,2025-12,178.2142911639286,-100.71,49.9000015259,-0.01,❌ 暫避觀望
-67.7,萬旭,0.12,N/A,📉 獲利侵蝕,2025,6134.TWO,N/A,18.87,-1.5,-45.45,22.25,2025-12,0.0,-58.82,30.2999992371,0.14,⚪ 數據不足
-67.86,世德,1.34,19.80%,🌑 雙重衰退,2025,2066.TWO,-4.97%,-7.86,79.64999999999999,-77.5,-9.64,2025-12,8.700565115423728,-77.02,46.2000007629,1.33,⚪ 中性觀察
-68.06,旭富,0.9,28.02%,🌑 雙重衰退,2025,4119.TW,12.04%,-11.91,33.0,-79.87,-11.81,2025-12,21.704545454545453,-86.03,47.75,0.57,❌ 暫避觀望
-68.21,巨有科技,2.06,N/A,⚠️ 獲利稀釋,2025,8227.TWO,N/A,93.9,56.699999999999996,29.56,97.77,2025-12,43.25396825396825,53.85,163.5,1.4,❌ 暫避觀望
-68.60000000000001,哲固,0.47,17.99%,🌑 雙重衰退,2025,3434.TWO,0.82%,-2.33,26.25,-73.65,-5.05,2025-12,16.657142639142858,-77.78,29.1499996185,0.3,❌ 暫避觀望
-68.69,安國,-3.19,N/A,📉 獲利侵蝕,2025,8054.TWO,N/A,26.01,-115.05,-37.72,30.97,2025-12,0.0,-129.13,106.0,-2.42,⚪ 數據不足
-68.82,高僑,0.05,N/A,🔄 轉虧為盈,2025,6234.TWO,N/A,-31.56,-11.850000000000001,-95.24,-26.42,2025-12,0.0,-144.58,45.0,-0.37,⚪ 數據不足
-68.85,台達化,-1.07,3.28%,🌑 雙重衰退,2025,1309.TW,-4.04%,-17.56,-43.35,-91.07,-22.22,2025-12,0.0,-55.0,19.0,-0.93,⚪ 數據不足
-69.55,南茂,0.7,N/A,🔄 轉虧為盈,2025,8150.TW,N/A,0.67,6.449999999999999,-64.1,5.45,2025-12,157.67442570186049,-100.61,67.8000030518,-0.01,❌ 暫避觀望
-70.36999999999999,國邑*,-2.97,N/A,🌑 雙重衰退,2025,6875.TWO,N/A,-61.06,-113.39999999999999,-130.23,-59.86,2025-12,0.0,-35.26,38.0,-2.11,⚪ 數據不足
-70.5,中鴻,-1.29,-3.67%,🌑 雙重衰退,2025,2014.TW,-6.17%,-36.55,-49.05,-108.06,-37.56,2025-12,0.0,-92.98,16.9500007629,-1.1,⚪ 數據不足
-70.69,惠光,0.27,N/A,🌑 雙重衰退,2025,6508.TWO,N/A,-1.96,16.200000000000003,-74.77,-4.08,2025-12,23.564815521203702,-73.79,25.4500007629,0.27,❌ 暫避觀望
-70.75,加捷生醫,0.43,24.70%,🌑 雙重衰退,2025,4109.TWO,-7.54%,-13.54,12.9,-80.37,-9.62,2025-12,13.372093023255815,-91.88,11.5,0.2,⚪ 中性觀察
-70.81,台南,0.57,13.69%,🌑 雙重衰退,2025,1473.TW,-4.13%,-5.85,52.5,-81.13,-10.32,2025-12,6.342857360828572,-69.8,22.2000007629,0.77,⚪ 中性觀察
-71.13000000000001,浩鼎,-15.61,-76.10%,🌑 雙重衰退,2025,4174.TWO,-2289.99%,-26.19,-423.0,-77.68,-6.55,2025-12,0.0,10.0,32.0499992371,-6.21,⚪ 數據不足
-71.16000000000001,龍鋒,0.24,15.90%,🔄 轉虧為盈,2025,3226.TWO,4.48%,-23.4,11.999999999999998,-95.68,-24.52,2025-12,49.56250190737501,-107.89,39.6500015259,-0.34,❌ 暫避觀望
-71.2,健和興,0.99,21.28%,🌑 雙重衰退,2025,3003.TW,6.05%,-3.86,28.5,-74.48,-3.28,2025-12,28.42105263157895,-82.94,54.0,0.5,❌ 暫避觀望
-71.57,南良,0.22,N/A,🌑 雙重衰退,2025,5450.TWO,N/A,-8.5,4.3500000000000005,-80.53,-8.96,2025-12,46.379309687241374,-94.81,13.4499998093,0.04,❌ 暫避觀望
-71.69,春雨,0.2,13.55%,🌑 雙重衰退,2025,2012.TW,2.02%,-3.32,10.05,-81.05,-9.36,2025-12,22.01492537313433,-73.26,14.75,0.25,❌ 暫避觀望
-71.73,關中,1.16,N/A,🌑 雙重衰退,2025,8941.TWO,N/A,-4.94,54.900000000000006,-77.08,-5.35,2025-12,12.117485921885244,-88.89,44.3499984741,0.48,⚪ 中性觀察
-72.0,茂迪,0.14,N/A,🌑 雙重衰退,2025,6244.TWO,N/A,-5.87,11.550000000000002,-77.05,-5.05,2025-12,35.58441508896104,-46.15,27.3999996185,0.28,❌ 暫避觀望
-72.66,兆利,2.23,10.77%,🌑 雙重衰退,2025,3548.TWO,1.84%,8.05,0.0,-74.46,-1.8,2025-12,0.0,-87.97,0.0,0.73,⚪ 數據不足
-72.85,六方科-KY,4.13,15.14%,📉 獲利侵蝕,2025,4569.TW,0.74%,28.81,158.55,-47.66,25.19,2025-12,17.360454115421003,-51.13,183.5,3.23,❌ 暫避觀望
-73.02,富旺,-0.76,N/A,🌑 雙重衰退,2025,6219.TWO,N/A,-99.58,-87.75,-114.96,-41.94,2025-12,0.0,-255.35,12.3500003815,-2.47,⚪ 數據不足
-73.25,郡都開發,-0.13,15.04%,📉 獲利侵蝕,2025,4402.TWO,-80.56%,17.54,-5.1,-44.44,28.81,2025-12,0.0,63.33,14.0,-0.11,⚪ 數據不足
-73.75,欣普羅,-0.16,N/A,⚠️ 獲利稀釋,2025,6560.TWO,N/A,137.08,-31.049999999999997,50.0,123.75,2025-12,0.0,-41.94,37.7999992371,-0.88,⚪ 數據不足
-74.55,台新新光金,1.91,60.04%,🏰 高護城河,2025,2887.TW,25.42%,35.48,63.75,-0.7,73.85,2025-12,5.5999998204941175,-27.12,23.7999992371,1.3,⚪ 中性觀察
-75.53,統懋,0.02,-37.47%,🌑 雙重衰退,2025,2434.TW,-176.58%,-8.66,8.700000000000001,-85.71,-10.18,2025-12,52.24137799499999,-58.97,30.2999992371,0.32,❌ 暫避觀望
-75.73,萬在,0.53,25.17%,🔄 轉虧為盈,2025,4543.TWO,7.11%,-3.85,0.0,-74.4,1.33,2025-12,0.0,-105.39,0.0,-0.09,⚪ 數據不足
-75.92,金利食安,0.57,N/A,📉 獲利侵蝕,2025,7743.TWO,N/A,17.91,19.499999999999996,-69.73,6.19,2025-12,15.23076864392308,-48.15,19.7999992371,0.58,❌ 暫避觀望
-75.97,旭品,-1.64,2.22%,🌑 雙重衰退,2025,3325.TWO,-15.74%,-11.73,-58.05,-84.27,-8.3,2025-12,0.0,-74.19,13.1000003815,-1.08,⚪ 數據不足
-76.53,漢達,4.85,N/A,⚠️ 獲利稀釋,2025,6620.TWO,N/A,122.44,0.0,31.64,108.17,2025-12,0.0,39.62,76.1999969482,3.76,⚪ 數據不足
-76.96000000000001,材料*-KY,6.1,57.83%,🏰 高護城河,2025,4763.TW,50.09%,-6.43,530.25,-92.76,-15.8,2025-12,1.2319660321669024,-91.36,43.5499992371,4.94,⚪ 中性觀察
-77.69,弘凱,0.51,N/A,🌑 雙重衰退,2025,5244.TW,N/A,-2.61,26.999999999999996,-79.59,-1.9,2025-12,21.999999152277777,-62.57,39.5999984741,0.64,❌ 暫避觀望
-77.71000000000001,長園科,0.92,N/A,⚠️ 獲利稀釋,2025,8038.TWO,N/A,372.94,25.05,160.13,237.84,2025-12,25.508981122215566,164.8,42.5999984741,0.81,❌ 暫避觀望
-78.58,愛地雅,-1.39,N/A,🌑 雙重衰退,2025,8933.TWO,N/A,0.33,-51.45,-95.77,-17.19,2025-12,0.0,-266.67,6.0999999046,-1.1,⚪ 數據不足
-78.71000000000001,國巨*,11.51,37.30%,📉 獲利侵蝕,2025,2327.TW,24.28%,5.78,765.1500000000001,-69.45,9.26,2025-12,5.979219760831209,-73.12,305.0,8.22,⚪ 中性觀察
-78.74000000000001,伍豐,0.14,N/A,🌑 雙重衰退,2025,8076.TWO,N/A,-17.3,7.95,-90.28,-11.54,2025-12,42.169812040566036,-99.59,22.3500003815,0.01,❌ 暫避觀望
