advice,est_price,rev_yoy,eps,om,prev_eps,prev_year,date,prev_eps_yoy,prev_rev_yoy,status,gm,symbol,price,eps_yoy,expansion,pe,name
❌ 暫避觀望,180.75,109.26,0.69,15.62%,5.01,2025,2026-03,31.15,13.44,📉 獲利侵蝕,26.67%,3450.TW,530.0,-70.51,-179.77,43.983402489626556,聯鈞
⚪ 中性觀察,164.1,156.53,0.92,N/A,4.57,2025,2026-03,16.97,0.49,📉 獲利侵蝕,N/A,3303.TWO,58.5999984741,-23.33,-179.86,5.356489805676417,岱稜
❌ 暫避觀望,3.6,188.41,0.13,11.05%,0.03,2025,2026-03,-94.0,-8.17,⚠️ 獲利稀釋,37.93%,1611.TW,13.8000001907,8.33,-180.07999999999998,57.50000079458333,中電
⚪ 中性觀察,79.35,131.75,0.57,N/A,3.27,2025,2026-03,-56.63,-4.28,📉 獲利侵蝕,N/A,8410.TWO,33.0,-48.65,-180.4,6.238185255198488,森田
⚪ 中性觀察,172.79999999999998,156.16,1.18,N/A,5.04,2025,2026-03,-31.43,22.39,📉 獲利侵蝕,N/A,7736.TW,70.8000030518,-24.52,-180.68,6.145833598246528,虎山
⚪ 中性觀察,397.80000000000007,113.25,0.83,N/A,10.03,2025,2026-03,-10.98,-1.52,📉 獲利侵蝕,N/A,8467.TW,113.0,-67.69,-180.94,4.2609351432880835,波力-KY
⚪ 中性觀察,208.2,334.61,2.45,N/A,3.44,2025,2026-03,66.99,55.14,⚠️ 獲利稀釋,N/A,5206.TWO,23.2999992371,152.58,-182.03,1.6786742966210375,坤悅
❌ 暫避觀望,0.15000000000000013,282.06,0.02,N/A,0.05,2025,2026-03,66.67,5.6,⚠️ 獲利稀釋,N/A,6168.TW,29.8999996185,100.0,-182.06,2989.9999618499974,宏齊
⚪ 數據不足,0.0,228.74,-0.12,-5.26%,-0.76,2025,2026-03,18.37,16.01,⚠️ 獲利稀釋,29.80%,2321.TW,0.0,45.45,-183.29000000000002,0.0,東訊
⚪ 中性觀察,148.65,140.62,0.83,7.82%,4.2,2025,2026-03,2.69,20.5,📉 獲利侵蝕,39.87%,2364.TW,68.0999984741,-42.76,-183.38,6.871846465600404,倫飛
⚪ 數據不足,-152.85,148.52,-1.18,N/A,-3.97,2025,2026-03,-85.58,4.22,📉 獲利侵蝕,N/A,6496.TWO,24.2000007629,-34.88,-183.4,0.0,科懋
⚪ 中性觀察,275.7,186.36,2.6,N/A,6.9,2025,2026-03,-8.99,13.67,⚠️ 獲利稀釋,N/A,6922.TWO,186.0,2.36,-184.0,10.119695321001089,宸曜
⚪ 數據不足,-13.799999999999999,192.47,-0.11,-3.01%,-0.36,2025,2026-03,-5.88,-1.34,⚠️ 獲利稀釋,33.58%,4121.TWO,13.8000001907,8.33,-184.14,0.0,優盛
⚪ 中性觀察,126.74999999999999,84.83,0.01,N/A,1.57,2025,2026-03,137.2,-15.36,📉 獲利侵蝕,N/A,6684.TWO,59.0,-99.76,-184.59,6.98224852071006,安格
⚪ 中性觀察,159.45,277.35,2.25,10.77%,4.68,2025,2026-03,-37.99,1.82,⚠️ 獲利稀釋,33.38%,3088.TWO,146.5,92.31,-185.04000000000002,13.781749764816558,艾訊
⚪ 中性觀察,380.4,139.57,1.23,N/A,10.02,2025,2026-03,13.09,6.1,📉 獲利侵蝕,N/A,8279.TWO,88.9000015259,-45.58,-185.14999999999998,3.5055205649014196,生展
⚪ 中性觀察,141.15,211.77,1.15,2.59%,3.45,2025,2026-03,-5.22,2.32,⚠️ 獲利稀釋,31.73%,1216.TW,76.3000030518,26.37,-185.4,8.108395648437833,統一
⚪ 中性觀察,92.99999999999999,183.17,0.42,N/A,2.65,2025,2026-03,22.61,5.66,📉 獲利侵蝕,N/A,7547.TWO,58.7000007629,-2.33,-185.5,9.46774205853226,碩網
❌ 暫避觀望,52.2,204.61,0.5,N/A,1.03,2025,2026-03,-54.63,-13.56,⚠️ 獲利稀釋,N/A,4952.TW,60.0999984741,19.05,-185.56,17.270114504051723,凌通
❌ 暫避觀望,137.10000000000002,192.19,1.34,N/A,4.0,2025,2026-03,4.76,6.74,⚠️ 獲利稀釋,N/A,6568.TWO,162.5,6.4,-185.79,17.778993435448577,宏觀
⚪ 中性觀察,490.50000000000006,173.42,4.41,N/A,13.97,2025,2026-03,-26.4,-3.69,📉 獲利侵蝕,N/A,6605.TW,137.5,-12.5,-185.92,4.204892966360856,帝寶
⚪ 中性觀察,262.95,182.83,1.8,18.05%,7.39,2025,2026-03,4.56,19.07,📉 獲利侵蝕,38.51%,3416.TW,187.0,-3.23,-186.06,10.66742726754136,融程電
❌ 暫避觀望,76.95,232.47,1.02,N/A,1.8,2025,2026-03,-65.38,-25.1,⚠️ 獲利稀釋,N/A,6715.TW,489.0,46.38,-186.09,95.32163742690058,嘉基
⚪ 中性觀察,364.8,147.7,2.63,13.69%,11.33,2025,2026-03,-37.78,3.18,📉 獲利侵蝕,33.00%,2474.TW,207.0,-38.46,-186.16,8.511513157894736,可成
❌ 暫避觀望,202.05000000000004,195.24,1.57,N/A,5.73,2025,2026-03,19.71,6.37,⚠️ 獲利稀釋,N/A,8261.TW,320.0,9.03,-186.21,23.75649591685226,富鼎
⚪ 中性觀察,469.34999999999997,226.99,3.68,N/A,13.04,2025,2026-03,31.94,22.89,⚠️ 獲利稀釋,N/A,6138.TWO,400.0,40.71,-186.28,12.783636944710771,茂達
⚪ 中性觀察,51.74999999999999,746.29,0.33,7.24%,1.8,2025,2026-03,25.87,11.98,⚠️ 獲利稀釋,13.84%,3703.TW,20.8500003815,560.0,-186.28999999999996,6.043478371449275,欣陸
⚪ 數據不足,-57.3,205.02,-0.31,N/A,-1.72,2025,2026-03,-129.33,-20.79,⚠️ 獲利稀釋,N/A,6130.TWO,24.1000003815,18.42,-186.60000000000002,0.0,上亞科技
❌ 暫避觀望,127.64999999999999,295.15,1.29,19.78%,3.34,2025,2026-03,-11.97,2.26,⚠️ 獲利稀釋,30.67%,2303.TW,170.5,108.06,-187.08999999999997,20.035252643948297,聯電
⚪ 數據不足,-0.5999999999999996,152.59,0.17,2.42%,0.21,2025,2026-03,-77.66,-23.26,📉 獲利侵蝕,18.12%,1468.TW,12.25,-34.62,-187.21,0.0,昶和
⚪ 數據不足,-46.50000000000001,249.55,-0.31,-223.66%,-1.11,2025,2026-03,58.98,-72.48,⚠️ 獲利稀釋,-8.98%,3466.TWO,33.7999992371,62.2,-187.35000000000002,0.0,德晉
⚪ 數據不足,-0.5999999999999996,254.52,-0.07,10.21%,0.49,2025,2026-03,-63.43,29.3,⚠️ 獲利稀釋,41.27%,3594.TWO,58.7000007629,66.67,-187.85000000000002,0.0,磐儀
❌ 暫避觀望,73.35,306.09,0.96,13.23%,2.01,2025,2026-03,294.12,20.44,⚠️ 獲利稀釋,38.42%,4576.TW,222.5,118.18,-187.90999999999997,45.50102249488753,大銀微系統
⚪ 中性觀察,213.89999999999998,207.08,2.05,4.49%,4.81,2025,2026-03,-34.26,11.44,⚠️ 獲利稀釋,25.60%,3289.TWO,180.0,18.82,-188.26000000000002,12.62272089761571,宜特
⚪ 中性觀察,67.19999999999999,219.52,0.81,7.57%,1.63,2025,2026-03,27.34,5.0,⚠️ 獲利稀釋,30.15%,1733.TW,29.8500003815,30.65,-188.87,6.662946513727679,五鼎
⚪ 數據不足,-268.8,147.3,0.28,N/A,-9.56,2025,2026-03,-431.94,-4.71,🔄 轉虧為盈,N/A,6128.TW,20.7999992371,-41.67,-188.97000000000003,0.0,上福
⚪ 中性觀察,158.25,145.78,0.87,N/A,4.1,2025,2026-03,-13.68,2.05,📉 獲利侵蝕,N/A,9938.TW,45.9000015259,-43.51,-189.29,4.350711045109005,百和
⚪ 中性觀察,111.15,171.96,0.76,16.61%,3.02,2025,2026-03,48.04,6.92,📉 獲利侵蝕,33.75%,4560.TW,34.4000015259,-17.39,-189.35000000000002,4.642375374615384,強信-KY
⚪ 中性觀察,586.35,107.78,1.54,0.48%,15.5,2025,2026-03,-38.69,-11.96,📉 獲利侵蝕,29.12%,3693.TWO,507.0,-81.73,-189.51,12.970069071373752,營邦
⚪ 中性觀察,314.85,205.07,2.46,18.42%,8.36,2025,2026-03,17.2,16.17,⚠️ 獲利稀釋,36.55%,3551.TWO,206.0,15.17,-189.9,9.814197236779417,世禾
❌ 暫避觀望,467.85,200.1,3.29,19.22%,13.99,2025,2026-03,-6.3,20.89,⚠️ 獲利稀釋,42.20%,1519.TW,773.0,9.67,-190.43,24.783584482205836,華城
❌ 暫避觀望,24.15,194.32,0.33,9.76%,1.13,2025,2026-03,-49.1,-10.89,⚠️ 獲利稀釋,43.31%,2495.TW,51.7999992371,3.13,-191.19,32.17391256962733,普安
⚪ 中性觀察,193.65,174.54,1.9,12.48%,5.77,2025,2026-03,-18.35,2.41,📉 獲利侵蝕,28.71%,4933.TWO,68.4000015259,-17.11,-191.64999999999998,5.298218553516653,友輝
⚪ 中性觀察,122.25,369.13,1.33,N/A,3.77,2025,2026-03,-7.65,11.78,⚠️ 獲利稀釋,N/A,6117.TW,74.4000015259,177.08,-192.04999999999998,9.128834543055214,迎廣
⚪ 數據不足,-30.450000000000003,286.81,-0.03,N/A,-0.92,2025,2026-03,53.77,-52.73,⚠️ 獲利稀釋,N/A,8477.TWO,16.1000003815,94.64,-192.17000000000002,0.0,創業家
⚪ 中性觀察,148.95,231.62,1.38,N/A,3.53,2025,2026-03,61.93,19.44,⚠️ 獲利稀釋,N/A,3332.TWO,64.4000015259,39.39,-192.23000000000002,6.485397938157099,幸康
❌ 暫避觀望,184.95,257.27,1.73,N/A,4.85,2025,2026-03,-2.81,0.88,⚠️ 獲利稀釋,N/A,6672.TW,315.0,64.76,-192.51,25.547445255474457,騰輝電子-KY
⚪ 數據不足,-22.8,89.63,-0.67,N/A,-0.06,2025,2026-03,-102.22,12.63,📉 獲利侵蝕,N/A,5201.TWO,27.25,-103.03,-192.66,0.0,凱衛
⚪ 數據不足,-106.95,172.74,-0.48,-198.78%,-3.43,2025,2026-03,-35.42,-29.93,📉 獲利侵蝕,5.61%,3041.TW,28.7999992371,-20.0,-192.74,0.0,揚智
⚪ 中性觀察,78.60000000000001,190.77,1.96,-4.97%,1.34,2025,2026-03,-77.5,-9.64,📉 獲利侵蝕,19.80%,2066.TWO,69.0999984741,-3.47,-194.24,13.187022609561069,世德
⚪ 數據不足,-137.10000000000002,396.14,0.67,N/A,-2.87,2025,2026-03,-356.73,-3.81,🔄 轉虧為盈,N/A,5263.TWO,99.4000015259,201.59,-194.54999999999998,0.0,智崴
⚪ 中性觀察,510.59999999999997,219.37,3.82,N/A,14.08,2025,2026-03,39.41,15.02,⚠️ 獲利稀釋,N/A,6782.TW,209.5,24.03,-195.34,6.154524089306698,視陽
❌ 暫避觀望,285.45000000000005,218.89,2.52,N/A,7.1,2025,2026-03,19.42,19.26,⚠️ 獲利稀釋,N/A,7556.TWO,291.5,22.93,-195.95999999999998,15.317919075144507,意德士
⚪ 中性觀察,63.0,192.14,0.44,N/A,1.72,2025,2026-03,-31.2,-0.92,📉 獲利侵蝕,N/A,8049.TWO,27.25,-4.35,-196.48999999999998,6.488095238095238,晶采
⚪ 中性觀察,472.04999999999995,206.96,3.66,N/A,12.71,2025,2026-03,10.57,16.17,⚠️ 獲利稀釋,N/A,4771.TW,215.0,10.24,-196.72,6.831903400063553,望隼
⚪ 數據不足,-69.45,126.74,-0.51,-262.93%,-2.15,2025,2026-03,-73.98,-51.34,📉 獲利侵蝕,19.82%,2258.TW,32.9000015259,-70.0,-196.74,0.0,鴻華先進-創
⚪ 中性觀察,228.6,135.88,0.72,12.10%,6.07,2025,2026-03,8.01,16.17,📉 獲利侵蝕,23.99%,3078.TWO,56.4000015259,-61.08,-196.95999999999998,3.7007875016994753,僑威
⚪ 中性觀察,795.6,205.28,6.55,16.17%,20.25,2025,2026-03,-9.03,0.95,⚠️ 獲利稀釋,33.74%,4766.TW,370.5,8.26,-197.02,6.985294117647059,南寶
❌ 暫避觀望,127.95000000000002,226.47,0.9,N/A,3.08,2025,2026-03,62.03,29.59,⚠️ 獲利稀釋,N/A,8147.TWO,156.0,28.57,-197.9,18.288393903868695,正淩
❌ 暫避觀望,15.9,106.5,0.04,-3.25%,0.32,2025,2026-03,-57.53,-4.54,🏰 高護城河,58.07%,3040.TW,38.2000007629,-91.84,-198.34,36.03773656877358,遠見
⚪ 中性觀察,421.2,548.43,3.24,6.32%,11.19,2025,2026-03,24.88,2.94,⚠️ 獲利稀釋,24.61%,1256.TW,193.0,350.0,-198.42999999999995,6.873219373219373,鮮活果汁-KY
⚪ 中性觀察,361.8,179.22,2.41,18.52%,9.61,2025,2026-03,4.45,0.1,📉 獲利侵蝕,33.35%,4571.TW,174.0,-19.45,-198.67,7.213930348258706,鈞興-KY
⚪ 中性觀察,147.45,168.9,0.75,N/A,4.38,2025,2026-03,-28.08,-3.53,📉 獲利侵蝕,N/A,6245.TWO,81.8000030518,-29.91,-198.81,8.321465213814854,立端
⚪ 中性觀察,249.29999999999995,199.94,1.6,N/A,6.77,2025,2026-03,5.71,6.29,⚠️ 獲利稀釋,N/A,9917.TW,107.0,0.64,-199.3,6.438026474127558,中保科
⚪ 中性觀察,38.7,182.28,0.35,7.44%,0.93,2025,2026-03,-75.14,-15.65,📉 獲利侵蝕,30.14%,2201.TW,28.7999992371,-17.07,-199.35,11.162790401976745,裕隆
❌ 暫避觀望,219.00000000000003,253.02,1.95,26.59%,5.99,2025,2026-03,34.97,7.08,⚠️ 獲利稀釋,37.83%,3264.TWO,247.0,53.66,-199.36,16.91780821917808,欣銓
⚪ 中性觀察,53.1,223.18,0.21,N/A,1.66,2025,2026-03,-3.49,-10.2,⚠️ 獲利稀釋,N/A,6662.TWO,29.2000007629,23.53,-199.65,8.248587786129944,樂斯科
⚪ 中性觀察,97.2,107.98,0.13,N/A,0.51,2025,2026-03,-76.4,39.1,📉 獲利侵蝕,N/A,7780.TW,18.3500003815,-92.57,-200.55,2.8317901823302467,大研生醫*
⚪ 中性觀察,420.30000000000007,208.08,2.97,2.95%,10.78,2025,2026-03,-2.88,3.79,⚠️ 獲利稀釋,34.07%,2912.TW,231.0,6.45,-201.63000000000002,8.244111349036402,統一超
⚪ 中性觀察,207.45,110.9,0.08,9.78%,9.06,2025,2026-03,13.11,13.69,📉 獲利侵蝕,48.58%,1736.TW,131.5,-91.21,-202.11,9.508315256688359,喬山
⚪ 中性觀察,130.8,261.03,1.17,N/A,3.92,2025,2026-03,17.71,5.25,⚠️ 獲利稀釋,N/A,8103.TW,104.0,58.9,-202.12999999999997,11.926605504587155,瀚荃
⚪ 中性觀察,414.45,176.57,2.21,22.33%,11.76,2025,2026-03,-2.81,6.85,📉 獲利侵蝕,39.10%,2428.TW,342.0,-25.59,-202.16,12.37785016286645,興勤
⚪ 中性觀察,192.29999999999998,219.85,1.67,N/A,5.64,2025,2026-03,-14.93,-7.81,⚠️ 獲利稀釋,N/A,6577.TWO,74.9000015259,17.61,-202.24,5.842433816372855,勁豐
⚪ 中性觀察,70.19999999999999,201.11,0.82,N/A,1.73,2025,2026-03,-37.18,0.66,📉 獲利侵蝕,N/A,7732.TW,35.6500015259,-1.22,-202.33,7.617521693568377,金興精密
⚪ 中性觀察,168.45000000000002,159.18,0.59,N/A,5.78,2025,2026-03,2.66,6.12,📉 獲利侵蝕,N/A,6486.TWO,83.5,-43.27,-202.45000000000002,7.435440783615316,互動
⚪ 中性觀察,237.30000000000004,244.12,2.91,N/A,5.37,2025,2026-03,-10.95,2.9,⚠️ 獲利稀釋,N/A,6757.TW,60.5,41.46,-202.66,3.824273072060682,台灣虎航
❌ 暫避觀望,195.15000000000003,198.02,1.32,14.07%,5.28,2025,2026-03,-15.57,5.34,📉 獲利侵蝕,32.18%,3042.TW,249.0,-5.07,-203.09,19.139123750960795,晶技
❌ 暫避觀望,164.55,222.57,1.61,N/A,4.37,2025,2026-03,51.58,26.97,⚠️ 獲利稀釋,N/A,8028.TW,334.5,19.4,-203.17,30.4922515952598,昇陽半導體
⚪ 數據不足,0.0,236.89,1.95,N/A,6.04,2025,2026-03,37.27,1.41,⚠️ 獲利稀釋,N/A,8077.TWO,0.0,33.56,-203.32999999999998,0.0,洛��
⚪ 中性觀察,667.9499999999999,158.08,2.08,N/A,18.83,2025,2026-03,242.99,78.68,📉 獲利侵蝕,N/A,6596.TWO,95.3000030518,-45.41,-203.49,2.1401303178037283,寬宏藝術
⚪ 中性觀察,582.4499999999999,174.36,3.61,10.54%,14.92,2025,2026-03,-20.89,-2.91,📉 獲利侵蝕,32.65%,4536.TW,172.5,-29.35,-203.71,4.442441411279939,拓凱
⚪ 中性觀察,397.04999999999995,200.72,2.52,14.44%,10.2,2025,2026-03,-52.93,-26.81,📉 獲利侵蝕,28.63%,4770.TW,220.0,-3.08,-203.8,8.31129580657348,上品
⚪ 數據不足,-56.85,120.7,0.01,-22.71%,-1.84,2025,2026-03,-757.14,-19.18,🔄 轉虧為盈,39.78%,3527.TWO,65.3000030518,-83.33,-204.03,0.0,聚積
⚪ 數據不足,-5.25,169.3,-0.27,N/A,0.06,2025,2026-03,20.0,16.55,📉 獲利侵蝕,N/A,6661.TWO,18.5499992371,-35.0,-204.3,0.0,威健生技
⚪ 中性觀察,52.35,136.36,0.17,N/A,1.43,2025,2026-03,55.43,8.24,📉 獲利侵蝕,N/A,8404.TW,17.0,-68.52,-204.88,4.871060171919771,百和興業-KY
⚪ 中性觀察,90.3,121.25,0.16,21.37%,3.67,2025,2026-03,180.15,2.54,📉 獲利侵蝕,41.59%,4746.TW,54.4000015259,-84.0,-205.25,9.0365451039701,台耀
⚪ 中性觀察,46.2,222.99,0.4,2.52%,1.34,2025,2026-03,7.2,0.59,⚠️ 獲利稀釋,32.08%,3652.TW,38.5,17.65,-205.34,12.5,精聯
❌ 暫避觀望,32.7,180.5,0.3,N/A,0.76,2025,2026-03,213.64,22.23,📉 獲利侵蝕,N/A,6202.TW,67.0,-25.0,-205.5,30.73394495412844,盛群
⚪ 中性觀察,30.749999999999996,170.48,0.22,N/A,0.72,2025,2026-03,2.44,-5.88,📉 獲利侵蝕,N/A,5381.TWO,29.7999992371,-35.29,-205.76999999999998,14.536584993707319,光譜
❌ 暫避觀望,50.24999999999999,172.58,0.12,N/A,1.58,2025,2026-03,205.88,8.46,📉 獲利侵蝕,N/A,6840.TWO,65.1999969482,-33.33,-205.91000000000003,19.462685656179104,東研信超
⚪ 中性觀察,56.1,110.07,0.04,4.92%,2.12,2025,2026-03,13.37,21.26,📉 獲利侵蝕,42.45%,4554.TWO,32.1500015259,-95.96,-206.02999999999997,8.596257092486631,橙的
⚪ 數據不足,-16.8,123.19,-0.22,N/A,-0.36,2025,2026-03,36.84,-7.24,📉 獲利侵蝕,N/A,6144.TWO,14.6000003815,-83.33,-206.51999999999998,0.0,得利影
⚪ 數據不足,-28.650000000000002,73.39,-0.07,N/A,-0.47,2025,2026-03,44.71,19.96,📉 獲利侵蝕,N/A,6228.TWO,19.6499996185,-133.33,-206.72000000000003,0.0,全譜
❌ 暫避觀望,196.64999999999998,603.64,3.03,5.03%,6.22,2025,2026-03,8.17,14.65,⚠️ 獲利稀釋,18.26%,3163.TWO,818.0,396.72,-206.91999999999996,62.395118230358506,波若威
❌ 暫避觀望,1.6500000000000001,156.93,0.05,N/A,0.07,2025,2026-03,-87.27,-10.97,📉 獲利侵蝕,N/A,6164.TW,17.3999996185,-50.0,-206.93,158.18181471363636,華興
⚪ 數據不足,-444.0,134.38,-3.35,-2289.99%,-15.61,2025,2026-03,-77.68,-6.55,📉 獲利侵蝕,-76.10%,4174.TWO,29.9500007629,-72.68,-207.06,0.0,浩鼎
⚪ 中性觀察,110.7,195.47,0.54,N/A,3.18,2025,2026-03,-30.29,-10.51,📉 獲利侵蝕,N/A,6411.TWO,99.6999969482,-11.67,-207.14,13.509484681327914,晶焱
❌ 暫避觀望,0.9000000000000001,96.33,-0.02,-42.60%,-0.22,2025,2026-03,-131.88,-12.58,📉 獲利侵蝕,40.07%,3150.TW,19.1499996185,-111.11,-207.44,319.1666603083333,鈺寶-創
⚪ 數據不足,-24.45,285.71,-0.06,N/A,-0.45,2025,2026-03,-147.37,-6.89,⚠️ 獲利稀釋,N/A,8929.TWO,14.5,77.78,-207.92999999999998,0.0,富堡
⚪ 中性觀察,117.45,254.89,1.19,N/A,2.87,2025,2026-03,17.48,2.77,⚠️ 獲利稀釋,N/A,6509.TWO,55.5999984741,46.91,-207.98,7.100893802567049,聚和
⚪ 中性觀察,700.9499999999999,225.85,4.56,8.38%,19.63,2025,2026-03,38.68,31.04,⚠️ 獲利稀釋,32.53%,3611.TWO,202.5,17.83,-208.01999999999998,4.333404665097368,鼎翰
⚪ 中性觀察,43.650000000000006,160.69,0.31,N/A,1.32,2025,2026-03,-22.16,-0.14,📉 獲利侵蝕,N/A,3128.TWO,25.3500003815,-47.46,-208.15,8.711340337285222,昇銳
⚪ 中性觀察,127.35000000000001,154.92,0.96,5.30%,4.63,2025,2026-03,-46.9,-4.78,📉 獲利侵蝕,33.30%,3022.TW,87.0999984741,-53.4,-208.32,10.259128206607775,威強電
❌ 暫避觀望,9.450000000000001,321.84,0.32,N/A,0.23,2025,2026-03,-64.62,-8.72,⚠️ 獲利稀釋,N/A,2908.TW,21.4500007629,113.33,-208.51,34.04762025857142,特力
⚪ 中性觀察,73.65,247.51,0.58,10.89%,2.18,2025,2026-03,28.24,12.31,⚠️ 獲利稀釋,31.32%,1593.TWO,30.4500007629,38.1,-209.41,6.201629483279023,祺驊
❌ 暫避觀望,220.2,395.26,3.0,N/A,6.6,2025,2026-03,7.67,16.7,⚠️ 獲利稀釋,N/A,6291.TWO,534.0,185.71,-209.54999999999998,36.37602179836512,沛亨
⚪ 中性觀察,161.25,219.66,1.09,N/A,4.49,2025,2026-03,32.45,9.65,⚠️ 獲利稀釋,N/A,6170.TWO,52.2000007629,10.1,-209.56,4.855814024455814,統振
⚪ 中性觀察,75.75,179.87,0.4,N/A,2.2,2025,2026-03,-7.56,11.04,📉 獲利侵蝕,N/A,6843.TWO,41.2999992371,-29.82,-209.69,8.178217670712872,進典
⚪ 中性觀察,223.65,182.02,0.83,19.04%,6.13,2025,2026-03,39.0,12.91,📉 獲利侵蝕,29.73%,4417.TWO,48.2000007629,-27.83,-209.85000000000002,3.232729762769953,金洲
❌ 暫避觀望,547.5,240.11,3.97,N/A,15.29,2025,2026-03,-25.74,-3.24,⚠️ 獲利稀釋,N/A,6488.TWO,1255.0,30.16,-209.95000000000002,34.38356164383562,環球晶
❌ 暫避觀望,4.050000000000001,288.05,0.16,3.74%,0.2,2025,2026-03,35.71,4.08,🏰 高護城河,51.08%,2305.TW,38.7999992371,77.78,-210.27,143.70370087814814,全友
⚪ 中性觀察,974.25,111.76,0.21,N/A,23.9,2025,2026-03,-38.71,9.11,📉 獲利侵蝕,N/A,6472.TW,439.5,-98.52,-210.28,6.766743648960738,保瑞
❌ 暫避觀望,69.6,258.92,0.7,N/A,2.07,2025,2026-03,9.66,21.08,⚠️ 獲利稀釋,N/A,5425.TWO,131.0,47.73,-211.19000000000003,28.23275862068966,台半
⚪ 中性觀察,84.75,219.95,0.66,N/A,2.3,2025,2026-03,-48.17,-7.32,⚠️ 獲利稀釋,N/A,8482.TW,48.0499992371,8.47,-211.48,8.504424643734513,商億-KY
⚪ 數據不足,-68.24999999999999,200.76,-0.3,-391.42%,-2.61,2025,2026-03,50.57,-11.95,📉 獲利侵蝕,-118.96%,1340.TW,5.8400001526,-11.11,-211.87,0.0,勝悅-KY
⚪ 中性觀察,119.7,237.63,0.7,7.78%,3.5,2025,2026-03,25.0,22.61,⚠️ 獲利稀釋,34.09%,3684.TWO,53.7999992371,25.45,-212.18,6.741854540989975,榮昌
⚪ 中性觀察,60.45,72.97,-0.11,14.38%,2.51,2025,2026-03,216.0,12.21,📉 獲利侵蝕,42.43%,4744.TWO,25.4500007629,-139.29,-212.26,6.31513666573201,皇將
❌ 暫避觀望,140.1,221.69,-1.18,N/A,4.48,2025,2026-03,34.45,-1.54,⚠️ 獲利稀釋,N/A,4977.TW,162.0,8.59,-213.1,17.34475374732334,眾達-KY
⚪ 中性觀察,26.25,299.79,0.26,N/A,0.73,2025,2026-03,25.86,1.95,⚠️ 獲利稀釋,N/A,8423.TWO,17.8500003815,85.71,-214.08000000000004,10.200000218,保綠-KY
❌ 暫避觀望,29.099999999999998,234.71,0.47,8.79%,1.06,2025,2026-03,-24.29,28.48,⚠️ 獲利稀釋,25.59%,3441.TWO,78.8000030518,20.51,-214.20000000000002,40.618558274123714,聯一光
⚪ 中性觀察,127.04999999999998,117.28,0.06,18.04%,2.85,2025,2026-03,3612.5,-12.89,📉 獲利侵蝕,47.97%,2547.TW,11.5500001907,-97.79,-215.07,1.3636363861511218,日勝生
❌ 暫避觀望,4.050000000000001,196.24,0.17,N/A,0.38,2025,2026-03,-58.24,5.25,📉 獲利侵蝕,N/A,8111.TWO,53.2999992371,-19.05,-215.29000000000002,197.4074045818518,立��
⚪ 中性觀察,101.85,205.88,0.97,13.66%,2.85,2025,2026-03,-23.39,0.33,📉 獲利侵蝕,31.96%,1307.TW,35.7999992371,-10.19,-216.07,5.272459386907217,三芳
⚪ 中性觀察,69.14999999999999,140.17,0.29,9.56%,1.72,2025,2026-03,203.51,-1.28,📉 獲利侵蝕,30.12%,4167.TWO,20.9500007629,-76.23,-216.39999999999998,4.5444687121258145,松瑞藥
⚪ 數據不足,-38.1,166.87,0.03,-11.64%,-0.83,2025,2026-03,-1950.0,11.77,🔄 轉虧為盈,36.41%,3541.TWO,22.2999992371,-50.0,-216.87,0.0,西柏
⚪ 數據不足,-0.4500000000000004,176.26,0.63,N/A,-1.53,2025,2026-03,-112.99,-19.95,🔄 轉虧為盈,N/A,6180.TWO,49.2000007629,-41.12,-217.38,0.0,橘子
⚪ 中性觀察,131.4,221.19,1.13,23.00%,3.83,2025,2026-03,-3.53,3.54,⚠️ 獲利稀釋,31.11%,4305.TWO,42.5999984741,2.73,-218.46,4.863013524440639,世坤
⚪ 中性觀察,68.39999999999999,225.94,0.3,10.29%,1.99,2025,2026-03,60.48,-4.79,⚠️ 獲利稀釋,34.49%,2614.TW,18.5499992371,7.14,-218.8,4.06798228883772,東森
❌ 暫避觀望,17.25,130.8,0.08,0.82%,0.47,2025,2026-03,-73.65,-5.05,📉 獲利侵蝕,17.99%,3434.TWO,30.3500003815,-88.24,-219.04000000000002,26.39130467956522,哲固
❌ 暫避觀望,11.85,339.6,0.11,N/A,0.39,2025,2026-03,0.0,1.99,⚠️ 獲利稀釋,N/A,5328.TWO,82.4000015259,120.0,-219.60000000000002,104.30379939987343,華容
⚪ 中性觀察,380.55,210.03,2.63,N/A,10.06,2025,2026-03,-4.01,-6.01,📉 獲利侵蝕,N/A,6192.TW,120.5,-9.93,-219.96,4.7497043752463535,巨路
❌ 暫避觀望,185.70000000000002,227.68,1.42,N/A,5.42,2025,2026-03,-28.68,-6.13,⚠️ 獲利稀釋,N/A,7712.TWO,203.5,7.58,-220.1,16.43780290791599,博盛半導體
❌ 暫避觀望,505.79999999999995,249.81,4.14,15.14%,13.82,2025,2026-03,19.76,17.37,⚠️ 獲利稀釋,37.11%,3583.TW,851.0,29.37,-220.44,25.237247924080666,辛耘
⚪ 中性觀察,74.85000000000001,211.71,0.94,16.89%,2.17,2025,2026-03,-30.67,-0.76,📉 獲利侵蝕,37.08%,2748.TW,40.0999984741,-8.74,-220.45000000000002,8.036071838496992,雲品
❌ 暫避觀望,23.25,242.78,0.33,N/A,0.66,2025,2026-03,-12.0,30.85,⚠️ 獲利稀釋,N/A,6174.TWO,61.7999992371,22.22,-220.56,39.87096724974194,安��
