symbol,expansion,advice,price,status,rev_yoy,eps,prev_eps_yoy,date,gm,prev_year,prev_eps,est_price,eps_yoy,name,pe,prev_rev_yoy,om
6226.TW,-150.05,⚪ 數據不足,29.6499996185,🔄 轉虧為盈,261.16,0.01,38.64,2026-03,N/A,2025,-0.28,-9.9,111.11,光鼎,0.0,-3.71,N/A
7753.TWO,-150.47,⚪ 中性觀察,36.6500015259,⚠️ 獲利稀釋,159.56,1.08,10.39,2026-03,N/A,2025,4.22,157.95,9.09,星亞,3.4805319587749293,9.51,N/A
4142.TW,-150.56,⚪ 數據不足,17.75,⚠️ 獲利稀釋,167.87,-0.44,1.75,2026-03,49.56%,2025,-0.57,-47.25000000000001,17.31,國光生,0.0,-9.99,23.11%
6719.TW,-150.93,⚪ 中性觀察,182.5,⚠️ 獲利稀釋,192.82,2.1,198.64,2026-03,N/A,2025,6.58,222.3,41.89,力智,12.314439946018894,23.89,N/A
6683.TWO,-151.18,❌ 暫避觀望,1370.0,⚠️ 獲利稀釋,216.06,6.23,-12.9,2026-03,N/A,2025,15.42,550.4999999999999,64.88,雍智科技,37.32970027247957,23.03,N/A
3086.TWO,-152.4,⚪ 數據不足,29.4500007629,📉 獲利侵蝕,47.85,-0.01,-192.54,2026-03,44.07%,2025,-0.62,-25.5,-104.55,華義*,0.0,5.99,-19.63%
6515.TW,-152.6,❌ 暫避觀望,7280.0,⚠️ 獲利稀釋,166.0,19.54,40.24,2026-03,N/A,2025,46.93,1842.6000000000001,13.4,穎崴,59.2640833604689,35.51,N/A
4946.TWO,-152.6,⚪ 中性觀察,93.6999969482,📉 獲利侵蝕,69.99,0.41,131.69,2026-03,N/A,2025,3.14,144.9,-82.61,辣椒,9.6997926447412,786.25,N/A
6962.TW,-152.73000000000002,⚪ 中性觀察,31.1000003815,📉 獲利侵蝕,83.05,0.58,-39.39,2026-03,N/A,2025,2.87,120.60000000000001,-69.68,奕力-KY,3.8681592514303476,-15.03,N/A
2756.TWO,-152.76,⚪ 中性觀察,64.0,📉 獲利侵蝕,148.91,0.51,61.83,2026-03,49.60%,2025,3.93,125.39999999999999,-3.85,聯發國際,7.6555023923444985,69.66,5.94%
3438.TWO,-153.12,❌ 暫避觀望,62.5999984741,📉 獲利侵蝕,125.85,0.24,-33.77,2026-03,38.12%,2025,1.0,29.250000000000004,-27.27,類比科,32.10256332005128,4.92,-0.86%
6585.TW,-153.44,⚪ 中性觀察,105.5,📉 獲利侵蝕,124.98,1.86,-45.5,2026-03,N/A,2025,5.64,210.0,-28.46,鼎基,7.535714285714286,-13.21,N/A
3308.TW,-153.53,❌ 暫避觀望,21.6499996185,📉 獲利侵蝕,55.25,0.01,-32.0,2026-03,23.48%,2025,0.68,7.95,-98.28,聯德,40.849055883962265,-88.36,-362.94%
2348.TW,-153.63,⚪ 中性觀察,71.1999969482,📉 獲利侵蝕,60.26,0.16,-51.27,2026-03,34.04%,2025,6.85,208.2,-93.37,海悅,5.129682777247838,-27.63,22.47%
1524.TW,-154.0,⚪ 中性觀察,26.5499992371,📉 獲利侵蝕,108.08,0.53,-45.98,2026-03,N/A,2025,1.95,68.7,-45.92,耿鼎,5.796943064868995,-12.78,N/A
2617.TW,-154.59,⚪ 數據不足,0.0,⚠️ 獲利稀釋,177.0,0.71,3.25,2026-03,46.23%,2025,3.18,0.0,22.41,台航,0.0,-2.28,41.07%
3122.TWO,-154.6,⚪ 數據不足,24.7000007629,⚠️ 獲利稀釋,199.88,-0.29,-22.38,2026-03,34.82%,2025,-1.75,-67.95,45.28,笙泉,0.0,-11.1,-12.95%
6695.TW,-154.78,⚪ 數據不足,47.0999984741,⚠️ 獲利稀釋,159.07,-0.68,-355.0,2026-03,N/A,2025,-1.83,-87.9,4.29,芯鼎,0.0,10.49,N/A
3491.TWO,-154.98,❌ 暫避觀望,1455.0,🏰 高護城河,225.35,3.68,-12.03,2026-03,58.57%,2025,7.83,290.7,70.37,昇達科,75.07739938080496,5.02,27.57%
6161.TWO,-155.0,⚪ 中性觀察,50.7999992371,⚠️ 獲利稀釋,200.61,0.83,-20.23,2026-03,N/A,2025,2.72,100.05,45.61,捷波,7.616191789670165,12.38,N/A
4163.TWO,-155.49,⚪ 中性觀察,130.0,📉 獲利侵蝕,132.18,1.29,-5.16,2026-03,N/A,2025,5.13,179.25000000000003,-23.31,鐿鈦,10.878661087866108,1.22,N/A
6761.TWO,-155.52999999999997,⚪ 中性觀察,179.5,📉 獲利侵蝕,140.64,1.6,2.89,2026-03,N/A,2025,7.34,269.25,-14.89,穩得,10.0,-2.32,N/A
3093.TWO,-155.94,⚪ 中性觀察,44.5499992371,📉 獲利侵蝕,74.54,0.08,15.09,2026-03,40.97%,2025,1.22,44.849999999999994,-81.4,港建*,14.899665296688966,38.76,11.18%
5474.TWO,-156.84,⚪ 中性觀察,154.0,📉 獲利侵蝕,115.66,0.6,-22.13,2026-03,N/A,2025,5.49,185.7,-41.18,聰泰,12.439418416801294,22.92,N/A
6498.TWO,-156.91000000000003,⚪ 中性觀察,70.9000015259,⚠️ 獲利稀釋,173.58,1.75,11.33,2026-03,N/A,2025,6.51,229.95000000000002,16.67,久禾光,4.6249185600717535,19.77,N/A
9918.TW,-157.4,⚪ 中性觀察,43.4000015259,⚠️ 獲利稀釋,174.38,0.63,-28.18,2026-03,N/A,2025,1.61,65.4,16.98,欣天然,9.954128790344036,2.96,N/A
8067.TWO,-157.79,⚪ 數據不足,12.1999998093,📉 獲利侵蝕,57.79,-0.62,16.9,2026-03,N/A,2025,-0.59,-29.85,-100.0,志旭,0.0,-2.17,N/A
5272.TWO,-158.26999999999998,⚪ 數據不足,17.0,📉 獲利侵蝕,68.27,-0.57,-1377.78,2026-03,N/A,2025,-1.33,-50.4,-90.0,笙科,0.0,2.86,N/A
3024.TW,-158.51,❌ 暫避觀望,13.9499998093,📉 獲利侵蝕,68.51,0.02,-57.58,2026-03,24.73%,2025,0.28,13.800000000000002,-90.0,憶聲,15.163043270978259,-31.39,-2.71%
8080.TWO,-158.55,❌ 暫避觀望,28.5,📉 獲利侵蝕,76.73,0.02,139.29,2026-03,N/A,2025,0.12,9.0,-81.82,泰霖,47.5,22.38,N/A
6862.TW,-159.02,⚪ 中性觀察,136.5,📉 獲利侵蝕,90.37,1.0,-19.59,2026-03,N/A,2025,8.29,277.65,-68.65,三集瑞-KY,7.374392220421394,2.98,N/A
4128.TWO,-159.39000000000001,⚪ 數據不足,14.8000001907,⚠️ 獲利稀釋,185.58,-0.31,31.02,2026-03,42.56%,2025,-1.29,-58.650000000000006,26.19,中天,0.0,9.94,-18.87%
6996.TWO,-159.41,⚪ 中性觀察,170.5,⚠️ 獲利稀釋,195.54,3.27,-14.17,2026-03,N/A,2025,12.15,419.85,36.13,力領科技,6.091461236155769,-9.4,N/A
1568.TW,-159.61,⚪ 中性觀察,29.0,📉 獲利侵蝕,155.84,0.51,-13.92,2026-03,34.44%,2025,1.36,49.35,-3.77,倉佑,8.814589665653495,0.3,17.09%
6237.TWO,-161.35,⚪ 數據不足,33.5999984741,⚠️ 獲利稀釋,214.29,-0.24,-462.96,2026-03,N/A,2025,-1.52,-67.2,52.94,驊訊,0.0,11.69,N/A
8102.TWO,-162.27,⚪ 中性觀察,63.0999984741,📉 獲利侵蝕,100.37,0.4,-62.55,2026-03,N/A,2025,2.25,79.49999999999999,-61.9,傑霖科技,11.905660089452832,-23.31,N/A
6203.TWO,-162.29000000000002,⚪ 中性觀察,60.0,📉 獲利侵蝕,137.15,1.37,57.43,2026-03,N/A,2025,5.51,164.85,-25.14,海韻電,5.45950864422202,37.15,N/A
6651.TWO,-163.5,⚪ 中性觀察,142.0,⚠️ 獲利稀釋,186.39,2.47,-22.95,2026-03,N/A,2025,6.32,234.00000000000003,22.89,全宇昕,9.102564102564102,3.91,N/A
3213.TWO,-164.20999999999998,⚪ 中性觀察,126.5,📉 獲利侵蝕,155.73,2.59,-12.32,2026-03,25.33%,2025,7.4,292.35,-8.48,茂訊,6.490507952796305,1.19,7.00%
2424.TW,-165.21,⚪ 數據不足,7.9699997902,📉 獲利侵蝕,50.4,-0.58,59.69,2026-03,27.86%,2025,-1.34,-58.8,-114.81,隴華,0.0,34.04,-40.94%
4138.TWO,-165.56,⚪ 中性觀察,53.7999992371,📉 獲利侵蝕,139.24,0.84,-32.69,2026-03,44.64%,2025,3.81,145.8,-26.32,曜亞,5.534979345380658,-11.82,12.42%
2606.TW,-165.8,⚪ 中性觀察,79.6999969482,⚠️ 獲利稀釋,499.13,1.17,-22.2,2026-03,35.36%,2025,4.31,139.19999999999996,333.33,裕民,8.58836174010776,-4.75,30.49%
3252.TWO,-166.92,❌ 暫避觀望,15.3000001907,⚠️ 獲利稀釋,179.42,0.09,141.94,2026-03,43.11%,2025,0.13,2.55,12.5,海灣,90.00000112176471,-3.71,22.84%
4949.TW,-167.23000000000002,⚪ 中性觀察,76.9000015259,⚠️ 獲利稀釋,364.73,1.19,240.74,2026-03,N/A,2025,1.91,80.1,197.5,有成精密,14.400749349419476,-0.48,N/A
6197.TW,-167.26,⚪ 中性觀察,302.5,⚠️ 獲利稀釋,264.19,3.21,-0.23,2026-03,N/A,2025,8.67,325.49999999999994,96.93,佳必琪,13.940092165898621,12.03,N/A
6550.TW,-167.39999999999998,⚪ 數據不足,10.25,⚠️ 獲利稀釋,192.98,-0.64,-40.62,2026-03,N/A,2025,-5.1,-160.04999999999998,25.58,北極星藥業-KY,0.0,-62.05,N/A
2482.TW,-167.48000000000002,⚪ 數據不足,15.9499998093,📉 獲利侵蝕,162.93,-0.23,-234.57,2026-03,35.81%,2025,-1.09,-45.3,-4.55,連宇,0.0,-16.89,-38.32%
8437.TWO,-168.3,⚪ 數據不足,9.1300001144,📉 獲利侵蝕,157.19,-0.4,-516.13,2026-03,N/A,2025,-1.29,-46.050000000000004,-11.11,大地-KY,0.0,-31.28,N/A
2395.TW,-168.54,❌ 暫避觀望,653.0,⚠️ 獲利稀釋,190.06,3.85,17.26,2026-03,39.78%,2025,12.25,453.6,21.52,研華,21.59391534391534,18.56,15.69%
6224.TW,-168.57000000000002,❌ 暫避觀望,84.5,⚠️ 獲利稀釋,215.08,0.64,-69.96,2026-03,N/A,2025,0.67,46.949999999999996,46.51,聚鼎,26.996805111821086,-2.5,N/A
4749.TWO,-169.10000000000002,❌ 暫避觀望,770.0,⚠️ 獲利稀釋,232.49,3.66,32.78,2026-03,44.02%,2025,11.33,432.6,63.39,新應材,26.699029126213592,28.3,23.34%
6937.TW,-169.86,❌ 暫避觀望,291.0,⚠️ 獲利稀釋,201.37,0.96,-50.25,2026-03,N/A,2025,3.01,103.49999999999999,31.51,天虹,42.173913043478265,-13.26,N/A
6690.TWO,-170.18,⚪ 中性觀察,161.5,⚠️ 獲利稀釋,191.57,2.27,36.27,2026-03,N/A,2025,10.22,358.95000000000005,21.39,安�硌穈T,6.748850814876723,13.3,N/A
6485.TWO,-170.28,❌ 暫避觀望,60.7999992371,📉 獲利侵蝕,70.28,0.0,152.21,2026-03,N/A,2025,0.71,10.5,-100.0,點序,86.85714176728573,16.84,N/A
6929.TWO,-170.61,⚪ 數據不足,22.3500003815,⚠️ 獲利稀釋,195.61,-0.21,-54.29,2026-03,N/A,2025,-1.63,-49.05,25.0,佑全,0.0,-1.45,N/A
5299.TWO,-170.81,⚪ 中性觀察,92.5999984741,⚠️ 獲利稀釋,189.52,1.65,-22.77,2026-03,N/A,2025,4.58,161.55,18.71,杰力,8.597957147084493,-12.32,N/A
1323.TW,-172.04999999999995,❌ 暫避觀望,21.1499996185,⚠️ 獲利稀釋,792.05,0.36,-89.88,2026-03,15.09%,2025,0.26,10.2,620.0,永裕,31.10294061544118,-23.91,1.25%
2070.TWO,-172.23000000000002,⚪ 中性觀察,62.0,📉 獲利侵蝕,129.05,0.28,-22.56,2026-03,45.13%,2025,2.3,65.1,-43.18,精湛,14.285714285714286,-2.97,17.87%
6591.TW,-172.28,⚪ 中性觀察,42.7000007629,📉 獲利侵蝕,116.4,0.75,60.88,2026-03,N/A,2025,5.37,204.29999999999998,-55.88,動力-KY,3.1350955038839943,38.81,N/A
2926.TWO,-172.47,❌ 暫避觀望,29.7999992371,⚠️ 獲利稀釋,178.72,0.17,100.0,2026-03,40.82%,2025,0.54,19.2,6.25,誠品生活,23.281249403984376,1.84,-1.48%
3297.TWO,-173.02,❌ 暫避觀望,27.1000003815,⚠️ 獲利稀釋,201.59,-0.05,461.54,2026-03,30.70%,2025,0.47,18.45,28.57,杭特,22.032520635365852,20.59,-18.51%
7704.TWO,-173.26,⚪ 中性觀察,61.0999984741,⚠️ 獲利稀釋,216.12,0.7,-22.56,2026-03,N/A,2025,2.07,73.49999999999999,42.86,明遠精密,12.46938744369388,-11.73,N/A
6844.TWO,-173.3,⚪ 中性觀察,59.9000015259,⚠️ 獲利稀釋,192.24,1.57,-21.14,2026-03,N/A,2025,2.35,96.74999999999999,18.94,諾貝兒,9.286821942000001,1.36,N/A
6640.TWO,-174.41,❌ 暫避觀望,1200.0,⚠️ 獲利稀釋,392.93,5.19,-14.04,2026-03,N/A,2025,12.75,487.05000000000007,218.52,均華,36.95719125346473,10.19,N/A
2412.TW,-174.49,⚪ 中性觀察,139.5,⚠️ 獲利稀釋,177.66,1.3,3.96,2026-03,33.63%,2025,4.99,189.75,3.17,中華電,11.027667984189723,2.67,17.33%
9960.TWO,-174.67999999999998,⚪ 中性觀察,32.4000015259,⚠️ 獲利稀釋,203.95,0.53,-13.79,2026-03,N/A,2025,1.75,56.7,29.27,邁達康,8.571428975105821,-3.52,N/A
3021.TW,-175.97999999999996,❌ 暫避觀望,24.75,⚠️ 獲利稀釋,592.65,0.19,-43.1,2026-03,N/A,2025,0.33,15.3,416.67,鴻名,24.264705882352942,-3.87,N/A
3675.TWO,-176.56,❌ 暫避觀望,271.5,⚠️ 獲利稀釋,188.41,1.51,-66.46,2026-03,36.51%,2025,2.67,92.85,11.85,德微,43.8610662358643,-9.88,9.03%
6579.TW,-176.75,⚪ 中性觀察,149.0,⚠️ 獲利稀釋,261.06,3.81,-27.15,2026-03,N/A,2025,5.62,221.54999999999998,84.31,研揚,10.08801624915369,20.03,N/A
1805.TW,-177.2,❌ 暫避觀望,10.1000003815,📉 獲利侵蝕,147.2,0.14,-93.38,2026-03,21.75%,2025,0.2,8.100000000000001,-30.0,寶徠,18.703704410185182,-54.43,10.56%
3588.TW,-177.57,❌ 暫避觀望,53.0,⚠️ 獲利稀釋,219.88,0.37,-73.51,2026-03,31.63%,2025,0.5,22.95,42.31,通嘉,34.64052287581699,-7.24,-1.96%
3587.TWO,-177.81,❌ 暫避觀望,251.0,⚠️ 獲利稀釋,373.81,2.24,-40.84,2026-03,30.02%,2025,6.1,221.1,196.0,閎康,17.028493894165535,8.51,10.45%
2455.TW,-178.23,❌ 暫避觀望,533.0,⚠️ 獲利稀釋,202.94,1.06,-18.46,2026-03,37.27%,2025,2.97,105.0,24.71,全新,76.14285714285714,4.29,21.78%
3284.TWO,-178.42000000000002,⚪ 中性觀察,19.8500003815,📉 獲利侵蝕,167.71,0.5,-12.16,2026-03,25.16%,2025,2.31,69.89999999999999,-10.71,太普高,4.259656734227469,-17.82,13.35%
6763.TWO,-178.65,⚪ 中性觀察,40.9000015259,📉 獲利侵蝕,168.81,0.55,117.01,2026-03,N/A,2025,4.21,146.25,-9.84,綠界科技*,4.194871951374359,8.73,N/A
5251.TWO,-178.89999999999998,⚪ 數據不足,25.4500007629,📉 獲利侵蝕,162.23,0.1,-50.0,2026-03,N/A,2025,0.03,-4.35,-16.67,天鉞電,0.0,10.32,N/A
5403.TWO,-179.3,⚪ 中性觀察,92.8000030518,📉 獲利侵蝕,152.96,1.42,-0.37,2026-03,N/A,2025,8.57,295.65000000000003,-26.34,中菲,4.708270068584475,7.88,N/A
3557.TW,-179.72,❌ 暫避觀望,24.0499992371,📉 獲利侵蝕,97.83,0.48,-99.85,2026-03,N/A,2025,0.01,21.0,-81.89,嘉威,17.17857088364286,-24.49,N/A
3450.TW,-179.77,❌ 暫避觀望,520.0,📉 獲利侵蝕,109.26,0.69,31.15,2026-03,26.67%,2025,5.01,180.75,-70.51,聯鈞,43.15352697095435,13.44,15.62%
3303.TWO,-179.86,⚪ 中性觀察,52.0,📉 獲利侵蝕,156.53,0.92,16.97,2026-03,N/A,2025,4.57,164.1,-23.33,岱稜,4.753199268738574,0.49,N/A
1611.TW,-180.07999999999998,❌ 暫避觀望,11.75,⚠️ 獲利稀釋,188.41,0.13,-94.0,2026-03,37.93%,2025,0.03,3.6,8.33,中電,48.95833333333333,-8.17,11.05%
8410.TWO,-180.4,⚪ 中性觀察,29.2999992371,📉 獲利侵蝕,131.75,0.57,-56.63,2026-03,N/A,2025,3.27,79.35,-48.65,森田,5.5387522187334595,-4.28,N/A
7736.TW,-180.68,⚪ 中性觀察,69.9000015259,📉 獲利侵蝕,156.16,1.18,-31.43,2026-03,N/A,2025,5.04,172.79999999999998,-24.52,虎山,6.067708465789931,22.39,N/A
8467.TW,-180.94,⚪ 中性觀察,90.6999969482,📉 獲利侵蝕,113.25,0.83,-10.98,2026-03,N/A,2025,10.03,397.80000000000007,-67.69,波力-KY,3.4200602167496226,-1.52,N/A
5206.TWO,-182.03,⚪ 中性觀察,23.1499996185,⚠️ 獲利稀釋,334.61,2.45,66.99,2026-03,N/A,2025,3.44,208.2,152.58,坤悅,1.6678674076729108,55.14,N/A
6168.TW,-182.06,❌ 暫避觀望,29.6000003815,⚠️ 獲利稀釋,282.06,0.02,66.67,2026-03,N/A,2025,0.05,0.15000000000000013,100.0,宏齊,2960.000038149997,5.6,N/A
2321.TW,-183.29000000000002,⚪ 數據不足,15.1000003815,⚠️ 獲利稀釋,228.74,-0.12,18.37,2026-03,29.80%,2025,-0.76,-23.549999999999997,45.45,東訊,0.0,16.01,-5.26%
2364.TW,-183.38,⚪ 中性觀察,65.5999984741,📉 獲利侵蝕,140.62,0.83,2.69,2026-03,39.87%,2025,4.2,148.65,-42.76,倫飛,6.619576031695257,20.5,7.82%
6496.TWO,-183.4,⚪ 數據不足,24.2999992371,📉 獲利侵蝕,148.52,-1.18,-85.58,2026-03,N/A,2025,-3.97,-152.85,-34.88,科懋,0.0,4.22,N/A
6922.TWO,-184.0,⚪ 中性觀察,196.5,⚠️ 獲利稀釋,186.36,2.6,-8.99,2026-03,N/A,2025,6.9,275.7,2.36,宸曜,10.690968443960827,13.67,N/A
4121.TWO,-184.14,⚪ 數據不足,12.8500003815,⚠️ 獲利稀釋,192.47,-0.11,-5.88,2026-03,33.58%,2025,-0.36,-13.799999999999999,8.33,優盛,0.0,-1.34,-3.01%
6684.TWO,-184.59,⚪ 中性觀察,45.7999992371,📉 獲利侵蝕,84.83,0.01,137.2,2026-03,N/A,2025,1.57,126.74999999999999,-99.76,安格,5.4201182529112435,-15.36,N/A
3088.TWO,-185.04000000000002,⚪ 中性觀察,126.5,⚠️ 獲利稀釋,277.35,2.25,-37.99,2026-03,33.38%,2025,4.68,159.45,92.31,艾訊,11.900282220131704,1.82,10.77%
8279.TWO,-185.14999999999998,⚪ 中性觀察,79.0,📉 獲利侵蝕,139.57,1.23,13.09,2026-03,N/A,2025,10.02,380.4,-45.58,生展,3.1151419558359623,6.1,N/A
1216.TW,-185.4,⚪ 中性觀察,76.0,⚠️ 獲利稀釋,211.77,1.15,-5.22,2026-03,31.73%,2025,3.45,141.15,26.37,統一,8.076514346439957,2.32,2.59%
7547.TWO,-185.5,⚪ 中性觀察,49.25,📉 獲利侵蝕,183.17,0.42,22.61,2026-03,N/A,2025,2.65,92.99999999999999,-2.33,碩網,7.943548387096775,5.66,N/A
4952.TW,-185.56,⚪ 中性觀察,48.0499992371,⚠️ 獲利稀釋,204.61,0.5,-54.63,2026-03,N/A,2025,1.03,52.2,19.05,凌通,13.807471045143679,-13.56,N/A
6568.TWO,-185.79,⚪ 中性觀察,136.5,⚠️ 獲利稀釋,192.19,1.34,4.76,2026-03,N/A,2025,4.0,137.10000000000002,6.4,宏觀,14.934354485776804,6.74,N/A
6605.TW,-185.92,⚪ 中性觀察,136.0,📉 獲利侵蝕,173.42,4.41,-26.4,2026-03,N/A,2025,13.97,490.50000000000006,-12.5,帝寶,4.159021406727828,-3.69,N/A
3416.TW,-186.06,⚪ 中性觀察,160.5,📉 獲利侵蝕,182.83,1.8,4.56,2026-03,38.51%,2025,7.39,262.95,-3.23,融程電,9.155733029092985,19.07,18.05%
6715.TW,-186.09,❌ 暫避觀望,354.5,⚠️ 獲利稀釋,232.47,1.02,-65.38,2026-03,N/A,2025,1.8,76.95,46.38,嘉基,69.10331384015595,-25.1,N/A
2474.TW,-186.16,⚪ 中性觀察,206.0,📉 獲利侵蝕,147.7,2.63,-37.78,2026-03,33.00%,2025,11.33,364.8,-38.46,可成,8.470394736842104,3.18,13.69%
8261.TW,-186.21,⚪ 中性觀察,170.5,⚠️ 獲利稀釋,195.24,1.57,19.71,2026-03,N/A,2025,5.73,202.05000000000004,9.03,富鼎,12.657757980697845,6.37,N/A
6138.TWO,-186.28,⚪ 中性觀察,272.5,⚠️ 獲利稀釋,226.99,3.68,31.94,2026-03,N/A,2025,13.04,469.34999999999997,40.71,茂達,8.708852668584212,22.89,N/A
3703.TW,-186.28999999999996,⚪ 中性觀察,19.9500007629,⚠️ 獲利稀釋,746.29,0.33,25.87,2026-03,13.84%,2025,1.8,51.74999999999999,560.0,欣陸,5.78260891678261,11.98,7.24%
6130.TWO,-186.60000000000002,⚪ 數據不足,24.6499996185,⚠️ 獲利稀釋,205.02,-0.31,-129.33,2026-03,N/A,2025,-1.72,-57.3,18.42,上亞科技,0.0,-20.79,N/A
2303.TW,-187.08999999999997,❌ 暫避觀望,141.5,⚠️ 獲利稀釋,295.15,1.29,-11.97,2026-03,30.67%,2025,3.34,127.64999999999999,108.06,聯電,16.627497062279673,2.26,19.78%
1468.TW,-187.21,⚪ 數據不足,13.4499998093,📉 獲利侵蝕,152.59,0.17,-77.66,2026-03,18.12%,2025,0.21,-0.5999999999999996,-34.62,昶和,0.0,-23.26,2.42%
3466.TWO,-187.35000000000002,⚪ 數據不足,24.25,⚠️ 獲利稀釋,249.55,-0.31,58.98,2026-03,-8.98%,2025,-1.11,-46.50000000000001,62.2,德晉,0.0,-72.48,-223.66%
3594.TWO,-187.85000000000002,⚪ 數據不足,47.2000007629,⚠️ 獲利稀釋,254.52,-0.07,-63.43,2026-03,41.27%,2025,0.49,-0.5999999999999996,66.67,磐儀,0.0,29.3,10.21%
4576.TW,-187.90999999999997,❌ 暫避觀望,244.0,⚠️ 獲利稀釋,306.09,0.96,294.12,2026-03,38.42%,2025,2.01,73.35,118.18,大銀微系統,49.897750511247445,20.44,13.23%
3289.TWO,-188.26000000000002,⚪ 中性觀察,140.0,⚠️ 獲利稀釋,207.08,2.05,-34.26,2026-03,25.60%,2025,4.81,213.89999999999998,18.82,宜特,9.817671809256664,11.44,4.49%
1733.TW,-188.87,⚪ 中性觀察,31.3500003815,⚠️ 獲利稀釋,219.52,0.81,27.34,2026-03,30.15%,2025,1.63,67.19999999999999,30.65,五鼎,6.997767942299108,5.0,7.57%
6128.TW,-188.97000000000003,⚪ 數據不足,19.25,🔄 轉虧為盈,147.3,0.28,-431.94,2026-03,N/A,2025,-9.56,-268.8,-41.67,上福,0.0,-4.71,N/A
9938.TW,-189.29,⚪ 中性觀察,39.9000015259,📉 獲利侵蝕,145.78,0.87,-13.68,2026-03,N/A,2025,4.1,158.25,-43.51,百和,3.7819906659620854,2.05,N/A
4560.TW,-189.35000000000002,⚪ 中性觀察,29.25,📉 獲利侵蝕,171.96,0.76,48.04,2026-03,33.75%,2025,3.02,111.15,-17.39,強信-KY,3.9473684210526314,6.92,16.61%
3693.TWO,-189.51,❌ 暫避觀望,700.0,📉 獲利侵蝕,107.78,1.54,-38.69,2026-03,29.12%,2025,15.5,586.35,-81.73,營邦,17.907393195190583,-11.96,0.48%
3551.TWO,-189.9,⚪ 中性觀察,178.5,⚠️ 獲利稀釋,205.07,2.46,17.2,2026-03,36.55%,2025,8.36,314.85,15.17,世禾,8.504049547403525,16.17,18.42%
1519.TW,-190.43,❌ 暫避觀望,735.0,⚠️ 獲利稀釋,200.1,3.29,-6.3,2026-03,42.20%,2025,13.99,467.85,9.67,華城,23.565245270920165,20.89,19.22%
2495.TW,-191.19,❌ 暫避觀望,36.9500007629,⚠️ 獲利稀釋,194.32,0.33,-49.1,2026-03,43.31%,2025,1.13,24.15,3.13,普安,22.950311032857144,-10.89,9.76%
4933.TWO,-191.64999999999998,⚪ 中性觀察,51.7000007629,📉 獲利侵蝕,174.54,1.9,-18.35,2026-03,28.71%,2025,5.77,193.65,-17.11,友輝,4.004647619124709,2.41,12.48%
6117.TW,-192.04999999999998,⚪ 中性觀察,62.0,⚠️ 獲利稀釋,369.13,1.33,-7.65,2026-03,N/A,2025,3.77,122.25,177.08,迎廣,7.607361963190184,11.78,N/A
8477.TWO,-192.17000000000002,⚪ 數據不足,15.3999996185,⚠️ 獲利稀釋,286.81,-0.03,53.77,2026-03,N/A,2025,-0.92,-30.450000000000003,94.64,創業家,0.0,-52.73,N/A
3332.TWO,-192.23000000000002,⚪ 中性觀察,60.5999984741,⚠️ 獲利稀釋,231.62,1.38,61.93,2026-03,N/A,2025,3.53,148.95,39.39,幸康,6.102718879566969,19.44,N/A
6672.TW,-192.51,❌ 暫避觀望,299.5,⚠️ 獲利稀釋,257.27,1.73,-2.81,2026-03,N/A,2025,4.85,184.95,64.76,騰輝電子-KY,24.29034874290349,0.88,N/A
5201.TWO,-192.66,⚪ 數據不足,29.3500003815,📉 獲利侵蝕,89.63,-0.67,-102.22,2026-03,N/A,2025,-0.06,-22.8,-103.03,凱衛,0.0,12.63,N/A
3041.TW,-192.74,⚪ 數據不足,22.9500007629,📉 獲利侵蝕,172.74,-0.48,-35.42,2026-03,5.61%,2025,-3.43,-106.95,-20.0,揚智,0.0,-29.93,-198.78%
2066.TWO,-194.24,⚪ 中性觀察,53.2000007629,📉 獲利侵蝕,190.77,1.96,-77.5,2026-03,19.80%,2025,1.34,78.60000000000001,-3.47,世德,10.152671901316793,-9.64,-4.97%
5263.TWO,-194.54999999999998,⚪ 數據不足,101.0,🔄 轉虧為盈,396.14,0.67,-356.73,2026-03,N/A,2025,-2.87,-137.10000000000002,201.59,智崴,0.0,-3.81,N/A
6782.TW,-195.34,⚪ 中性觀察,235.0,⚠️ 獲利稀釋,219.37,3.82,39.41,2026-03,N/A,2025,14.08,510.59999999999997,24.03,視陽,6.903642773207991,15.02,N/A
7556.TWO,-195.95999999999998,⚪ 中性觀察,255.0,⚠️ 獲利稀釋,218.89,2.52,19.42,2026-03,N/A,2025,7.1,285.45000000000005,22.93,意德士,13.399894902785075,19.26,N/A
8049.TWO,-196.48999999999998,⚪ 中性觀察,24.5499992371,📉 獲利侵蝕,192.14,0.44,-31.2,2026-03,N/A,2025,1.72,63.0,-4.35,晶采,5.845237913595238,-0.92,N/A
4771.TW,-196.72,⚪ 中性觀察,212.0,⚠️ 獲利稀釋,206.96,3.66,10.57,2026-03,N/A,2025,12.71,472.04999999999995,10.24,望隼,6.736574515411503,16.17,N/A
2258.TW,-196.74,⚪ 數據不足,31.7999992371,📉 獲利侵蝕,126.74,-0.51,-73.98,2026-03,19.82%,2025,-2.15,-69.45,-70.0,鴻華先進-創,0.0,-51.34,-262.93%
3078.TWO,-196.95999999999998,⚪ 中性觀察,44.5499992371,📉 獲利侵蝕,135.88,0.72,8.01,2026-03,23.99%,2025,6.07,228.6,-61.08,僑威,2.923228296397638,16.17,12.10%
