eps_yoy,prev_rev_yoy,pe,symbol,date,est_price,prev_year,rev_yoy,advice,om,status,price,prev_eps,prev_eps_yoy,eps,gm,name,expansion
15.65,8.04,0.0,4804.TWO,2025-12,0.0,2025,7.41,⚪ 數據不足,-65.06%,🚀 利潤擴張,0.0,-0.65,55.65,-1.54,-7.81%,大略-KY,8.24
7.5,12.82,5.845959499633839,6470.TWO,2025-12,118.8,2025,-0.56,✅ 穩健價值,N/A,🧐 疑業外收益,46.2999992371,2.27,14.07,3.87,N/A,宇智,8.06
4.25,-8.2,5.064466062310469,5478.TWO,2025-12,290.85,2025,-3.78,✅ 穩健價值,N/A,🧐 疑業外收益,98.1999969482,5.84,-5.4,7.93,N/A,智冠,8.03
28.92,19.58,11.194331829372471,2329.TW,2025-12,74.1,2025,20.92,✅ 穩健價值,8.19%,🚀 利潤擴張,55.2999992371,1.41,-2.16,2.45,15.35%,華泰,8.0
49.96,52.19,59.20617420066152,3653.TW,2025-12,1360.5,2025,42.0,⚠️ 追價風險,31.26%,🚀 利潤擴張,5370.0,26.92,62.75,36.75,41.25%,健策,7.960000000000001
38.68,40.71,4.115986099044309,3611.TWO,2025-12,690.6,2025,31.04,✅ 穩健價值,8.38%,🚀 利潤擴張,189.5,13.9,23.16,19.63,32.53%,鼎翰,7.640000000000001
23.44,17.89,5.9158414897400995,5212.TWO,2025-12,121.2,2025,15.91,✅ 穩健價值,N/A,🚀 利潤擴張,47.7999992371,2.82,-1.4,4.74,N/A,凌網,7.530000000000001
25.64,15.97,12.373096446700508,3290.TWO,2025-12,59.1,2025,18.23,✅ 穩健價值,14.85%,🚀 利潤擴張,48.75,1.22,-0.64,2.02,30.40%,東浦,7.41
6.35,1.3,0.0,3511.TWO,2025-12,-45.89999999999999,2025,-0.93,⚪ 數據不足,-5.62%,🧐 疑業外收益,21.25,-1.0,11.5,-1.18,15.28%,矽瑪,7.279999999999999
4.35,-0.21,17.39884415115607,1605.TW,2025-12,25.95,2025,-2.83,⚪ 中性觀察,-1.88%,🧐 疑業外收益,30.1000003815,0.52,-41.67,0.75,4.90%,華新,7.18
46.52,30.93,8.937285378637267,2404.TW,2025-12,1659.9,2025,39.37,✅ 穩健價值,13.88%,🚀 利潤擴張,989.0,34.07,52.4,48.08,17.19%,漢唐,7.150000000000006
12.1,5.39,13.432835820895521,3026.TW,2025-12,241.20000000000002,2025,5.01,✅ 穩健價值,5.81%,🚀 利潤擴張,216.0,4.75,5.79,6.58,17.62%,禾伸堂,7.09
13.09,7.66,3.9408866995073892,8279.TWO,2025-12,395.85,2025,6.1,✅ 穩健價值,N/A,🚀 利潤擴張,104.0,8.62,28.46,10.02,N/A,生展,6.99
28.09,23.16,10.607008760951189,2301.TW,2025-12,239.70000000000002,2025,21.11,✅ 穩健價值,10.49%,🚀 利潤擴張,169.5,4.94,28.23,6.64,21.72%,光寶科,6.98
-3.49,-7.37,8.428571428571429,6662.TWO,2025-12,52.5,2025,-10.2,✅ 穩健價值,N/A,🌑 雙重衰退,29.5,0.99,3.13,1.66,N/A,樂斯科,6.709999999999999
7.2,0.48,9.735099211423842,3652.TW,2025-12,45.3,2025,0.59,✅ 穩健價值,2.52%,🚀 利潤擴張,29.3999996185,0.94,10.59,1.34,32.08%,精聯,6.61
10.11,3.26,4.8595847664346765,5876.TW,2025-12,122.85000000000002,2025,3.7,✅ 穩健價值,N/A,🚀 利潤擴張,39.7999992371,2.56,17.51,3.06,N/A,上海商銀,6.409999999999999
2.97,38.55,0.0,6706.TW,2025-12,-168.45000000000002,2025,-3.41,⚪ 數據不足,N/A,🧐 疑業外收益,125.0,-3.69,7.98,-3.92,N/A,惠特,6.380000000000001
18.59,29.4,6.070826306913996,8069.TWO,2025-12,355.8,2025,12.29,✅ 穩健價值,N/A,🚀 利潤擴張,144.0,8.17,75.65,9.14,N/A,元太,6.300000000000001
-2.0,-15.54,5.105311355311355,6703.TWO,2025-12,327.6,2025,-8.29,✅ 穩健價值,N/A,🌑 雙重衰退,111.5,5.77,-23.43,9.9,N/A,軒郁,6.289999999999999
0.5,-0.93,4.239926670054946,4532.TW,2025-12,81.89999999999999,2025,-5.76,✅ 穩健價值,6.80%,🧐 疑業外收益,23.1499996185,1.5,2.8,2.05,17.17%,瑞智,6.26
8.14,0.55,30.704225352112672,6415.TW,2025-12,213.00000000000003,2025,1.94,⚠️ 追價風險,N/A,🚀 利潤擴張,436.0,4.31,19.44,6.4,N/A,矽力*-KY,6.200000000000001
-23.57,-38.06,7.706057445292951,5534.TW,2025-12,151.04999999999998,2025,-29.66,✅ 穩健價值,N/A,🌑 雙重衰退,77.5999984741,2.24,-17.65,6.0,N/A,長虹,6.09
16.67,9.96,4.597810493769633,3005.TW,2025-12,315.15000000000003,2025,10.6,✅ 穩健價值,14.37%,🚀 利潤擴張,96.5999984741,6.36,15.04,8.43,31.02%,神基,6.070000000000002
7.69,1.76,33.666665213428566,5601.TWO,2025-12,15.75,2025,1.81,⚠️ 追價風險,N/A,🚀 利潤擴張,35.3499984741,0.32,0.0,0.42,N/A,台聯櫃,5.880000000000001
-12.99,-18.71,0.0,1337.TW,2025-12,-62.85000000000001,2025,-18.82,⚪ 數據不足,-65.33%,🌑 雙重衰退,5.0999999046,-1.24,-18.1,-1.74,-19.71%,再生-KY,5.83
4.0,-2.3,6.017191977077364,1712.TW,2025-12,104.69999999999999,2025,-1.68,✅ 穩健價值,5.88%,🧐 疑業外收益,42.0,2.07,6.7,2.6,29.22%,興農,5.68
7.03,-2.12,4.243733662411408,6122.TWO,2025-12,173.55,2025,1.36,✅ 穩健價值,N/A,🚀 利潤擴張,49.0999984741,3.44,-0.87,4.78,N/A,擎邦,5.67
-12.16,-29.91,3.612287973961864,3284.TWO,2025-12,70.80000000000001,2025,-17.82,✅ 穩健價值,13.35%,🌑 雙重衰退,17.0499992371,1.21,-53.6,2.31,25.16%,太普高,5.66
3.25,-5.48,0.0,2617.TW,2025-12,0.0,2025,-2.28,⚪ 數據不足,41.07%,🧐 疑業外收益,0.0,2.36,0.43,3.18,46.23%,台航,5.529999999999999
2.89,2.55,11.594991834512792,6761.TWO,2025-12,275.55,2025,-2.32,✅ 穩健價值,N/A,🧐 疑業外收益,213.0,5.51,1.73,7.34,N/A,穩得,5.21
17.33,6.33,4.837328767123288,6005.TW,2025-12,87.6,2025,12.14,✅ 穩健價值,N/A,🚀 利潤擴張,28.25,1.87,5.65,2.64,N/A,群益證,5.189999999999998
13.53,7.51,5.453367678005181,2801.TW,2025-12,57.900000000000006,2025,8.35,✅ 穩健價值,38.59%,🏰 高護城河,21.0499992371,1.2,20.0,1.51,88.90%,彰銀,5.18
-14.34,-27.73,5.872756933115823,9931.TW,2025-12,91.95000000000002,2025,-19.51,✅ 穩健價值,N/A,🌑 雙重衰退,36.0,1.86,-6.06,2.45,N/A,欣高,5.170000000000002
35.66,69.45,3.4861868069911672,8114.TW,2025-12,798.15,2025,30.67,✅ 穩健價值,N/A,🚀 利潤擴張,185.5,15.84,86.67,18.5,N/A,振樺電,4.989999999999995
-1.26,-6.0,9.860140126905595,9937.TW,2025-12,85.8,2025,-6.2,✅ 穩健價值,N/A,🌑 雙重衰退,56.4000015259,1.74,-1.14,2.36,N/A,全國,4.94
23.02,16.23,6.661654135338346,2317.TW,2025-12,498.75,2025,18.13,✅ 穩健價值,3.28%,🚀 利潤擴張,221.5,10.38,34.73,13.61,5.88%,鴻海,4.890000000000001
4.58,-0.87,9.600679694137638,3045.TW,2025-12,176.54999999999998,2025,-0.31,✅ 穩健價值,10.58%,🧐 疑業外收益,113.0,3.49,1.8,4.77,19.71%,台灣大,4.89
31.08,28.79,15.016579819990525,6290.TWO,2025-12,316.65,2025,26.34,✅ 穩健價值,N/A,🚀 利潤擴張,317.0,6.2,42.86,8.73,N/A,良維,4.739999999999998
40.24,32.04,83.47854949796698,6515.TW,2025-12,1807.6499999999999,2025,35.51,⚠️ 追價風險,N/A,🚀 利潤擴張,10060.0,33.4,39.53,46.93,N/A,穎崴,4.730000000000004
6.47,22.91,0.0,1538.TW,2025-12,-31.050000000000004,2025,1.9,⚪ 數據不足,-58.77%,🚀 利潤擴張,13.3000001907,-0.36,64.0,-1.59,32.24%,正峰,4.57
9.26,7.91,4.647887400704225,3492.TWO,2025-12,74.55,2025,4.69,✅ 穩健價值,-0.96%,🚀 利潤擴張,23.1000003815,1.63,26.36,1.77,27.24%,長盛,4.569999999999999
36.94,23.81,6.9612709507547175,3171.TWO,2025-12,151.05,2025,32.43,✅ 穩健價值,7.94%,🚀 利潤擴張,70.0999984741,3.11,36.4,4.3,25.09%,炎洲流通,4.509999999999998
41.38,35.15,30.15115354017502,8155.TWO,2025-12,188.55,2025,36.9,⚠️ 追價風險,N/A,🚀 利潤擴張,379.0,3.35,1.87,6.88,N/A,博智,4.480000000000004
32.78,32.03,35.68827385287691,4749.TWO,2025-12,411.90000000000003,2025,28.3,⚠️ 追價風險,23.34%,🚀 利潤擴張,980.0,8.49,32.29,11.33,44.02%,新應材,4.48
8.94,-0.7,6.705685363578595,2838.TW,2025-12,44.85,2025,4.5,✅ 穩健價值,35.36%,🏰 高護城河,20.0499992371,0.91,-1.98,1.29,94.34%,聯邦銀,4.4399999999999995
-57.74,-63.75,3.250564247979684,1442.TW,2025-12,132.89999999999998,2025,-62.17,✅ 穩健價值,34.02%,🌑 雙重衰退,28.7999992371,2.49,-57.58,3.03,49.04%,名軒,4.43
4.45,4.55,6.940509915014165,4571.TW,2025-12,370.65,2025,0.1,✅ 穩健價值,18.52%,🚀 利潤擴張,171.5,7.33,7.67,9.61,33.35%,鈞興-KY,4.3500000000000005
18.07,12.28,103.13315926892952,3037.TW,2025-12,114.89999999999999,2025,13.75,⚠️ 追價風險,6.82%,🚀 利潤擴張,790.0,2.06,-37.88,4.38,15.77%,欣興,4.32
-12.9,-20.23,51.12068899741379,6220.TWO,2025-12,8.700000000000001,2025,-17.2,⚠️ 追價風險,N/A,🌑 雙重衰退,29.6499996185,0.45,-25.0,0.81,N/A,岳豐,4.299999999999999
2.79,-1.43,0.0,1210.TW,2025-12,0.0,2025,-1.49,⚪ 數據不足,5.11%,🧐 疑業外收益,0.0,2.67,-9.42,4.33,15.43%,大成,4.28
1.47,-2.28,11.155378486055776,3388.TWO,2025-12,150.60000000000002,2025,-2.69,✅ 穩健價值,6.27%,🧐 疑業外收益,112.0,3.06,2.0,4.15,17.90%,崇越電,4.16
1.84,-2.77,6.5859564164648905,3010.TW,2025-12,309.75000000000006,2025,-2.3,✅ 穩健價值,5.39%,🧐 疑業外收益,136.0,6.28,-5.56,8.84,8.77%,華立,4.14
9.52,28.56,0.0,3349.TWO,2025-12,-35.1,2025,5.58,⚪ 數據不足,-15.09%,🚀 利潤擴張,27.3500003815,-0.64,48.21,-1.02,15.17%,寶德,3.9399999999999995
23.62,28.35,12.523364129462616,8162.TW,2025-12,64.2,2025,19.79,✅ 穩健價值,N/A,🚀 利潤擴張,53.5999984741,1.53,96.15,1.57,N/A,微矽電子-創,3.830000000000002
11.7,8.39,5.2555910543131,3596.TW,2025-12,469.49999999999994,2025,8.19,✅ 穩健價值,6.31%,🚀 利潤擴張,164.5,9.52,12.4,12.6,15.29%,智易,3.51
1.77,2.81,14.403292181069958,6689.TW,2025-12,72.9,2025,-1.67,✅ 穩健價值,N/A,🧐 疑業外收益,70.0,1.15,-34.29,2.31,N/A,伊雲谷,3.44
5.99,-0.37,5.076037813399096,6121.TWO,2025-12,1094.85,2025,2.65,✅ 穩健價值,N/A,🚀 利潤擴張,370.5,21.26,3.45,30.6,N/A,新普,3.3400000000000003
16.48,14.74,5.446859719094203,6697.TWO,2025-12,124.19999999999999,2025,13.17,✅ 穩健價值,N/A,🚀 利潤擴張,45.0999984741,2.54,27.0,3.04,N/A,東捷資訊,3.3100000000000005
23.05,18.72,5.741572862258428,8432.TWO,2025-12,133.49999999999997,2025,19.79,✅ 穩健價值,N/A,🚀 利潤擴張,51.0999984741,3.01,11.48,3.63,N/A,東生華,3.2600000000000016
11.03,8.43,10.213143872113678,6417.TWO,2025-12,168.9,2025,7.83,✅ 穩健價值,N/A,🚀 利潤擴張,115.0,3.25,9.43,4.83,N/A,韋僑,3.1999999999999993
26.02,4.97,23.51664254703329,4931.TWO,2025-12,103.64999999999999,2025,22.86,⚠️ 追價風險,15.45%,🚀 利潤擴張,162.5,1.55,-8.33,3.13,26.27%,新盛力,3.16
10.09,10.67,0.0,6492.TWO,2025-12,-105.60000000000001,2025,7.0,⚪ 數據不足,N/A,🚀 利潤擴張,50.9000015259,-2.06,13.87,-2.97,N/A,生華科,3.09
0.0,-7.8,11.117021411879433,3031.TW,2025-12,42.3,2025,-3.04,✅ 穩健價值,11.22%,🌑 雙重衰退,31.3500003815,0.89,-8.25,1.09,30.45%,佰鴻,3.04
19.51,15.96,8.373913142956521,1714.TW,2025-12,17.250000000000004,2025,16.5,✅ 穩健價值,8.91%,🚀 利潤擴張,9.6300001144,0.37,5.71,0.5,14.20%,和桐,3.0100000000000016
10.14,9.03,7.658811475409835,1513.TW,2025-12,292.80000000000007,2025,7.18,✅ 穩健價值,17.59%,🚀 利潤擴張,149.5,5.99,6.72,8.07,27.00%,中興電,2.960000000000001
-40.65,62.0,2.368421124332707,5455.TWO,2025-12,159.6,2025,-43.58,✅ 穩健價值,N/A,🌑 雙重衰退,25.2000007629,3.53,44.67,3.46,N/A,昇益,2.9299999999999997
11.72,10.39,10.85470041997151,6173.TWO,2025-12,105.30000000000001,2025,8.9,✅ 穩健價值,N/A,🚀 利潤擴張,76.1999969482,2.12,-7.86,3.26,N/A,信昌電,2.8200000000000003
0.85,-5.03,6.548013118725166,2886.TW,2025-12,90.6,2025,-1.77,✅ 穩健價值,33.61%,🏰 高護城河,39.5499992371,1.91,-3.54,2.36,83.45%,兆豐金,2.62
-20.92,-23.49,0.0,9933.TW,2025-12,-15.600000000000001,2025,-23.41,⚪ 數據不足,N/A,🔄 轉虧為盈,36.9500007629,-0.23,-112.85,1.91,N/A,中鼎,2.4899999999999984
1.54,0.54,4.06722701897479,8401.TWO,2025-12,89.25,2025,-0.87,✅ 穩健價值,N/A,🧐 疑業外收益,24.2000007629,1.71,-0.58,2.63,N/A,白紗科,2.41
5.94,3.48,8.562628493408623,2945.TW,2025-12,73.05,2025,3.54,✅ 穩健價值,1.25%,🚀 利潤擴張,41.7000007629,1.44,-2.04,2.14,27.39%,三商家購,2.4000000000000004
25.0,31.38,7.4329502890038315,3684.TWO,2025-12,117.44999999999999,2025,22.61,✅ 穩健價值,7.78%,🚀 利潤擴張,58.2000007629,2.55,50.0,3.5,34.09%,榮昌,2.3900000000000006
19.76,20.22,24.862721171446,3583.TW,2025-12,491.70000000000005,2025,17.37,⚠️ 追價風險,15.14%,🚀 利潤擴張,815.0,9.71,15.18,13.82,37.11%,辛耘,2.3900000000000006
18.37,19.86,0.0,2321.TW,2025-12,-29.1,2025,16.01,⚪ 數據不足,-5.26%,🚀 利潤擴張,12.9499998093,-0.3,67.57,-0.76,29.80%,東訊,2.3599999999999994
27.76,38.81,6.779661016949151,3558.TWO,2025-12,247.80000000000004,2025,25.46,✅ 穩健價值,0.40%,🚀 利潤擴張,112.0,4.87,73.93,5.2,14.36%,神準,2.3000000000000007
25.0,36.23,0.0,6796.TW,2025-12,-18.75,2025,22.72,⚪ 數據不足,N/A,🔄 轉虧為盈,71.0,-0.68,22.73,0.2,N/A,晉弘,2.280000000000001
-10.88,-10.3,6.056337849084508,2063.TWO,2025-12,63.9,2025,-13.1,✅ 穩健價值,2.75%,🌑 雙重衰退,25.7999992371,1.27,-13.01,1.72,17.29%,世鎧,2.219999999999999
18.9,18.97,23.758099352051836,6530.TWO,2025-12,69.45,2025,16.68,⚠️ 追價風險,N/A,🚀 利潤擴張,110.0,1.4,20.69,1.95,N/A,創威,2.219999999999999
12.47,10.75,12.34622144112478,5347.TWO,2025-12,170.70000000000002,2025,10.3,✅ 穩健價值,N/A,🚀 利潤擴張,140.5,3.35,4.1,4.3,N/A,世界,2.17
-4.01,-4.9,4.540140296180827,6192.TW,2025-12,384.9,2025,-6.01,✅ 穩健價值,N/A,🌑 雙重衰退,116.5,7.66,6.98,10.06,N/A,巨路,2.0
7.92,5.13,10.535024820739105,1503.TW,2025-12,271.95000000000005,2025,6.01,✅ 穩健價值,7.03%,🚀 利潤擴張,191.0,5.46,9.86,6.27,17.20%,士電,1.9100000000000001
26.01,35.41,5.999999999999999,4911.TWO,2025-12,86.25000000000001,2025,24.13,✅ 穩健價值,42.63%,🏰 高護城河,34.5,1.76,46.67,2.18,85.36%,德英,1.8800000000000026
28.97,36.49,14.256701868399675,6933.TW,2025-12,184.65,2025,27.21,✅ 穩健價值,N/A,🚀 利潤擴張,175.5,3.69,86.8,5.04,N/A,AMAX-KY,1.759999999999998
23.26,24.04,6.987788331071912,4129.TWO,2025-12,221.10000000000002,2025,21.54,✅ 穩健價值,11.96%,🏰 高護城河,103.0,4.47,29.11,5.83,78.77%,聯合,1.7200000000000024
16.39,22.35,4.964539007092199,1612.TW,2025-12,105.75,2025,14.68,✅ 穩健價值,13.07%,🚀 利潤擴張,35.0,2.19,14.06,2.77,16.53%,宏泰,1.7100000000000009
34.83,31.3,12.529785544082607,3030.TW,2025-12,377.69999999999993,2025,33.22,✅ 穩健價值,34.18%,🏰 高護城河,315.5,7.59,37.0,10.49,60.64%,德律,1.6099999999999994
7.02,2.92,10.353697585648446,4904.TW,2025-12,139.95,2025,5.47,✅ 穩健價值,14.21%,🚀 利潤擴張,96.5999984741,2.79,9.41,3.81,27.10%,遠傳,1.5499999999999998
47.96,51.33,43.47192539343306,2383.TW,2025-12,1544.1000000000001,2025,46.42,⚠️ 追價風險,19.80%,🚀 利潤擴張,4475.0,31.23,51.99,41.67,28.58%,台光電,1.5399999999999991
53.38,32.78,0.0,6901.TW,2025-12,-69.00000000000001,2025,51.85,⚪ 數據不足,N/A,🚀 利潤擴張,13.6999998093,-1.36,33.98,-1.38,N/A,鑽石投資,1.5300000000000011
4.17,5.97,5.4031118476591224,1726.TW,2025-12,212.10000000000002,2025,2.72,✅ 穩健價值,10.08%,🚀 利潤擴張,76.4000015259,4.28,12.04,5.5,28.35%,永記,1.4499999999999997
32.76,33.01,58.734369079196675,6223.TWO,2025-12,1187.5499999999997,2025,31.45,⚠️ 追價風險,N/A,🚀 利潤擴張,4650.0,23.65,39.51,33.49,N/A,旺矽,1.3099999999999987
3.96,3.52,10.745440126883425,2412.TW,2025-12,189.15,2025,2.67,✅ 穩健價值,17.33%,🚀 利潤擴張,135.5,3.79,4.12,4.99,33.63%,中華電,1.29
-10.99,-29.02,5.576922867335164,2883.TW,2025-12,54.6,2025,-12.26,✅ 穩健價值,39.14%,🏰 高護城河,20.2999992371,1.09,-34.81,1.74,78.38%,凱基金,1.2699999999999996
-3.34,-6.07,3.778371059686248,2206.TW,2025-12,224.70000000000002,2025,-4.56,✅ 穩健價值,4.93%,🌑 雙重衰退,56.5999984741,4.6,-1.93,5.78,18.31%,三陽工業,1.2199999999999998
8.95,10.63,7.86826310756886,2478.TW,2025-12,125.25000000000003,2025,7.81,✅ 穩健價值,12.13%,🚀 利潤擴張,65.6999969482,2.53,13.57,3.45,24.27%,大毅,1.1399999999999997
6.43,7.95,3.9842067480258434,2612.TW,2025-12,208.95,2025,5.36,✅ 穩健價值,23.81%,🚀 利潤擴張,55.5,4.21,94.01,5.46,34.11%,中航,1.0699999999999994
13.2,11.48,12.94591484464902,3013.TW,2025-12,130.35000000000002,2025,12.17,✅ 穩健價值,14.33%,🚀 利潤擴張,112.5,2.44,15.64,4.03,21.20%,晟銘電,1.0299999999999994
17.2,12.87,10.140367860600193,3551.TWO,2025-12,309.9,2025,16.17,✅ 穩健價值,18.42%,🚀 利潤擴張,209.5,6.12,23.67,8.36,36.55%,世禾,1.0299999999999976
10.39,16.17,4.6264367085344835,7753.TWO,2025-12,156.6,2025,9.51,✅ 穩健價值,N/A,🚀 利潤擴張,48.2999992371,3.23,10.53,4.22,N/A,星亞,0.8800000000000008
-6.98,-32.0,0.0,2406.TW,2025-12,-41.85,2025,-7.81,⚪ 數據不足,-2.28%,🌑 雙重衰退,28.7000007629,-0.92,-217.24,-0.92,11.28%,國碩,0.8299999999999992
19.82,21.48,8.033713858956578,3293.TWO,2025-12,1405.9499999999998,2025,19.01,✅ 穩健價值,59.33%,🏰 高護城河,753.0,27.9,21.2,38.51,97.58%,鈊象,0.8099999999999987
10.29,-0.69,0.0,4743.TWO,2025-12,0.0,2025,9.49,⚪ 數據不足,-478.52%,🚀 利潤擴張,0.0,-2.11,-31.06,-2.18,41.13%,合一,0.7999999999999989
21.07,17.98,5.325159996044776,8936.TWO,2025-12,140.70000000000002,2025,20.29,✅ 穩健價值,N/A,🚀 利潤擴張,49.9500007629,2.95,28.82,4.08,N/A,國統,0.7800000000000011
18.73,23.71,5.778894472361809,2414.TW,2025-12,119.4,2025,18.17,✅ 穩健價值,2.38%,🚀 利潤擴張,46.0,2.38,21.43,3.17,8.10%,精技,0.5599999999999987
3.23,9.05,7.596899372674418,8923.TWO,2025-12,38.7,2025,2.69,✅ 穩健價值,N/A,🚀 利潤擴張,19.6000003815,0.6,0.0,0.96,N/A,時報,0.54
-6.32,-1.16,7.537313243034825,4707.TWO,2025-12,30.150000000000002,2025,-6.78,✅ 穩健價值,-7.50%,🌑 雙重衰退,15.1499996185,0.61,-10.29,0.89,-0.45%,磐亞,0.45999999999999996
-14.62,-18.9,0.0,4198.TWO,2025-12,-73.8,2025,-15.0,⚪ 數據不足,-23.61%,🌑 雙重衰退,38.4000015259,-1.56,16.58,-1.96,30.43%,欣大健康,0.3800000000000008
-2.67,-3.25,3.3526382544530247,2852.TW,2025-12,116.55,2025,-3.05,✅ 穩健價值,10.03%,🌑 雙重衰退,26.0499992371,2.43,-5.81,2.92,31.15%,第一保,0.3799999999999999
19.42,19.5,16.325431034482758,7556.TWO,2025-12,278.40000000000003,2025,19.26,⚪ 中性觀察,N/A,🚀 利潤擴張,303.0,5.54,25.35,7.1,N/A,意德士,0.16000000000000014
14.17,15.99,6.53061245966221,6525.TW,2025-12,213.14999999999998,2025,14.03,✅ 穩健價值,N/A,🚀 利潤擴張,92.8000030518,4.38,21.33,5.88,N/A,捷敏-KY,0.14000000000000057
34.19,25.77,0.0,5211.TWO,2025-12,-34.800000000000004,2025,34.16,⚪ 數據不足,N/A,🚀 利潤擴張,21.4500007629,-0.68,26.09,-0.77,N/A,蒙恬,0.030000000000001137
15.34,11.75,37.138429752066116,8358.TWO,2025-12,145.2,2025,15.52,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,359.5,2.71,-5.9,4.21,N/A,金居,-0.17999999999999972
11.43,13.98,12.274774774774773,2645.TW,2025-12,199.80000000000004,2025,11.63,⚪ 中性觀察,9.96%,⚠️ 獲利稀釋,163.5,4.16,10.05,5.46,14.11%,長榮航太,-0.20000000000000107
-4.02,8.43,0.0,4564.TW,2025-12,-73.05,2025,-3.72,⚪ 數據不足,-35.14%,🌑 雙重衰退,18.6000003815,-1.54,-8.76,-1.86,-20.30%,元翎,-0.2999999999999994
15.58,17.43,0.0,4192.TWO,2025-12,-50.4,2025,15.88,⚪ 數據不足,-174.96%,🏰 高護城河,19.8500003815,-0.95,18.8,-1.3,76.40%,杏國,-0.3000000000000007
-22.22,-19.89,0.0,5205.TWO,2025-12,-49.8,2025,-21.87,⚪ 數據不足,N/A,🌑 雙重衰退,23.9500007629,-0.91,7.14,-1.43,N/A,中茂,-0.34999999999999787
14.0,17.35,68.36283185840709,8033.TW,2025-12,33.9,2025,14.37,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,154.5,0.73,151.72,0.58,N/A,雷虎,-0.3699999999999992
2.44,1.98,5.015384380646154,2834.TW,2025-12,48.75,2025,2.85,⚪ 中性觀察,41.10%,🏰 高護城河,16.2999992371,1.01,4.12,1.26,97.54%,臺企銀,-0.41000000000000014
4.49,-0.11,6.6302652106084246,1229.TW,2025-12,96.15,2025,4.92,⚪ 中性觀察,11.17%,⚠️ 獲利稀釋,42.5,2.0,6.95,2.57,21.12%,聯華,-0.4299999999999997
2.11,2.68,2.8605769842147435,2610.TW,2025-12,93.60000000000001,2025,2.58,⚪ 中性觀察,9.36%,⚠️ 獲利稀釋,17.8500003815,1.81,5.85,2.42,18.07%,華航,-0.4700000000000002
63.72,92.55,38.81090008257638,6442.TW,2025-12,726.5999999999999,2025,64.22,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,1880.0,13.87,66.63,23.46,N/A,光聖,-0.5
-69.95,-47.7,12.783019047830189,3266.TW,2025-12,15.9,2025,-69.37,⚪ 中性觀察,22.63%,🌑 雙重衰退,13.5500001907,0.24,-46.67,0.58,42.09%,昇陽,-0.5799999999999983
5.71,7.59,6.8633353401565325,9917.TW,2025-12,249.14999999999998,2025,6.29,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,114.0,4.99,3.81,6.77,N/A,中保科,-0.5800000000000001
13.11,14.96,7.571623465211459,1736.TW,2025-12,219.9,2025,13.69,⚪ 中性觀察,9.78%,⚠️ 獲利稀釋,111.0,3.41,64.73,9.06,48.58%,喬山,-0.5800000000000001
-9.76,0.49,18.655851680185403,4755.TW,2025-12,129.45,2025,-9.17,❌ 暫避觀望,10.72%,🌑 雙重衰退,161.0,2.39,-23.89,3.7,22.24%,三福化,-0.5899999999999999
2.97,11.43,7.541709227102485,7765.TW,2025-12,440.55,2025,3.64,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,221.5,8.52,6.85,11.47,N/A,中華資安,-0.6699999999999999
10.46,8.94,5.223680685775516,6811.TWO,2025-12,559.9499999999999,2025,11.2,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,195.0,11.25,6.94,14.36,N/A,宏�硌穈T,-0.7399999999999984
13.99,16.37,8.429003021148036,3019.TW,2025-12,248.25,2025,14.74,⚪ 中性觀察,5.80%,⚠️ 獲利稀釋,139.5,5.51,23.82,6.6,15.53%,亞光,-0.75
6.63,7.66,13.29978432782171,6257.TW,2025-12,208.65,2025,7.51,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,185.0,3.94,-4.62,6.14,N/A,矽格,-0.8799999999999999
-2.94,-12.01,4.413671274360636,2882.TW,2025-12,254.54999999999998,2025,-2.04,⚪ 中性觀察,30.59%,🏰 高護城河,74.9000015259,4.84,-27.4,7.06,62.29%,國泰金,-0.8999999999999999
19.61,21.75,6.9379238393322895,3689.TWO,2025-12,287.55,2025,20.51,⚪ 中性觀察,12.50%,⚠️ 獲利稀釋,133.0,5.52,25.52,7.55,30.92%,湧德,-0.9000000000000021
1.74,0.9,8.870432147142857,2633.TW,2025-12,45.150000000000006,2025,2.75,⚪ 中性觀察,38.82%,⚠️ 獲利稀釋,26.7000007629,0.89,-2.2,1.17,43.22%,台灣高鐵,-1.01
0.6,3.19,6.924882629107982,9908.TW,2025-12,63.9,2025,1.69,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,29.5,1.54,0.0,1.72,N/A,大台北,-1.0899999999999999
8.37,8.78,0.0,6645.TW,2025-12,-99.3,2025,9.49,⚪ 數據不足,N/A,⚠️ 獲利稀釋,13.0,-1.96,8.41,-2.41,N/A,金萬林-創,-1.120000000000001
-15.15,-21.23,52.63157894736841,3516.TWO,2025-12,5.700000000000001,2025,-14.0,❌ 暫避觀望,-0.53%,🌑 雙重衰退,20.0,0.03,-88.0,0.27,13.94%,亞帝歐,-1.1500000000000004
5.83,9.04,10.43706307043706,6792.TW,2025-12,85.80000000000001,2025,7.01,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,59.7000007629,1.89,41.22,2.23,N/A,詠業,-1.1799999999999997
