gm,est_price,symbol,prev_year,eps_yoy,prev_eps_yoy,rev_yoy,prev_eps,advice,name,status,pe,prev_rev_yoy,eps,date,expansion,om,price
N/A,-1955.4,6806.TW,2025,-1135.38,-1744.48,320.49,-60.0,⚪ 數據不足,森崴能源,📉 獲利侵蝕,0.0,32.68,-6.73,2026-03,-1455.8700000000001,N/A,3.5099999905
-8.18%,-35.849999999999994,2929.TW,2025,-1000.0,-1292.86,465.92,-1.68,⚪ 數據不足,淘帝-KY,📉 獲利侵蝕,0.0,-17.32,-0.22,2026-03,-1465.92,-26.63%,5.5999999046
7.59%,-62.699999999999996,3268.TWO,2025,-50.0,-632.0,1421.55,-1.33,⚪ 數據不足,海德威,📉 獲利侵蝕,0.0,-5.19,-0.09,2026-03,-1471.55,-1.94%,20.3999996185
20.85%,17.55,3564.TWO,2025,-1166.67,-26.97,317.07,0.65,❌ 暫避觀望,其陽,📉 獲利侵蝕,36.41025510606837,9.25,-0.32,2026-03,-1483.74,1.19%,42.5999984741
5.61%,43.050000000000004,3312.TW,2025,-1.9,-33.61,1501.41,1.74,❌ 暫避觀望,弘憶股,📉 獲利侵蝕,20.209059233449477,18.67,1.03,2026-03,-1503.3100000000002,2.63%,58.0
N/A,-74.85000000000001,9919.TW,2025,-308.0,-28.57,1203.48,-2.43,⚪ 數據不足,康那香,📉 獲利侵蝕,0.0,-9.24,-0.52,2026-03,-1511.48,N/A,13.75
-29.22%,-78.0,2007.TW,2025,-18.42,-9.8,1493.25,-2.24,⚪ 數據不足,燁興,📉 獲利侵蝕,0.0,-23.43,-0.45,2026-03,-1511.67,-33.95%,7.1599998474
N/A,-311.84999999999997,8444.TWO,2025,7.08,-15.31,1526.05,-10.06,⚪ 數據不足,綠河-KY,⚠️ 獲利稀釋,0.0,-33.25,-3.3,2026-03,-1518.97,N/A,6.0599999428
-26.90%,-71.10000000000001,4909.TWO,2025,25.0,-112.33,1549.58,-1.25,⚪ 數據不足,新復興,🔄 轉虧為盈,0.0,-89.32,0.05,2026-03,-1524.58,-63.96%,44.2000007629
N/A,-4.3500000000000005,3607.TW,2025,108.82,-88.24,1686.17,0.02,⚪ 數據不足,谷崧,⚠️ 獲利稀釋,0.0,-11.24,0.03,2026-03,-1577.3500000000001,N/A,16.1499996185
-7.37%,-59.25,1310.TW,2025,-176.47,-90.28,1403.29,-1.37,⚪ 數據不足,台苯,📉 獲利侵蝕,0.0,-24.07,-0.94,2026-03,-1579.76,-10.27%,10.0
N/A,-42.300000000000004,2642.TW,2025,-50.0,-940.0,1551.34,-1.04,⚪ 數據不足,宅配通,📉 獲利侵蝕,0.0,-5.97,-0.75,2026-03,-1601.34,N/A,20.6499996185
N/A,-27.900000000000002,6456.TW,2025,-185.71,-269.57,1419.09,-0.79,⚪ 數據不足,GIS-KY,📉 獲利侵蝕,0.0,-4.58,-0.61,2026-03,-1604.8,N/A,70.9000015259
N/A,103.49999999999999,6177.TW,2025,2621.43,-23.95,4257.65,3.84,⚪ 中性觀察,達麗,⚠️ 獲利稀釋,6.565217280739131,-22.64,3.53,2026-03,-1636.2199999999998,N/A,45.2999992371
6.67%,36.449999999999996,2516.TW,2025,-16.67,26.8,1623.81,1.23,⚪ 中性觀察,新建,📉 獲利侵蝕,5.65843621399177,7.45,0.25,2026-03,-1640.48,4.30%,13.75
N/A,53.550000000000004,6614.TW,2025,134.04,11.76,1790.08,2.08,⚪ 中性觀察,資拓宏宇,⚠️ 獲利稀釋,11.106443004453782,-2.37,0.16,2026-03,-1656.04,N/A,39.6500015259
16.55%,-33.0,4540.TW,2025,72.46,85.65,1730.48,-0.66,⚪ 數據不足,全球傳動,⚠️ 獲利稀釋,0.0,11.55,-0.19,2026-03,-1658.02,-1.35%,55.5999984741
5.75%,-0.9,1471.TW,2025,-112.0,-25.0,1550.22,0.03,⚪ 數據不足,首利,📉 獲利侵蝕,0.0,-34.37,-0.03,2026-03,-1662.22,-72.91%,10.5
N/A,-99.9,6589.TW,2025,9.8,-8.77,1697.41,-2.51,⚪ 數據不足,台康生技,⚠️ 獲利稀釋,0.0,-0.38,-0.47,2026-03,-1687.6100000000001,N/A,48.2000007629
N/A,17.400000000000002,5521.TW,2025,750.0,2500.0,2449.06,0.52,⚪ 中性觀察,工信,⚠️ 獲利稀釋,8.793103283879308,27.32,0.13,2026-03,-1699.06,N/A,10.1999998093
N/A,228.00000000000003,7740.TW,2025,167.65,674.7,1881.49,4.9,⚪ 中性觀察,熙特爾-創,⚠️ 獲利稀釋,9.835526315789473,885.03,3.64,2026-03,-1713.84,N/A,149.5
N/A,10046.849999999999,6669.TW,2025,44.12,124.43,1762.07,275.06,⚪ 中性觀察,緯穎,⚠️ 獲利稀釋,6.837964138013407,163.68,75.95,2026-03,-1717.95,N/A,4580.0
N/A,-54.449999999999996,6108.TW,2025,-191.89,-194.62,1545.42,-0.88,⚪ 數據不足,競國,📉 獲利侵蝕,0.0,-18.04,-1.08,2026-03,-1737.31,N/A,18.1000003815
N/A,157.95,6776.TW,2025,12.87,-8.03,1753.18,4.2,⚪ 中性觀察,展�眥篕�,⚠️ 獲利稀釋,5.099715172165242,14.84,1.14,2026-03,-1740.3100000000002,N/A,53.7000007629
3.28%,-49.2,1309.TW,2025,-278.57,-91.07,1492.03,-1.07,⚪ 數據不足,台達化,📉 獲利侵蝕,0.0,-22.22,-0.53,2026-03,-1770.6,-4.04%,14.3000001907
N/A,30.0,5525.TW,2025,900.0,-32.16,2677.35,1.4,⚪ 中性觀察,順天,⚠️ 獲利稀釋,10.69999980925,-49.22,1.0,2026-03,-1777.35,N/A,21.3999996185
4.40%,112.35000000000001,2013.TW,2025,4.76,18.15,1790.44,3.19,⚪ 中性觀察,中鋼構,⚠️ 獲利稀釋,5.867823866875834,6.36,0.66,2026-03,-1785.68,2.40%,43.9500007629
N/A,8.85,5398.TWO,2025,-10.0,66.67,1776.48,0.35,❌ 暫避觀望,慕康生醫,📉 獲利侵蝕,28.474574978135593,-3.62,-0.22,2026-03,-1786.48,N/A,16.7999992371
N/A,-2.1,6167.TWO,2025,-100.0,-250.0,1692.31,-0.03,⚪ 數據不足,久正,📉 獲利侵蝕,0.0,13.22,-0.06,2026-03,-1792.31,N/A,11.8000001907
15.28%,-47.55,2485.TW,2025,168.33,57.52,1989.87,-0.96,⚪ 數據不足,兆赫,🔄 轉虧為盈,0.0,-0.05,0.41,2026-03,-1821.54,2.18%,53.2999992371
5.82%,52.49999999999999,2324.TW,2025,-10.0,-39.91,1827.55,1.38,⚪ 中性觀察,仁寶,📉 獲利侵蝕,9.7714287894,-16.78,0.45,2026-03,-1837.55,1.38%,34.2000007629
-13.35%,-289.34999999999997,4927.TW,2025,-131.34,6.63,1727.41,-8.65,⚪ 數據不足,泰鼎-KY,📉 獲利侵蝕,0.0,-6.83,-3.1,2026-03,-1858.75,-27.74%,44.3499984741
6.08%,23.1,2032.TW,2025,157.89,24.44,2037.68,0.56,⚪ 中性觀察,新鋼,⚠️ 獲利稀釋,10.941558689285714,2.45,0.49,2026-03,-1879.79,2.25%,16.8500003815
7.75%,-42.45,2061.TWO,2025,372.73,-273.08,2254.89,-0.97,⚪ 數據不足,風青,🔄 轉虧為盈,0.0,1.18,0.3,2026-03,-1882.1599999999999,1.18%,60.5
4.22%,82.94999999999999,2354.TW,2025,-29.85,-8.3,1859.98,2.32,⚪ 中性觀察,鴻準,📉 獲利侵蝕,9.909583948842679,105.83,0.47,2026-03,-1889.83,2.17%,54.7999992371
N/A,-4.3500000000000005,5608.TW,2025,76.09,81.16,1978.18,-0.13,⚪ 數據不足,四維航,⚠️ 獲利稀釋,0.0,-8.84,-0.11,2026-03,-1902.0900000000001,N/A,14.1499996185
N/A,49.2,6505.TW,2025,448.72,65.08,2352.62,1.04,❌ 暫避觀望,台塑化,⚠️ 獲利稀釋,16.85975586496951,-5.67,2.14,2026-03,-1903.8999999999999,N/A,55.2999992371
N/A,-43.199999999999996,6124.TWO,2025,160.71,16.81,2066.54,-0.99,⚪ 數據不足,業強,🔄 轉虧為盈,0.0,1.16,0.17,2026-03,-1905.83,N/A,29.5499992371
-7.81%,-41.699999999999996,4804.TWO,2025,-53.33,15.65,1860.91,-1.54,⚪ 數據不足,大略-KY,📉 獲利侵蝕,0.0,7.41,-0.47,2026-03,-1914.24,-65.06%,3.2699999809
-3.42%,-11.850000000000001,3625.TWO,2025,103.7,56.82,2034.89,-0.6,⚪ 數據不足,西勝,🔄 轉虧為盈,0.0,-18.66,0.01,2026-03,-1931.19,-68.62%,15.6499996185
-3.68%,-34.800000000000004,1213.TW,2025,-60.87,-109.76,1882.27,-0.85,⚪ 數據不足,大飲,📉 獲利侵蝕,0.0,56.06,-0.37,2026-03,-1943.1399999999999,-19.69%,7.5
-25.13%,0.0,1591.TWO,2025,84.31,-122.76,2028.88,-2.75,⚪ 數據不足,駿吉-KY,⚠️ 獲利稀釋,0.0,-43.59,-0.08,2026-03,-1944.5700000000002,-116.55%,0.0
8.09%,249.45,3709.TWO,2025,504.92,178.19,2468.14,7.11,⚪ 中性觀察,鑫聯大投控,⚠️ 獲利稀釋,4.479855682501504,44.32,3.69,2026-03,-1963.2199999999998,5.14%,74.5
N/A,93.3,8046.TW,2025,534.37,840.63,2497.65,3.01,❌ 暫避觀望,南電,⚠️ 獲利稀釋,173.63344051446947,24.44,2.03,2026-03,-1963.2800000000002,N/A,1080.0
5.21%,90.6,2356.TW,2025,44.68,19.21,2028.1,2.42,⚪ 中性觀察,英業達,⚠️ 獲利稀釋,10.645695869503312,6.95,0.68,2026-03,-1983.4199999999998,1.48%,64.3000030518
5.88%,506.70000000000005,2317.TW,2025,17.49,23.02,2007.97,13.61,⚪ 中性觀察,鴻海,⚠️ 獲利稀釋,7.297217288336293,18.13,3.56,2026-03,-1990.48,3.28%,246.5
6.33%,721.1999999999999,2382.TW,2025,8.71,25.55,2002.82,19.45,⚪ 中性觀察,廣達,⚠️ 獲利稀釋,7.6331114808652245,50.54,5.5,2026-03,-1994.11,3.76%,367.0
33.43%,113.55000000000001,2442.TW,2025,286.21,329.17,2286.26,5.24,⚪ 中性觀察,新美齊,⚠️ 獲利稀釋,2.542932628797886,880.8,1.14,2026-03,-2000.0500000000002,26.98%,19.25
-0.64%,-4.3500000000000005,2038.TW,2025,-56.76,-380.0,1954.65,-0.56,⚪ 數據不足,海光,🔄 轉虧為盈,0.0,-8.24,0.16,2026-03,-2011.41,-2.86%,13.1999998093
N/A,28.349999999999994,6418.TWO,2025,-1600.0,-33.64,415.77,0.73,❌ 暫避觀望,詠昇,📉 獲利侵蝕,16.11111151476191,-1.53,-0.15,2026-03,-2015.77,N/A,30.4500007629
5.24%,70.5,3033.TW,2025,122.06,-25.31,2141.08,1.81,⚪ 中性觀察,威健,⚠️ 獲利稀釋,10.382978561085107,21.23,1.52,2026-03,-2019.02,2.37%,48.7999992371
9.34%,15.15,2515.TW,2025,100.0,-14.89,2144.13,0.4,⚪ 中性觀察,中工,⚠️ 獲利稀釋,12.82178198940594,-13.12,0.16,2026-03,-2044.13,5.82%,12.9499998093
N/A,-24.9,6582.TW,2025,-73.33,-141.41,1973.31,-0.41,⚪ 數據不足,申豐,📉 獲利侵蝕,0.0,-51.86,-0.26,2026-03,-2046.6399999999999,N/A,33.2000007629
N/A,-157.34999999999997,8450.TWO,2025,135.16,-244.52,2186.24,-5.34,⚪ 數據不足,霹靂,🔄 轉虧為盈,0.0,-9.3,0.32,2026-03,-2051.08,N/A,15.0
N/A,-38.25,3294.TWO,2025,15.09,-185.96,2071.71,-0.49,⚪ 數據不足,英濟,⚠️ 獲利稀釋,0.0,-17.24,-0.45,2026-03,-2056.62,N/A,35.9000015259
N/A,11.1,8064.TWO,2025,146.97,72.15,2204.48,1.36,❌ 暫避觀望,東捷,⚠️ 獲利稀釋,179.72972972972974,10.25,0.35,2026-03,-2057.51,N/A,133.0
7.21%,-1.7999999999999998,2022.TW,2025,-800.0,95.92,1300.22,-0.02,⚪ 數據不足,聚亨,📉 獲利侵蝕,0.0,16.71,-0.09,2026-03,-2100.2200000000003,-1.47%,7.6399998665
7.68%,141.15,3028.TW,2025,179.82,52.91,2297.68,3.15,⚪ 中性觀察,增你強,⚠️ 獲利稀釋,8.650372106896917,13.76,3.05,2026-03,-2117.8599999999997,3.25%,81.4000015259
-4.21%,-0.4500000000000004,2466.TW,2025,106.25,241.18,2228.49,0.25,⚪ 數據不足,冠西電,⚠️ 獲利稀釋,0.0,-14.27,0.03,2026-03,-2122.24,-53.06%,59.0
0.28%,-19.8,1452.TW,2025,0.0,-164.06,2126.92,-0.41,⚪ 數據不足,宏益,📉 獲利侵蝕,0.0,-20.25,-0.09,2026-03,-2126.92,-7.44%,10.9499998093
2.52%,16.05,1413.TW,2025,-30.0,364.71,2121.66,0.45,⚪ 中性觀察,宏洲,📉 獲利侵蝕,8.757009238878505,-9.55,-0.13,2026-03,-2151.66,0.23%,9.3699998856
5.83%,121.05000000000001,3673.TW,2025,232.5,133.62,2396.6,2.71,⚪ 中性觀察,TPK-KY,⚠️ 獲利稀釋,9.479553903345725,-8.77,1.33,2026-03,-2164.1,-0.68%,76.5
-1.01%,-72.6,3707.TWO,2025,36.36,-41.61,2217.45,-1.97,⚪ 數據不足,漢磊,⚠️ 獲利稀釋,0.0,-0.88,-0.35,2026-03,-2181.0899999999997,-12.37%,79.0
4.14%,0.0,1725.TW,2025,64.29,-19.9,2249.58,1.53,⚪ 數據不足,元禎,⚠️ 獲利稀釋,0.0,-4.68,0.23,2026-03,-2185.29,0.97%,0.0
N/A,-83.25,4943.TW,2025,68.06,-55.46,2269.59,-1.88,⚪ 數據不足,康控-KY,⚠️ 獲利稀釋,0.0,11.46,-0.23,2026-03,-2201.53,N/A,9.3999996185
14.37%,-27.150000000000002,2241.TW,2025,34.78,64.65,2241.62,-0.7,⚪ 數據不足,艾姆勒,⚠️ 獲利稀釋,0.0,14.02,-0.15,2026-03,-2206.8399999999997,-1.87%,45.4000015259
2.93%,-196.35,2314.TW,2025,-8.99,-34.29,2198.03,-6.11,⚪ 數據不足,台揚,📉 獲利侵蝕,0.0,0.49,-0.97,2026-03,-2207.02,-21.07%,14.3999996185
5.49%,11.1,2028.TW,2025,114.29,-72.16,2336.21,0.28,❌ 暫避觀望,威致,⚠️ 獲利稀釋,21.891892922837837,-16.5,0.15,2026-03,-2221.92,3.23%,16.2000007629
N/A,-38.7,4956.TW,2025,209.09,-280.95,2438.75,-0.8,⚪ 數據不足,光鋐,🔄 轉虧為盈,0.0,4.19,0.24,2026-03,-2229.66,N/A,36.5999984741
N/A,-130.50000000000003,6141.TW,2025,-1833.33,42.24,403.04,-4.65,⚪ 數據不足,柏承,📉 獲利侵蝕,0.0,-21.61,-0.58,2026-03,-2236.37,N/A,38.25
5.36%,0.0,1516.TW,2025,-66.67,100.65,2180.09,0.04,⚪ 數據不足,川飛,📉 獲利侵蝕,0.0,-87.0,-0.05,2026-03,-2246.76,-14.33%,19.3500003815
N/A,-46.5,5011.TWO,2025,292.59,-347.22,2552.16,-1.61,⚪ 數據不足,久陽,🔄 轉虧為盈,0.0,22.39,0.52,2026-03,-2259.5699999999997,N/A,26.7000007629
N/A,-69.45,4976.TW,2025,-220.0,-228.57,2059.75,-1.88,⚪ 數據不足,佳凌,📉 獲利侵蝕,0.0,-9.62,-0.49,2026-03,-2279.75,N/A,37.5999984741
13.78%,-32.1,3432.TW,2025,-35.29,-64.15,2283.9,-0.87,⚪ 數據不足,台端,📉 獲利侵蝕,0.0,229.42,-0.23,2026-03,-2319.19,-20.55%,17.6499996185
5.34%,-93.89999999999999,1304.TW,2025,30.19,-29.83,2364.99,-2.6,⚪ 數據不足,台聚,⚠️ 獲利稀釋,0.0,-13.41,-0.41,2026-03,-2334.7999999999997,-4.30%,13.1999998093
-9.53%,-108.15,2340.TW,2025,37.18,-148.28,2394.66,-2.88,⚪ 數據不足,台亞,⚠️ 獲利稀釋,0.0,0.61,-0.49,2026-03,-2357.48,-33.43%,35.7000007629
4.09%,166.65,4938.TW,2025,-64.2,-15.3,2301.38,5.39,⚪ 中性觀察,和碩,📉 獲利侵蝕,7.398739599297929,-0.73,0.58,2026-03,-2365.58,1.39%,82.1999969482
-4.13%,-69.89999999999999,3593.TW,2025,-52.17,41.55,2344.78,-1.4,⚪ 數據不足,力銘,📉 獲利侵蝕,0.0,25.06,-0.7,2026-03,-2396.9500000000003,-22.91%,15.6999998093
-13.28%,-135.29999999999998,2104.TW,2025,-233.33,-53.09,2179.93,-4.28,⚪ 數據不足,國際中橡,📉 獲利侵蝕,0.0,-11.5,-0.81,2026-03,-2413.2599999999998,-24.71%,9.9899997711
N/A,9.6,6118.TWO,2025,-233.33,2.56,2216.8,0.4,❌ 暫避觀望,建達,📉 獲利侵蝕,25.859373807968748,10.62,-0.04,2026-03,-2450.13,N/A,16.5499992371
-3.67%,-48.300000000000004,2014.TW,2025,33.33,-108.06,2551.23,-1.29,⚪ 數據不足,中鴻,⚠️ 獲利稀釋,0.0,-37.56,-0.1,2026-03,-2517.9,-6.17%,17.3999996185
4.83%,-12.45,2002.TW,2025,-900.0,-315.38,1619.43,-0.29,⚪ 數據不足,中鋼,📉 獲利侵蝕,0.0,-12.03,-0.16,2026-03,-2519.4300000000003,0.47%,19.0499992371
N/A,35.099999999999994,8043.TWO,2025,535.48,9.87,3058.59,1.67,❌ 暫避觀望,蜜望實,⚠️ 獲利稀釋,75.42735042735043,15.75,1.35,2026-03,-2523.11,N/A,176.5
N/A,-9.45,6120.TW,2025,-400.0,-171.43,2127.23,-0.19,⚪ 數據不足,達運,📉 獲利侵蝕,0.0,-18.05,-0.15,2026-03,-2527.23,N/A,14.1499996185
4.62%,0.0,3209.TW,2025,61.7,0.0,2596.78,3.02,⚪ 數據不足,全科,⚠️ 獲利稀釋,0.0,3.25,1.52,2026-03,-2535.0800000000004,3.28%,0.0
N/A,-5.25,5498.TWO,2025,100.0,100.0,2646.22,0.0,⚪ 數據不足,凱崴,⚠️ 獲利稀釋,0.0,21.05,0.0,2026-03,-2546.22,N/A,58.2000007629
0.65%,-64.35,1305.TW,2025,54.35,-29.51,2633.91,-1.58,⚪ 數據不足,華夏,⚠️ 獲利稀釋,0.0,-16.83,-0.21,2026-03,-2579.56,-10.28%,12.8999996185
-1.71%,-30.599999999999994,1710.TW,2025,-27.27,-5100.0,2613.71,-1.01,⚪ 數據不足,東聯,📉 獲利侵蝕,0.0,-6.44,-0.15,2026-03,-2640.98,-6.86%,15.25
5.19%,-47.85,4304.TWO,2025,71.74,47.45,2751.91,-1.16,⚪ 數據不足,勝昱,⚠️ 獲利稀釋,0.0,-9.71,-0.13,2026-03,-2680.17,-15.57%,20.0
15.20%,23.400000000000002,1459.TW,2025,104.76,18.33,2799.65,0.81,⚪ 中性觀察,聯發,⚠️ 獲利稀釋,7.467948473397436,31.28,0.03,2026-03,-2694.89,6.56%,11.6499996185
4.37%,-32.1,1905.TW,2025,48.39,-143.48,2780.87,-0.56,⚪ 數據不足,華紙,⚠️ 獲利稀釋,0.0,-9.63,-0.16,2026-03,-2732.48,-6.00%,16.9500007629
-0.45%,30.749999999999996,4707.TWO,2025,18.18,-6.32,2790.48,0.89,⚪ 中性觀察,磐亞,⚠️ 獲利稀釋,14.780487432731709,-6.78,0.26,2026-03,-2772.3,-7.50%,30.2999992371
4.67%,240.75,4420.TWO,2025,-96.52,-10.52,2744.02,5.53,⚪ 中性觀察,光明,📉 獲利侵蝕,2.2242991129532705,22.7,0.17,2026-03,-2840.54,-0.60%,35.7000007629
-118.71%,-46.80000000000001,2431.TW,2025,-81.82,-233.33,2791.86,-2.1,⚪ 數據不足,聯昌,📉 獲利侵蝕,0.0,-7.04,-0.2,2026-03,-2873.6800000000003,-168.74%,11.1499996185
2.81%,-39.449999999999996,2230.TWO,2025,-811.76,-118.67,2110.18,-1.05,⚪ 數據不足,泰茂,📉 獲利侵蝕,0.0,2.29,-1.21,2026-03,-2921.9399999999996,-8.09%,25.2999992371
N/A,155.4,5522.TW,2025,833.33,72.45,3782.36,7.45,⚪ 中性觀察,遠雄,⚠️ 獲利稀釋,6.1679538152413125,39.08,1.76,2026-03,-2949.03,N/A,63.9000015259
N/A,-13.95,8092.TWO,2025,20.0,100.0,2976.2,0.0,⚪ 數據不足,建暐,⚠️ 獲利稀釋,0.0,8.81,-0.28,2026-03,-2956.2,N/A,13.5500001907
5.62%,338.85,3231.TW,2025,64.67,43.19,3028.02,9.04,⚪ 中性觀察,緯創,⚠️ 獲利稀釋,6.839309428950863,108.39,3.06,2026-03,-2963.35,3.53%,154.5
4.26%,182.24999999999997,2347.TW,2025,60.91,-7.97,3066.49,5.08,⚪ 中性觀察,聯強,⚠️ 獲利稀釋,7.530864197530865,-3.49,1.77,2026-03,-3005.58,2.54%,91.5
-2.98%,-16.200000000000003,2017.TW,2025,-18.18,-300.0,3004.01,-0.56,⚪ 數據不足,官田鋼,📉 獲利侵蝕,0.0,-16.67,-0.14,2026-03,-3022.19,-20.14%,9.0100002289
2.83%,1.3499999999999996,3663.TWO,2025,188.89,-117.39,3253.91,-0.08,❌ 暫避觀望,鑫科,🔄 轉虧為盈,807.777743868889,8.52,0.26,2026-03,-3065.02,-0.74%,72.6999969482
1.59%,-29.4,1313.TW,2025,142.11,32.76,3228.81,-1.17,⚪ 數據不足,聯成,🔄 轉虧為盈,0.0,-19.85,0.08,2026-03,-3086.7,-3.51%,12.1999998093
7.87%,-83.25,3339.TWO,2025,-356.25,-939.13,2731.61,-2.0,⚪ 數據不足,泰谷,📉 獲利侵蝕,0.0,31.04,-0.77,2026-03,-3087.86,-15.06%,42.7999992371
3.50%,72.14999999999999,3048.TW,2025,171.11,195.71,3286.33,2.01,⚪ 中性觀察,益登,⚠️ 獲利稀釋,12.80665248941788,2.05,1.22,2026-03,-3115.22,1.71%,61.5999984741
2.22%,-60.75,3325.TWO,2025,-38.1,-84.27,3079.81,-1.64,⚪ 數據不足,旭品,📉 獲利侵蝕,0.0,-8.3,-0.6,2026-03,-3117.91,-15.74%,12.1999998093
4.26%,229.8,3702.TW,2025,192.04,39.35,3320.57,5.77,⚪ 中性觀察,大聯大,⚠️ 獲利稀釋,6.821148825065274,13.46,3.3,2026-03,-3128.53,2.13%,104.5
N/A,-26.549999999999997,9906.TW,2025,257.0,-98.58,3398.83,0.09,⚪ 數據不足,欣巴巴,⚠️ 獲利稀釋,0.0,-70.37,1.57,2026-03,-3141.83,N/A,40.3499984741
49.05%,107.1,2408.TW,2025,1434.92,229.88,4667.62,2.13,❌ 暫避觀望,南亞科,⚠️ 獲利稀釋,63.445378151260506,95.09,8.41,2026-03,-3232.7,39.15%,453.0
N/A,-14.1,5345.TWO,2025,50.0,82.98,3335.71,-0.32,⚪ 數據不足,馥鴻,⚠️ 獲利稀釋,0.0,250.8,-0.05,2026-03,-3285.71,N/A,27.2999992371
N/A,54.449999999999996,8068.TWO,2025,-400.0,-46.52,2961.46,1.23,⚪ 中性觀察,全達,📉 獲利侵蝕,5.041322103884298,11.63,-0.12,2026-03,-3361.46,N/A,18.2999992371
11.28%,-34.95,2406.TW,2025,242.11,-6.98,3615.81,-0.92,⚪ 數據不足,國碩,🔄 轉虧為盈,0.0,-7.81,0.27,2026-03,-3373.7,-2.28%,38.0
N/A,43.05000000000001,8088.TWO,2025,700.0,962.5,4088.42,1.7,❌ 暫避觀望,品安,⚠️ 獲利稀釋,21.602787456445988,55.8,1.04,2026-03,-3388.42,N/A,62.0
N/A,-84.74999999999999,8488.TW,2025,34.48,-425.64,3461.88,-2.05,⚪ 數據不足,吉源-KY,⚠️ 獲利稀釋,0.0,-7.28,-0.19,2026-03,-3427.4,N/A,10.0500001907
10.83%,-15.9,2073.TWO,2025,-2900.0,-161.9,568.75,-0.39,⚪ 數據不足,雄順,📉 獲利侵蝕,0.0,-5.8,-0.28,2026-03,-3468.75,-1.32%,26.1000003815
N/A,-52.65,8933.TWO,2025,-36.36,-95.77,3440.55,-1.39,⚪ 數據不足,愛地雅,📉 獲利侵蝕,0.0,-17.19,-0.3,2026-03,-3476.9100000000003,N/A,4.5799999237
7.03%,-111.45,2067.TWO,2025,-7.94,-2.19,3492.0,-2.8,⚪ 數據不足,嘉鋼,📉 獲利侵蝕,0.0,1.31,-0.68,2026-03,-3499.94,-9.19%,6.7899999619
16.79%,-4.049999999999999,4768.TWO,2025,-3000.0,-86.55,556.49,0.39,⚪ 數據不足,晶呈科技,📉 獲利侵蝕,0.0,20.89,-0.58,2026-03,-3556.49,4.95%,358.0
19.12%,284.40000000000003,3135.TW,2025,1800.0,143.64,5414.26,6.33,⚪ 中性觀察,凌航,⚠️ 獲利稀釋,9.546413502109704,39.88,10.76,2026-03,-3614.26,16.62%,181.0
N/A,-40.5,5351.TWO,2025,398.36,7.83,4016.43,-1.53,⚪ 數據不足,鈺創,🔄 轉虧為盈,0.0,16.23,1.88,2026-03,-3618.0699999999997,N/A,88.4000015259
5.67%,-62.55,2064.TWO,2025,100.0,-622.22,3812.18,-1.3,⚪ 數據不足,晉椿,⚠️ 獲利稀釋,0.0,-3.86,0.0,2026-03,-3712.18,-0.79%,13.5500001907
2.66%,-39.0,2369.TW,2025,130.0,-136.36,3941.18,-1.05,⚪ 數據不足,菱生,🔄 轉虧為盈,0.0,3.45,0.1,2026-03,-3811.18,-3.16%,38.25
3.88%,-24.150000000000002,3360.TWO,2025,100.0,0.0,3923.03,-0.48,⚪ 數據不足,尚立,⚠️ 獲利稀釋,0.0,17.25,-0.01,2026-03,-3823.03,0.87%,20.6499996185
-37.47%,1.05,2434.TW,2025,-134.21,-85.71,3720.0,0.02,❌ 暫避觀望,統懋,📉 獲利侵蝕,564.2857142857142,-10.18,-0.13,2026-03,-3854.21,-176.58%,39.5
N/A,-64.05000000000001,8937.TWO,2025,0.0,-291.67,3891.97,-0.71,⚪ 數據不足,合騏*,📉 獲利侵蝕,0.0,-50.21,-0.07,2026-03,-3891.97,N/A,26.6000003815
N/A,-37.050000000000004,5321.TWO,2025,-4050.0,-1000.0,54.54,-0.27,⚪ 數據不足,美而快,📉 獲利侵蝕,0.0,-15.99,-2.37,2026-03,-4104.54,N/A,69.8000030518
3.74%,446.09999999999997,3036.TW,2025,156.74,32.83,4265.87,11.61,⚪ 中性觀察,文曄,⚠️ 獲利稀釋,7.027572293207801,22.78,5.32,2026-03,-4109.13,1.75%,209.0
N/A,-45.45,6103.TWO,2025,-1800.0,-116.47,2597.8,-0.56,⚪ 數據不足,合邦,📉 獲利侵蝕,0.0,66.84,-0.19,2026-03,-4397.8,N/A,31.1000003815
19.96%,0.0,4414.TW,2025,-4100.0,700.0,331.41,0.68,⚪ 數據不足,如興,📉 獲利侵蝕,0.0,-5.37,-1.2,2026-03,-4431.41,4.40%,0.0
9.03%,-22.05,4558.TWO,2025,118.18,-181.25,4708.23,-0.39,⚪ 數據不足,寶緯,🔄 轉虧為盈,0.0,5.77,0.06,2026-03,-4590.049999999999,0.44%,18.1000003815
-4.05%,-19.35,1465.TW,2025,-20.59,-150.77,4607.55,-0.33,⚪ 數據不足,偉全,🔄 轉虧為盈,0.0,-27.73,0.27,2026-03,-4628.14,-24.47%,12.6000003815
4.59%,-25.950000000000003,1444.TW,2025,333.33,-388.89,5017.55,-0.78,⚪ 數據不足,力麗,🔄 轉虧為盈,0.0,-13.99,0.07,2026-03,-4684.22,-2.95%,8.1499996185
1.59%,-29.55,1447.TW,2025,350.0,-2425.0,5065.39,-0.97,⚪ 數據不足,力鵬,🔄 轉虧為盈,0.0,-20.0,0.1,2026-03,-4715.39,-0.55%,6.8400001526
