expansion,prev_eps,est_price,gm,symbol,advice,rev_yoy,date,name,price,prev_rev_yoy,prev_year,eps,status,prev_eps_yoy,pe,om,eps_yoy
94.30000000000001,4.47,159.3,39.69%,3687.TWO,💎 強力關注,6.13,2025-12,歐買尬,77.8000030518,5.19,2025,4.67,🚀 利潤擴張,151.12,7.325800664011299,12.64%,100.43
92.73,0.05,-2.1,912.85%,1453.TW,⚪ 數據不足,7.27,2025-12,大將,11.5500001907,4.56,2025,0.04,🏰 高護城河,-58.33,0.0,-2853.40%,100.0
92.59,-1.67,-84.00000000000001,33.80%,4154.TWO,⚪ 數據不足,-35.31,2025-12,樂威科-KY,13.9499998093,-47.71,2025,-1.82,🧐 疑業外收益,41.15,0.0,-77.27%,57.28
91.99,0.07,9.3,19.09%,2390.TW,⚪ 中性觀察,-3.19,2025-12,云辰,12.1999998093,2.22,2025,-0.14,🧐 疑業外收益,107.29,19.677419047258063,-7.49%,88.8
91.57999999999998,8.86,0.0,N/A,7822.TW,⚪ 數據不足,187.82,2025-12,倍利科,946.0,255.72,2025,14.04,🚀 利潤擴張,914.94,0.0,N/A,279.4
91.41,-0.98,-48.75,N/A,6674.TW,⚪ 數據不足,-36.53,2025-12,鋐寶科技,17.1499996185,-30.23,2025,-1.13,🧐 疑業外收益,33.79,0.0,N/A,54.88
91.19,-0.22,-15.0,N/A,8092.TWO,⚪ 數據不足,8.81,2025-12,建暐,14.6999998093,9.78,2025,0.0,🚀 利潤擴張,-83.33,0.0,N/A,100.0
91.0,21.67,961.0500000000001,60.80%,2360.TW,⚠️ 追價風險,31.05,2025-12,致茂,2190.0,26.76,2025,27.7,🏰 高護城河,141.3,34.18136413297955,34.82%,122.05
90.6,-0.45,-1.9500000000000004,39.55%,2705.TW,⚪ 數據不足,-1.47,2025-12,六福,15.5500001907,-0.65,2025,0.87,🔄 轉虧為盈,-309.09,0.0,16.76%,89.13
90.25,0.78,36.45,N/A,6931.TW,⚪ 中性觀察,14.16,2025-12,青松健康,40.5999984741,13.6,2025,1.39,🚀 利潤擴張,75.0,16.707818302098765,N/A,104.41
90.0,-0.14,-9.6,N/A,5608.TW,⚪ 數據不足,-8.84,2025-12,四維航,14.8999996185,-9.27,2025,-0.13,🧐 疑業外收益,51.72,0.0,N/A,81.16
88.55,-0.63,-28.200000000000003,-18.77%,3576.TW,⚪ 數據不足,-47.33,2025-12,聯合再生,18.0,-42.1,2025,-0.77,🧐 疑業外收益,46.61,0.0,-63.16%,41.22
87.6,2.25,181.95,N/A,6532.TWO,💎 強力關注,-6.21,2025-12,瑞耘,85.3000030518,-3.06,2025,7.31,🧐 疑業外收益,-16.97,7.03215194161583,N/A,81.39
81.68,-0.45,-23.549999999999997,N/A,4991.TWO,⚪ 數據不足,25.43,2025-12,環宇-KY,530.0,18.29,2025,0.15,🔄 轉虧為盈,73.81,0.0,N/A,107.11
81.01,-2.52,-125.25,41.62%,2740.TWO,⚪ 數據不足,-45.74,2025-12,華軒,27.7999992371,-40.76,2025,-3.19,🧐 疑業外收益,-18.72,0.0,-45.63%,35.27
80.62,-0.53,-21.599999999999998,31.45%,1528.TW,⚪ 數據不足,-23.83,2025-12,恩德,25.2000007629,-21.6,2025,-0.35,🧐 疑業外收益,5.36,0.0,0.98%,56.79
80.56,12.0,574.05,N/A,6196.TW,✅ 穩健價值,-15.01,2025-12,帆宣,504.0,-19.07,2025,15.5,🧐 疑業外收益,63.11,13.169584530964203,N/A,65.55
79.21000000000001,0.02,-0.6,7.21%,2022.TW,⚪ 數據不足,16.71,2025-12,聚亨,7.6999998093,13.61,2025,-0.02,🚀 利潤擴張,116.67,0.0,-1.47%,95.92
78.95,-0.17,-7.05,N/A,5498.TWO,⚪ 數據不足,21.05,2025-12,凱崴,66.6999969482,14.85,2025,0.0,🚀 利潤擴張,-21.43,0.0,N/A,100.0
78.51,1.72,79.50000000000001,19.46%,4552.TW,💎 強力關注,-4.56,2025-12,力達-KY,20.9500007629,-2.45,2025,2.07,🧐 疑業外收益,84.95,3.952830332622641,7.61%,73.95
77.88999999999999,13.28,655.8,59.86%,3563.TW,✅ 穩健價值,108.34,2025-12,牧德,682.0,173.02,2025,15.8,🏰 高護城河,362.45,15.599268069533395,29.84%,186.23
77.02,-0.77,-44.24999999999999,15.21%,3205.TWO,⚪ 數據不足,-26.01,2025-12,佰研,54.0999984741,-12.38,2025,-0.92,🧐 疑業外收益,54.03,0.0,-34.07%,51.01
76.84,-1.49,-65.85,-184.95%,3523.TWO,⚪ 數據不足,-42.16,2025-12,迎輝,16.2000007629,-43.41,2025,-1.45,🧐 疑業外收益,2.61,0.0,-404.30%,34.68
76.57,-0.9,-32.55,41.15%,3498.TWO,⚪ 數據不足,43.43,2025-12,陽程,115.5,36.24,2025,0.48,🔄 轉虧為盈,58.96,0.0,17.10%,120.0
75.48,-0.14,-16.200000000000003,-3.42%,3625.TWO,⚪ 數據不足,-18.66,2025-12,西勝,15.1000003815,-22.91,2025,-0.6,🧐 疑業外收益,86.73,0.0,-68.62%,56.82
74.38,-0.37,-44.699999999999996,N/A,6654.TWO,⚪ 數據不足,26.11,2025-12,天正國際,167.5,28.6,2025,0.01,🔄 轉虧為盈,76.26,0.0,N/A,100.49
74.10000000000001,-1.08,-40.5,16.55%,4540.TW,⚪ 數據不足,11.55,2025-12,全球傳動,61.0,7.47,2025,-0.66,🚀 利潤擴張,69.01,0.0,-1.35%,85.65
73.91000000000001,0.68,27.900000000000006,8.90%,2483.TW,⚪ 中性觀察,-2.48,2025-12,百容,34.6500015259,-1.32,2025,0.6,🧐 疑業外收益,44.68,18.62903307844086,-6.13%,71.43
73.57000000000001,-2.01,0.0,N/A,7823.TW,⚪ 數據不足,22.72,2025-12,奧義賽博-KY創,83.5,19.21,2025,-1.49,🚀 利潤擴張,98.92,0.0,N/A,96.29
72.29,13.31,658.1999999999999,16.93%,2731.TW,💎 強力關注,6.0,2025-12,雄獅,152.0,3.94,2025,17.49,🚀 利潤擴張,76.53,3.4639927073837744,5.55%,78.29
71.99000000000001,-0.04,-4.2,7.45%,1440.TW,⚪ 數據不足,-16.11,2025-12,南紡,13.1000003815,-15.52,2025,-0.15,🧐 疑業外收益,69.23,0.0,-4.90%,55.88
70.75,0.5,22.950000000000003,N/A,6505.TW,⚠️ 追價風險,-5.67,2025-12,台塑化,51.4000015259,-6.34,2025,1.04,🧐 疑業外收益,2.04,33.59477223915032,N/A,65.08
70.49000000000001,5.37,316.05000000000007,61.62%,2451.TW,✅ 穩健價值,69.84,2025-12,創見,292.0,36.15,2025,12.98,🏰 高護城河,22.99,13.858566682486945,55.59%,140.33
70.29,0.29,9.149999999999999,N/A,5398.TWO,⚠️ 追價風險,-3.62,2025-12,慕康生醫,17.6000003815,1.05,2025,0.35,🧐 疑業外收益,20.83,28.852459641803282,N/A,66.67
70.11,-0.23,-16.950000000000003,-4.80%,3623.TWO,⚪ 數據不足,12.69,2025-12,富晶通,23.1000003815,9.39,2025,-0.16,🚀 利潤擴張,65.67,0.0,-14.24%,82.8
70.08,2.98,152.4,N/A,6213.TW,⚠️ 追價風險,12.66,2025-12,聯茂,248.0,11.37,2025,4.16,🚀 利潤擴張,78.92,24.409448818897637,N/A,82.74
69.83,-0.45,-22.65,N/A,8093.TWO,⚪ 數據不足,-16.31,2025-12,保銳,18.7000007629,-27.43,2025,-1.32,🧐 疑業外收益,79.91,0.0,N/A,53.52
69.53999999999999,-0.38,-13.649999999999999,N/A,6241.TWO,⚪ 數據不足,5.06,2025-12,鑫永洋,12.6499996185,11.68,2025,-0.16,🚀 利潤擴張,-642.86,0.0,N/A,74.6
69.25999999999999,-0.71,-38.85,15.04%,2924.TWO,⚪ 數據不足,-59.26,2025-12,宏太-KY,17.7000007629,-73.69,2025,-1.17,🧐 疑業外收益,31.73,0.0,-86.00%,10.0
67.61,-0.25,-11.850000000000001,N/A,6616.TWO,⚪ 數據不足,-11.73,2025-12,特昇-KY,9.8699998856,-12.86,2025,-0.61,🧐 疑業外收益,83.78,0.0,N/A,55.88
67.3,8.22,393.00000000000006,44.03%,3152.TWO,💎 強力關注,-15.61,2025-12,璟德,201.0,-12.47,2025,9.42,🧐 疑業外收益,77.54,7.671755725190839,18.21%,51.69
66.97,32.49,1597.5,31.93%,3665.TW,⚪ 中性觀察,31.74,2025-12,貿聯-KY,2160.0,29.74,2025,46.57,🚀 利潤擴張,107.49,20.281690140845072,18.37%,98.71
66.71,3.14,0.0,N/A,6831.TW,⚪ 數據不足,84.7,2025-12,邁科,719.0,86.86,2025,4.94,🚀 利潤擴張,161.67,0.0,N/A,151.41
65.59,-0.34,-15.15,N/A,8277.TWO,⚪ 數據不足,-16.98,2025-12,商丞,9.8699998856,1.19,2025,-0.37,🧐 疑業外收益,33.33,0.0,N/A,48.61
65.33,-0.33,-16.349999999999998,13.67%,1802.TW,⚪ 數據不足,-2.37,2025-12,台玻,59.2999992371,-0.78,2025,-0.2,🧐 疑業外收益,36.54,0.0,4.79%,62.96
65.30000000000001,2.08,100.8,25.55%,2027.TW,💎 強力關注,12.63,2025-12,大成鋼,42.5499992371,11.96,2025,2.88,🚀 利潤擴張,98.94,6.331845124568453,14.07%,77.93
65.27,1.42,68.1,34.49%,2614.TW,💎 強力關注,-4.79,2025-12,東森,19.1499996185,-5.03,2025,1.99,🧐 疑業外收益,118.46,4.218061589977974,10.29%,60.48
65.14,-1.9,-88.8,N/A,5543.TWO,⚪ 數據不足,-10.68,2025-12,桓鼎-KY,29.6000003815,-12.8,2025,-2.52,🧐 疑業外收益,-950.0,0.0,N/A,54.46
65.02000000000001,-0.56,-32.699999999999996,18.47%,4807.TW,⚪ 數據不足,19.6,2025-12,日成-KY,37.2999992371,32.17,2025,-0.24,🚀 利潤擴張,74.07,0.0,4.68%,84.62
64.9,-0.56,-24.750000000000004,6.55%,1445.TW,⚪ 數據不足,-22.14,2025-12,大宇,11.25,-25.71,2025,-0.87,🧐 疑業外收益,-366.67,0.0,-24.84%,42.76
64.78,-0.57,-28.05,59.04%,4529.TWO,⚪ 數據不足,-22.14,2025-12,淳紳,5.0199999809,-22.27,2025,-0.74,🏰 高護城河,46.23,0.0,-1090.16%,42.64
64.66999999999999,-0.91,-24.750000000000004,N/A,5228.TWO,⚪ 數據不足,25.85,2025-12,鈺鎧,71.5,18.69,2025,-0.2,🚀 利潤擴張,50.27,0.0,N/A,90.52
64.65,0.52,29.4,60.10%,4166.TWO,✅ 穩健價值,14.52,2025-12,友霖,26.6000003815,6.08,2025,0.9,🏰 高護城河,11.63,13.571428766071428,23.50%,79.17
64.43,1.69,85.8,N/A,8021.TW,⚠️ 追價風險,24.54,2025-12,尖點,570.0,18.57,2025,2.75,🚀 利潤擴張,52.25,99.65034965034965,N/A,88.97
63.85,-1.99,-122.25,N/A,6141.TW,⚪ 數據不足,-21.61,2025-12,柏承,31.6000003815,-25.86,2025,-4.65,🧐 疑業外收益,66.78,0.0,N/A,42.24
63.75,3.51,169.04999999999998,26.65%,3605.TW,💎 強力關注,11.14,2025-12,宏致,72.9000015259,15.04,2025,4.35,🚀 利潤擴張,133.33,6.468500579050577,5.06%,74.89
63.02,1.08,60.15,N/A,5432.TWO,⚠️ 追價風險,6.1,2025-12,新門,138.5,-4.49,2025,2.3,🚀 利潤擴張,6.93,34.538653366583546,N/A,69.12
62.74,1.45,73.49999999999999,30.84%,2436.TW,✅ 穩健價值,15.32,2025-12,偉詮電,65.0,17.04,2025,3.02,🚀 利潤擴張,17.59,13.265306122448981,3.76%,78.06
62.559999999999995,0.25,13.05,14.21%,2033.TW,⚪ 中性觀察,21.65,2025-12,佳大,15.6000003815,24.94,2025,0.35,🚀 利潤擴張,73.33,17.931034921264366,5.22%,84.21
62.519999999999996,-0.95,-67.8,-118.96%,1340.TW,⚪ 數據不足,-11.95,2025-12,勝悅-KY,5.6300001144,-7.48,2025,-2.61,🧐 疑業外收益,59.05,0.0,-391.42%,50.57
62.230000000000004,21.73,1083.15,N/A,6510.TWO,⚠️ 追價風險,33.33,2025-12,精測,3390.0,55.92,2025,30.41,🚀 利潤擴張,279.9,46.946406314914825,N/A,95.56
61.900000000000006,-0.16,-4.049999999999999,N/A,8064.TWO,⚪ 數據不足,10.25,2025-12,東捷,133.0,-10.02,2025,1.36,🔄 轉虧為盈,-130.19,0.0,N/A,72.15
61.470000000000006,5.69,289.05,N/A,8462.TW,💎 強力關注,18.4,2025-12,柏文,144.0,17.64,2025,8.49,🚀 利潤擴張,91.16,7.4727555786196165,N/A,79.87
61.36,-0.73,-36.449999999999996,N/A,5364.TWO,⚪ 數據不足,-26.07,2025-12,力麗店,8.5799999237,-12.89,2025,-0.77,🧐 疑業外收益,44.7,0.0,N/A,35.29
61.290000000000006,0.88,37.5,N/A,6270.TWO,✅ 穩健價值,4.86,2025-12,倍微,35.2000007629,6.53,2025,1.08,🚀 利潤擴張,300.0,14.080000305159999,N/A,66.15
61.07,0.04,-1.3010426069826053e-16,N/A,6168.TW,⚪ 數據不足,5.6,2025-12,宏齊,24.1000003815,5.91,2025,0.05,🚀 利潤擴張,-42.86,0.0,N/A,66.67
59.830000000000005,4.08,223.20000000000002,N/A,6574.TWO,💎 強力關注,6.51,2025-12,霈方,119.5,5.78,2025,6.82,🚀 利潤擴張,53.96,8.030913978494624,N/A,66.34
58.94,-0.26,-10.35,4.12%,2440.TW,⚪ 數據不足,-12.43,2025-12,太空梭,17.25,-9.7,2025,-0.23,🧐 疑業外收益,-136.36,0.0,0.66%,46.51
58.809999999999995,-0.33,-16.8,N/A,8201.TW,⚪ 數據不足,1.42,2025-12,無敵,12.9499998093,-7.02,2025,-0.35,🚀 利潤擴張,53.52,0.0,N/A,60.23
57.57,-1.33,-62.699999999999996,15.28%,2485.TW,⚪ 數據不足,-0.05,2025-12,兆赫,64.8000030518,-24.95,2025,-0.96,🧐 疑業外收益,11.92,0.0,2.18%,57.52
57.160000000000004,-1.02,-52.8,5.19%,4304.TWO,⚪ 數據不足,-9.71,2025-12,勝昱,24.6499996185,-6.96,2025,-1.16,🧐 疑業外收益,-14.61,0.0,-15.57%,47.45
56.93,7.94,384.9,20.24%,1215.TW,💎 強力關注,1.7,2025-12,卜蜂,117.5,1.07,2025,10.39,🚀 利潤擴張,85.95,4.579111457521434,12.03%,58.63
56.36,0.23,16.5,23.48%,3308.TW,⚪ 中性觀察,-88.36,2025-12,聯德,20.2000007629,-92.54,2025,0.68,🌑 雙重衰退,-68.06,18.363637057181815,-362.94%,-32.0
56.05,3.11,162.3,N/A,6584.TWO,⚠️ 追價風險,26.42,2025-12,南俊國際,558.0,23.53,2025,5.59,🚀 利潤擴張,42.52,51.571164510166355,N/A,82.47
55.6,0.7,38.25,N/A,6026.TWO,💎 強力關注,-0.65,2025-12,福邦證,16.5499992371,-23.52,2025,1.72,🧐 疑業外收益,-30.0,6.490195779254902,N/A,54.95
55.370000000000005,1.37,61.949999999999996,25.38%,2415.TW,💎 強力關注,3.4,2025-12,錩新,27.1499996185,-1.03,2025,1.81,🚀 利潤擴張,55.68,6.573849786561744,12.75%,58.77
55.01,-0.06,-11.25,4.92%,4609.TWO,⚪ 數據不足,23.71,2025-12,唐鋒,5.4600000381,22.29,2025,-0.1,🚀 利潤擴張,78.57,0.0,-68.47%,78.72
54.5,0.12,4.3500000000000005,14.61%,4711.TWO,⚠️ 追價風險,-4.5,2025-12,永純,16.8999996185,-6.49,2025,0.15,🧐 疑業外收益,500.0,58.27586075344827,2.47%,50.0
54.23,1.37,64.05000000000001,N/A,4968.TW,⚠️ 追價風險,2.24,2025-12,立積,104.0,1.01,2025,2.66,🚀 利潤擴張,44.21,24.355971896955502,N/A,56.47
52.61,-0.56,-33.6,1.59%,1313.TW,⚪ 數據不足,-19.85,2025-12,聯成,11.0500001907,-20.09,2025,-1.17,🧐 疑業外收益,63.82,0.0,-3.51%,32.76
52.190000000000005,-0.11,-10.200000000000001,N/A,8921.TWO,⚪ 數據不足,-0.02,2025-12,沈氏,18.2999992371,0.3,2025,-0.11,🧐 疑業外收益,21.43,0.0,N/A,52.17
51.86,-0.8,-31.8,56.31%,2417.TW,⚪ 數據不足,2.69,2025-12,圓剛,45.0,-1.52,2025,-0.19,🏰 高護城河,-144.44,0.0,8.42%,54.55
51.440000000000005,1.65,74.55000000000001,52.35%,1760.TW,💎 強力關注,1.66,2025-12,寶齡富錦,59.5,0.67,2025,2.22,🏰 高護城河,54.21,11.971830985915492,13.25%,53.1
50.919999999999995,0.88,44.1,N/A,5276.TWO,💎 強力關注,3.13,2025-12,達輝-KY,18.1499996185,10.12,2025,1.14,🚀 利潤擴張,46.67,6.173469257993197,N/A,54.05
50.8,-0.46,-27.450000000000003,N/A,8489.TWO,⚪ 數據不足,5.03,2025-12,三貝德,22.0499992371,-3.97,2025,-0.76,🚀 利潤擴張,60.71,0.0,N/A,55.83
50.73,-0.19,-7.95,N/A,9929.TW,⚪ 數據不足,-0.73,2025-12,秋雨,11.8999996185,-3.83,2025,-0.07,🧐 疑業外收益,-5.56,0.0,N/A,50.0
50.63000000000001,-0.6,-28.349999999999994,14.37%,2241.TW,⚪ 數據不足,14.02,2025-12,艾姆勒,40.0499992371,-2.54,2025,-0.7,🚀 利潤擴張,47.37,0.0,-1.87%,64.65
49.08,1.86,97.05000000000001,N/A,8926.TW,💎 強力關注,-16.65,2025-12,台汽電,75.5,-13.81,2025,2.45,🧐 疑業外收益,40.91,11.669242658423492,N/A,32.43
48.510000000000005,-0.69,-40.49999999999999,15.39%,3550.TW,⚪ 數據不足,3.23,2025-12,聯穎,28.6000003815,6.33,2025,-1.18,🚀 利潤擴張,36.7,0.0,-3.96%,51.74
47.74,1.62,112.8,N/A,8112.TW,✅ 穩健價值,-4.42,2025-12,至上,95.5,-16.18,2025,5.02,🧐 疑業外收益,-50.61,12.699468085106384,N/A,43.32
46.5,-0.45,-21.750000000000004,N/A,8040.TWO,⚪ 數據不足,2.65,2025-12,九暘,96.5,7.0,2025,-0.6,🚀 利潤擴張,48.28,0.0,N/A,49.15
45.28,-0.41,-21.299999999999997,100.00%,3115.TWO,⚪ 數據不足,12.25,2025-12,富榮綱,9.0900001526,84.76,2025,-0.44,🏰 高護城河,26.09,0.0,-377.43%,57.53
45.260000000000005,-0.11,-9.6,-21.68%,2254.TW,⚪ 數據不足,-24.51,2025-12,巨鎧精密-創,60.0,-11.14,2025,-0.84,🧐 疑業外收益,84.06,0.0,-98.59%,20.75
45.05,0.99,55.349999999999994,25.49%,4541.TWO,✅ 穩健價值,16.06,2025-12,晟田,46.9500007629,14.71,2025,2.03,🚀 利潤擴張,65.0,12.723577442520327,17.54%,61.11
44.480000000000004,-0.24,-1.9500000000000017,29.42%,3057.TW,⚪ 數據不足,1.86,2025-12,喬鼎,18.7999992371,-0.45,2025,-0.88,🚀 利潤擴張,70.73,0.0,-21.05%,46.34
44.38,-0.27,-9.9,16.50%,1460.TW,⚪ 數據不足,-9.38,2025-12,宏遠,7.0900001526,-5.8,2025,-0.27,🧐 疑業外收益,33.33,0.0,1.12%,35.0
44.36,0.89,38.70000000000001,8.38%,2630.TW,✅ 穩健價值,4.89,2025-12,亞航,38.6500015259,4.46,2025,1.0,🚀 利潤擴張,64.81,14.980620746472866,2.16%,49.25
44.080000000000005,-0.28,-15.3,N/A,6144.TWO,⚪ 數據不足,-7.24,2025-12,得利影,14.6999998093,-11.26,2025,-0.36,🧐 疑業外收益,-12.0,0.0,N/A,36.84
43.99,17.33,874.6500000000001,N/A,6139.TW,✅ 穩健價值,19.04,2025-12,亞翔,732.0,-5.05,2025,30.51,🚀 利潤擴張,33.18,12.553592865717714,N/A,63.03
43.78,-0.46,-30.6,N/A,6116.TW,⚪ 數據不足,14.78,2025-12,彩晶,14.1999998093,22.03,2025,-0.75,🚀 利潤擴張,65.89,0.0,N/A,58.56
43.550000000000004,2.63,113.85,N/A,6666.TW,💎 強力關注,-1.2,2025-12,羅麗芬-KY,43.2999992371,-3.85,2025,2.42,🧐 疑業外收益,34.87,5.704874734795784,N/A,42.35
42.96,-0.93,-64.95,-2.30%,3518.TW,⚪ 數據不足,-9.63,2025-12,柏騰,26.7999992371,-8.43,2025,-1.56,🧐 疑業外收益,43.83,0.0,-60.61%,33.33
42.67,-0.37,-13.2,N/A,5701.TWO,⚪ 數據不足,7.33,2025-12,劍湖山,4.4899997711,2.46,2025,-0.26,🚀 利潤擴張,9.76,0.0,N/A,50.0
42.46,5.11,235.05,N/A,8390.TWO,💎 強力關注,-6.1,2025-12,金益鼎,110.5,-8.18,2025,6.6,🧐 疑業外收益,35.9,7.051691129546904,N/A,36.36
42.35,-0.17,-11.4,N/A,6226.TW,⚪ 數據不足,-3.71,2025-12,光鼎,11.8999996185,-0.95,2025,-0.28,🧐 疑業外收益,45.16,0.0,N/A,38.64
42.0,0.44,37.199999999999996,6.94%,1457.TW,💎 強力關注,-12.15,2025-12,宜進,14.3500003815,-8.45,2025,1.18,🧐 疑業外收益,-53.62,5.786290476411291,33.56%,29.85
41.12,2.16,113.55,33.75%,4560.TW,💎 強力關注,6.92,2025-12,強信-KY,32.5,8.82,2025,3.02,🚀 利潤擴張,61.19,4.29326287978864,16.61%,48.04
40.06,-0.66,-30.15,-12.51%,3049.TW,⚪ 數據不足,1.22,2025-12,精金,13.6000003815,-1.71,2025,-0.64,🚀 利潤擴張,26.67,0.0,-21.51%,41.28
39.97,4.31,159.29999999999998,N/A,5519.TW,💎 強力關注,-12.79,2025-12,隆大,33.8499984741,22.52,2025,4.96,🧐 疑業外收益,130.48,3.1873821538700566,N/A,27.18
39.88,1.74,86.69999999999999,10.75%,2010.TW,💎 強力關注,0.73,2025-12,春源,23.8500003815,3.17,2025,2.32,🚀 利潤擴張,50.0,4.126297643858132,7.04%,40.61
39.69,1.84,71.4,N/A,8463.TW,💎 強力關注,8.31,2025-12,潤泰材,21.9500007629,11.83,2025,1.85,🚀 利潤擴張,91.67,4.611344698088235,N/A,48.0
39.66,0.67,0.0,30.54%,4590.TW,⚪ 數據不足,-41.11,2025-12,富田-創,75.3000030518,-44.8,2025,2.72,🌑 雙重衰退,-75.81,0.0,-0.34%,-1.45
39.4,0.17,15.3,20.98%,1904.TW,⚠️ 追價風險,-4.85,2025-12,正隆,22.75,-5.08,2025,0.74,🧐 疑業外收益,-61.36,22.30392156862745,7.12%,34.55
39.27,4.65,245.55,N/A,6104.TWO,💎 強力關注,27.6,2025-12,創惟,98.5999984741,37.32,2025,5.62,🚀 利潤擴張,145.74,6.023213101655467,N/A,66.87
39.15,2.0,111.75,7.68%,3028.TW,💎 強力關注,13.76,2025-12,增你強,74.1999969482,8.99,2025,3.15,🚀 利潤擴張,69.49,9.959731133986576,3.25%,52.91
38.89,16.47,792.9,34.59%,2308.TW,⚠️ 追價風險,31.76,2025-12,台達電,2160.0,28.12,2025,23.14,🚀 利潤擴張,52.5,40.862656072644725,16.35%,70.65
38.69,3.37,163.95,N/A,5243.TW,💎 強力關注,-7.74,2025-12,乙盛-KY,109.5,-2.65,2025,4.4,🧐 疑業外收益,42.19,10.018298261665143,N/A,30.95
38.54,0.24,14.999999999999996,N/A,8042.TWO,⚠️ 追價風險,9.79,2025-12,金山電,155.0,8.7,2025,0.89,🚀 利潤擴張,-53.85,155.00000000000003,N/A,48.33
38.53,4.58,0.0,N/A,7717.TWO,⚪ 數據不足,24.46,2025-12,萊德光電-KY,599.0,29.16,2025,6.13,🚀 利潤擴張,92.37,0.0,N/A,62.99
38.47,1.12,54.900000000000006,N/A,9907.TW,💎 強力關注,1.74,2025-12,統一實,16.75,7.48,2025,1.36,🚀 利潤擴張,55.56,4.576502732240437,N/A,40.21
38.44,0.72,40.05,N/A,5278.TWO,💎 強力關注,18.28,2025-12,尚凡*,24.5,23.06,2025,1.05,🚀 利潤擴張,-83.78,9.176029962546817,N/A,56.72
37.099999999999994,2.77,136.95,N/A,6188.TWO,💎 強力關注,17.84,2025-12,廣明,78.5,20.72,2025,3.61,🚀 利潤擴張,69.94,8.598028477546551,N/A,54.94
36.900000000000006,0.78,39.15,N/A,5340.TWO,⚠️ 追價風險,15.66,2025-12,建榮,85.8000030518,16.6,2025,1.19,🚀 利潤擴張,59.18,32.87356438766284,N/A,52.56
36.86,1.73,92.69999999999999,53.43%,3577.TWO,⚪ 中性觀察,9.44,2025-12,泓格,120.0,7.11,2025,2.37,🏰 高護城河,20.98,19.417475728155342,14.28%,46.3
36.43,-0.64,-31.200000000000003,24.23%,3631.TWO,⚪ 數據不足,-61.43,2025-12,晟楠,33.1500015259,-14.57,2025,-0.7,🌑 雙重衰退,-64.1,0.0,-460.25%,-25.0
36.09,-0.46,-22.35,73.88%,3085.TWO,⚪ 數據不足,5.58,2025-12,新零售,12.5,3.93,2025,-0.56,🏰 高護城河,16.36,0.0,-74.64%,41.67
35.99,3.53,138.45000000000002,N/A,4977.TW,⚪ 中性觀察,-1.54,2025-12,眾達-KY,173.5,17.84,2025,4.48,🧐 疑業外收益,180.65,18.797399783315274,N/A,34.45
35.86000000000001,2.87,193.35000000000002,N/A,8077.TWO,💎 強力關注,1.41,2025-12,洛��,51.9000015259,0.34,2025,6.04,🚀 利潤擴張,25.33,4.026377154840962,N/A,37.27
35.83,3.74,203.7,N/A,4951.TWO,💎 強力關注,4.88,2025-12,精拓科,98.9000015259,5.17,2025,5.98,🚀 利潤擴張,16.15,7.282768889977908,N/A,40.71
35.59,-0.05,1.7999999999999983,9.25%,1303.TW,⚠️ 追價風險,0.12,2025-12,南亞,96.9000015259,2.08,2025,0.57,🔄 轉虧為盈,-113.16,807.500012715834,2.06%,35.71
35.260000000000005,1.97,98.1,N/A,5443.TWO,✅ 穩健價值,5.3,2025-12,均豪,100.5,16.83,2025,2.59,🚀 利潤擴張,21.38,15.36697247706422,N/A,40.56
35.0,7.56,346.49999999999994,N/A,6186.TWO,💎 強力關注,3.72,2025-12,新潤,41.0,97.22,2025,7.81,🚀 利潤擴張,253.27,1.774891774891775,N/A,38.72
34.57,-0.98,-47.1,N/A,6109.TWO,⚪ 數據不足,8.46,2025-12,亞元,11.1999998093,0.2,2025,-0.94,🚀 利潤擴張,-13.95,0.0,N/A,43.03
34.4,2.03,100.94999999999999,N/A,8086.TWO,⚪ 中性觀察,-7.61,2025-12,宏捷科,145.5,-22.52,2025,3.36,🧐 疑業外收益,-21.01,21.61961367013373,N/A,26.79
34.39,-0.65,-11.099999999999996,22.41%,4433.TWO,⚪ 數據不足,12.09,2025-12,興采,20.5499992371,5.85,2025,1.06,🔄 轉虧為盈,-3300.0,0.0,9.68%,46.48
34.25,32.25,1624.2,26.39%,3017.TW,⚪ 中性觀察,94.59,2025-12,奇鋐,2335.0,80.63,2025,49.17,🚀 利潤擴張,113.86,21.56446250461766,20.96%,128.84
33.980000000000004,-0.21,-11.25,18.27%,4108.TW,⚪ 數據不足,-12.36,2025-12,懷特,12.1999998093,-12.96,2025,-0.29,🧐 疑業外收益,25.0,0.0,-127.15%,21.62
33.41,0.85,40.64999999999999,16.43%,2613.TW,💎 強力關注,2.49,2025-12,中櫃,21.9500007629,2.72,2025,1.14,🚀 利潤擴張,1.28,8.09963127782288,9.95%,35.9
33.059999999999995,0.28,11.55,12.15%,3232.TWO,⚠️ 追價風險,-42.44,2025-12,昱捷,23.5,-42.87,2025,0.29,🌑 雙重衰退,-12.5,30.51948051948052,-5.24%,-9.38
32.44,2.68,124.95,N/A,8147.TWO,⚪ 中性觀察,29.59,2025-12,正淩,144.5,29.97,2025,3.08,🚀 利潤擴張,72.73,17.346938775510203,N/A,62.03
32.18000000000001,0.21,10.95,14.69%,4538.TWO,⚠️ 追價風險,20.45,2025-12,大詠城,18.4500007629,14.08,2025,0.29,🚀 利潤擴張,-56.25,25.27397364780822,4.41%,52.63
