eps_yoy,prev_rev_yoy,rev_yoy,status,prev_eps,prev_eps_yoy,symbol,date,price,prev_year,name,pe,om,eps,expansion,advice,est_price,gm
33.56,1.41,236.89,⚠️ 獲利稀釋,6.04,37.27,8077.TWO,2026-03,46.8499984741,2025,洛��,3.501494654267564,N/A,1.95,-203.32999999999998,⚪ 中性觀察,200.7,N/A
-45.41,78.68,158.08,📉 獲利侵蝕,18.83,242.99,6596.TWO,2026-03,90.3000030518,2025,寬宏藝術,2.027846464221873,N/A,2.08,-203.49,⚪ 中性觀察,667.9499999999999,N/A
-29.35,-2.91,174.36,📉 獲利侵蝕,14.92,-20.89,4536.TW,2026-03,171.0,2025,拓凱,4.403811485964461,10.54%,3.61,-203.71,⚪ 中性觀察,582.4499999999999,32.65%
-3.08,-26.81,200.72,📉 獲利侵蝕,10.2,-52.93,4770.TW,2026-03,221.0,2025,上品,8.349074423876086,14.44%,2.52,-203.8,⚪ 中性觀察,397.04999999999995,28.63%
-83.33,-19.18,120.7,🔄 轉虧為盈,-1.84,-757.14,3527.TWO,2026-03,60.2999992371,2025,聚積,0.0,-22.71%,0.01,-204.03,⚪ 數據不足,-56.85,39.78%
-35.0,16.55,169.3,📉 獲利侵蝕,0.06,20.0,6661.TWO,2026-03,17.9500007629,2025,威健生技,0.0,N/A,-0.27,-204.3,⚪ 數據不足,-5.25,N/A
-68.52,8.24,136.36,📉 獲利侵蝕,1.43,55.43,8404.TW,2026-03,17.0499992371,2025,百和興業-KY,4.885386600888252,N/A,0.17,-204.88,⚪ 中性觀察,52.35,N/A
-84.0,2.54,121.25,📉 獲利侵蝕,3.67,180.15,4746.TW,2026-03,53.9000015259,2025,台耀,8.953488625564786,21.37%,0.16,-205.25,⚪ 中性觀察,90.3,41.59%
17.65,0.59,222.99,⚠️ 獲利稀釋,1.34,7.2,3652.TW,2026-03,31.25,2025,精聯,10.146103896103895,2.52%,0.4,-205.34,⚪ 中性觀察,46.2,32.08%
-25.0,22.23,180.5,📉 獲利侵蝕,0.76,213.64,6202.TW,2026-03,70.9000015259,2025,盛群,32.522936479770635,N/A,0.3,-205.5,❌ 暫避觀望,32.7,N/A
-35.29,-5.88,170.48,📉 獲利侵蝕,0.72,2.44,5381.TWO,2026-03,26.1000003815,2025,光譜,12.731707503170732,N/A,0.22,-205.76999999999998,⚪ 中性觀察,30.749999999999996,N/A
-33.33,8.46,172.58,📉 獲利侵蝕,1.58,205.88,6840.TWO,2026-03,62.5,2025,東研信超,18.65671641791045,N/A,0.12,-205.91000000000003,❌ 暫避觀望,50.24999999999999,N/A
-95.96,21.26,110.07,📉 獲利侵蝕,2.12,13.37,4554.TWO,2026-03,31.8999996185,2025,橙的,8.529411662700534,4.92%,0.04,-206.02999999999997,⚪ 中性觀察,56.1,42.45%
-83.33,-7.24,123.19,📉 獲利侵蝕,-0.36,36.84,6144.TWO,2026-03,13.8500003815,2025,得利影,0.0,N/A,-0.22,-206.51999999999998,⚪ 數據不足,-16.8,N/A
-133.33,19.96,73.39,📉 獲利侵蝕,-0.47,44.71,6228.TWO,2026-03,18.75,2025,全譜,0.0,N/A,-0.07,-206.72000000000003,⚪ 數據不足,-28.650000000000002,N/A
396.72,14.65,603.64,⚠️ 獲利稀釋,6.22,8.17,3163.TWO,2026-03,754.0,2025,波若威,57.513348588863465,5.03%,3.03,-206.91999999999996,❌ 暫避觀望,196.64999999999998,18.26%
-50.0,-10.97,156.93,📉 獲利侵蝕,0.07,-87.27,6164.TW,2026-03,13.8999996185,2025,華興,126.36363289545453,N/A,0.05,-206.93,❌ 暫避觀望,1.6500000000000001,N/A
-72.68,-6.55,134.38,📉 獲利侵蝕,-15.61,-77.68,4174.TWO,2026-03,29.4500007629,2025,浩鼎,0.0,-2289.99%,-3.35,-207.06,⚪ 數據不足,-444.0,-76.10%
-11.67,-10.51,195.47,📉 獲利侵蝕,3.18,-30.29,6411.TWO,2026-03,88.6999969482,2025,晶焱,12.018969776178862,N/A,0.54,-207.14,⚪ 中性觀察,110.7,N/A
-111.11,-12.58,96.33,📉 獲利侵蝕,-0.22,-131.88,3150.TW,2026-03,17.8500003815,2025,鈺寶-創,297.5000063583333,-42.60%,-0.02,-207.44,❌ 暫避觀望,0.9000000000000001,40.07%
77.78,-6.89,285.71,⚠️ 獲利稀釋,-0.45,-147.37,8929.TWO,2026-03,0.0,2025,富堡,0.0,N/A,-0.06,-207.92999999999998,⚪ 數據不足,0.0,N/A
46.91,2.77,254.89,⚠️ 獲利稀釋,2.87,17.48,6509.TWO,2026-03,51.0999984741,2025,聚和,6.526181158888889,N/A,1.19,-207.98,⚪ 中性觀察,117.45,N/A
17.83,31.04,225.85,⚠️ 獲利稀釋,19.63,38.68,3611.TWO,2026-03,198.0,2025,鼎翰,4.23710678365076,8.38%,4.56,-208.01999999999998,⚪ 中性觀察,700.9499999999999,32.53%
-47.46,-0.14,160.69,📉 獲利侵蝕,1.32,-22.16,3128.TWO,2026-03,23.25,2025,昇銳,7.989690721649485,N/A,0.31,-208.15,⚪ 中性觀察,43.650000000000006,N/A
-53.4,-4.78,154.92,📉 獲利侵蝕,4.63,-46.9,3022.TW,2026-03,87.3000030518,2025,威強電,10.282685871825677,5.30%,0.96,-208.32,⚪ 中性觀察,127.35000000000001,33.30%
113.33,-8.72,321.84,⚠️ 獲利稀釋,0.23,-64.62,2908.TW,2026-03,21.8500003815,2025,特力,34.68254028809523,N/A,0.32,-208.51,❌ 暫避觀望,9.450000000000001,N/A
38.1,12.31,247.51,⚠️ 獲利稀釋,2.18,28.24,1593.TWO,2026-03,30.3999996185,2025,祺驊,6.191445950814664,10.89%,0.58,-209.41,⚪ 中性觀察,73.65,31.32%
185.71,16.7,395.26,⚠️ 獲利稀釋,6.6,7.67,6291.TWO,2026-03,426.0,2025,沛亨,29.019073569482288,N/A,3.0,-209.54999999999998,❌ 暫避觀望,220.2,N/A
10.1,9.65,219.66,⚠️ 獲利稀釋,4.49,32.45,6170.TWO,2026-03,47.2000007629,2025,統振,4.3906977453860465,N/A,1.09,-209.56,⚪ 中性觀察,161.25,N/A
-29.82,11.04,179.87,📉 獲利侵蝕,2.2,-7.56,6843.TWO,2026-03,39.0999984741,2025,進典,7.742573955267327,N/A,0.4,-209.69,⚪ 中性觀察,75.75,N/A
-27.83,12.91,182.02,📉 獲利侵蝕,6.13,39.0,4417.TWO,2026-03,43.7999992371,2025,金洲,2.9376257033601614,19.04%,0.83,-209.85000000000002,⚪ 中性觀察,223.65,29.73%
30.16,-3.24,240.11,⚠️ 獲利稀釋,15.29,-25.74,6488.TWO,2026-03,1480.0,2025,環球晶,40.54794520547945,N/A,3.97,-209.95000000000002,❌ 暫避觀望,547.5,N/A
77.78,4.08,288.05,🏰 高護城河,0.2,35.71,2305.TW,2026-03,35.0499992371,2025,全友,129.81481198925925,3.74%,0.16,-210.27,❌ 暫避觀望,4.050000000000001,51.08%
-98.52,9.11,111.76,📉 獲利侵蝕,23.9,-38.71,6472.TW,2026-03,428.5,2025,保瑞,6.597382602001539,N/A,0.21,-210.28,⚪ 中性觀察,974.25,N/A
47.73,21.08,258.92,⚠️ 獲利稀釋,2.07,9.66,5425.TWO,2026-03,107.5,2025,台半,23.168103448275865,N/A,0.7,-211.19000000000003,❌ 暫避觀望,69.6,N/A
8.47,-7.32,219.95,⚠️ 獲利稀釋,2.3,-48.17,8482.TW,2026-03,48.7999992371,2025,商億-KY,8.637168006566371,N/A,0.66,-211.48,⚪ 中性觀察,84.75,N/A
-11.11,-11.95,200.76,📉 獲利侵蝕,-2.61,50.57,1340.TW,2026-03,5.3299999237,2025,勝悅-KY,0.0,-391.42%,-0.3,-211.87,⚪ 數據不足,-68.24999999999999,-118.96%
25.45,22.61,237.63,⚠️ 獲利稀釋,3.5,25.0,3684.TWO,2026-03,50.7999992371,2025,榮昌,6.365914691365915,7.78%,0.7,-212.18,⚪ 中性觀察,119.7,34.09%
-139.29,12.21,72.97,📉 獲利侵蝕,2.51,216.0,4744.TWO,2026-03,29.3500003815,2025,皇將,7.282878506575682,14.38%,-0.11,-212.26,⚪ 中性觀察,60.45,42.43%
8.59,-1.54,221.69,⚠️ 獲利稀釋,4.48,34.45,4977.TW,2026-03,149.0,2025,眾達-KY,15.952890792291221,N/A,-1.18,-213.1,❌ 暫避觀望,140.1,N/A
85.71,1.95,299.79,⚠️ 獲利稀釋,0.73,25.86,8423.TWO,2026-03,17.6000003815,2025,保綠-KY,10.057143075142857,N/A,0.26,-214.08000000000004,⚪ 中性觀察,26.25,N/A
20.51,28.48,234.71,⚠️ 獲利稀釋,1.06,-24.29,3441.TWO,2026-03,64.6999969482,2025,聯一光,33.35051389082474,8.79%,0.47,-214.20000000000002,❌ 暫避觀望,29.099999999999998,25.59%
-97.79,-12.89,117.28,📉 獲利侵蝕,2.85,3612.5,2547.TW,2026-03,11.0500001907,2025,日勝生,1.3046045089374265,18.04%,0.06,-215.07,⚪ 中性觀察,127.04999999999998,47.97%
-19.05,5.25,196.24,📉 獲利侵蝕,0.38,-58.24,8111.TWO,2026-03,50.5,2025,立��,187.03703703703698,N/A,0.17,-215.29000000000002,❌ 暫避觀望,4.050000000000001,N/A
-10.19,0.33,205.88,📉 獲利侵蝕,2.85,-23.39,1307.TW,2026-03,32.4000015259,2025,三芳,4.771723346966127,13.66%,0.97,-216.07,⚪ 中性觀察,101.85,31.96%
-76.23,-1.28,140.17,📉 獲利侵蝕,1.72,203.51,4167.TWO,2026-03,21.2999992371,2025,松瑞藥,4.620390290043384,9.56%,0.29,-216.39999999999998,⚪ 中性觀察,69.14999999999999,30.12%
-50.0,11.77,166.87,🔄 轉虧為盈,-0.83,-1950.0,3541.TWO,2026-03,21.9500007629,2025,西柏,0.0,-11.64%,0.03,-216.87,⚪ 數據不足,-38.1,36.41%
-41.12,-19.95,176.26,🔄 轉虧為盈,-1.53,-112.99,6180.TWO,2026-03,45.9000015259,2025,橘子,0.0,N/A,0.63,-217.38,⚪ 數據不足,-0.4500000000000004,N/A
2.73,3.54,221.19,⚠️ 獲利稀釋,3.83,-3.53,4305.TWO,2026-03,0.0,2025,世坤,0.0,23.00%,1.13,-218.46,⚪ 數據不足,0.0,31.11%
7.14,-4.79,225.94,⚠️ 獲利稀釋,1.99,60.48,2614.TW,2026-03,18.3999996185,2025,東森,4.035087635635965,10.29%,0.3,-218.8,⚪ 中性觀察,68.39999999999999,34.49%
-88.24,-5.05,130.8,📉 獲利侵蝕,0.47,-73.65,3434.TWO,2026-03,29.9500007629,2025,哲固,26.04347892426087,0.82%,0.08,-219.04000000000002,❌ 暫避觀望,17.25,17.99%
120.0,1.99,339.6,⚠️ 獲利稀釋,0.39,0.0,5328.TWO,2026-03,66.1999969482,2025,華容,83.7974644913924,N/A,0.11,-219.60000000000002,❌ 暫避觀望,11.85,N/A
-9.93,-6.01,210.03,📉 獲利侵蝕,10.06,-4.01,6192.TW,2026-03,120.5,2025,巨路,4.7497043752463535,N/A,2.63,-219.96,⚪ 中性觀察,380.55,N/A
7.58,-6.13,227.68,⚠️ 獲利稀釋,5.42,-28.68,7712.TWO,2026-03,165.0,2025,博盛半導體,13.327948303715669,N/A,1.42,-220.1,⚪ 中性觀察,185.70000000000002,N/A
29.37,17.37,249.81,⚠️ 獲利稀釋,13.82,19.76,3583.TW,2026-03,842.0,2025,辛耘,24.970344009489917,15.14%,4.14,-220.44,❌ 暫避觀望,505.79999999999995,37.11%
-8.74,-0.76,211.71,📉 獲利侵蝕,2.17,-30.67,2748.TW,2026-03,40.2999992371,2025,雲品,8.076152151723447,16.89%,0.94,-220.45000000000002,⚪ 中性觀察,74.85000000000001,37.08%
22.22,30.85,242.78,⚠️ 獲利稀釋,0.66,-12.0,6174.TWO,2026-03,58.5,2025,安��,37.74193548387097,N/A,0.33,-220.56,❌ 暫避觀望,23.25,N/A
2.48,5.36,223.06,⚠️ 獲利稀釋,5.46,6.43,2612.TW,2026-03,54.7000007629,2025,中航,3.918338163531518,23.81%,1.24,-220.58,⚪ 中性觀察,209.4,34.11%
100.76,31.76,321.7,⚠️ 獲利稀釋,23.14,70.65,2308.TW,2026-03,1890.0,2025,台達電,33.25708252683442,16.35%,7.91,-220.94,❌ 暫避觀望,852.4499999999999,34.59%
-12.22,-13.25,208.73,📉 獲利侵蝕,11.21,-33.63,2615.TW,2026-03,81.6999969482,2025,萬海,3.2575756358931414,18.94%,2.73,-220.95,⚪ 中性觀察,376.20000000000005,23.92%
26.67,0.42,247.65,⚠️ 獲利稀釋,-0.06,14.29,6225.TW,2026-03,26.2999992371,2025,天瀚,0.0,N/A,-0.11,-220.98000000000002,⚪ 數據不足,-6.6,N/A
136.36,40.69,357.73,⚠️ 獲利稀釋,1.64,1116.67,1815.TWO,2026-03,91.3000030518,2025,富喬,26.011396880854704,12.18%,0.79,-221.37,❌ 暫避觀望,52.65,29.01%
105.83,6.82,327.2,⚠️ 獲利稀釋,5.89,-25.14,8091.TWO,2026-03,283.5,2025,翔名,19.75609756097561,N/A,2.56,-221.37,❌ 暫避觀望,215.25,N/A
14.44,5.47,235.89,⚠️ 獲利稀釋,3.81,7.02,4904.TW,2026-03,96.3000030518,2025,遠傳,10.17970433951374,14.21%,1.03,-221.45,⚪ 中性觀察,141.9,27.10%
-95.26,1.42,126.45,🔄 轉虧為盈,-0.67,-106.38,4557.TW,2026-03,50.5,2025,永新-KY,29.70588235294118,9.33%,0.11,-221.71,❌ 暫避觀望,25.499999999999996,28.78%
-17.65,1.72,204.58,📉 獲利侵蝕,7.99,0.0,6953.TWO,2026-03,231.5,2025,家碩,12.889755011135858,N/A,1.26,-222.23000000000002,⚪ 中性觀察,269.40000000000003,N/A
10.2,-3.19,232.51,🔄 轉虧為盈,-0.14,88.8,2390.TW,2026-03,12.1000003815,2025,云辰,18.059702061940296,-7.49%,0.54,-222.31,❌ 暫避觀望,10.05,19.09%
25.93,-75.71,248.3,⚠️ 獲利稀釋,-0.95,54.11,4934.TW,2026-03,16.7999992371,2025,太極,0.0,-456.27%,-0.2,-222.37,⚪ 數據不足,-34.8,-156.07%
62.5,10.0,285.58,⚠️ 獲利稀釋,-0.93,-93.62,8027.TWO,2026-03,244.0,2025,鈦昇,0.0,N/A,-0.22,-223.07999999999998,⚪ 數據不足,-66.75,N/A
6.32,4.01,230.24,⚠️ 獲利稀釋,6.81,-5.55,1773.TW,2026-03,184.5,2025,勝一,10.840188014101058,23.35%,2.02,-223.92000000000002,⚪ 中性觀察,255.29999999999998,37.55%
19.05,-3.05,243.47,⚠️ 獲利稀釋,2.92,-2.67,2852.TW,2026-03,27.0,2025,第一保,3.4047919293820934,10.03%,1.0,-224.42,⚪ 中性觀察,118.94999999999999,31.15%
-44.64,6.13,180.03,📉 獲利侵蝕,4.67,100.43,3687.TWO,2026-03,76.5,2025,歐買尬,7.3770491803278695,12.64%,0.31,-224.67000000000002,⚪ 中性觀察,155.54999999999998,39.69%
-12.12,10.6,213.36,📉 獲利侵蝕,8.43,16.67,3005.TW,2026-03,115.5,2025,神基,5.560905151661049,14.37%,1.74,-225.48000000000002,⚪ 中性觀察,311.55000000000007,31.02%
240.0,-2.29,466.13,🔄 轉虧為盈,-0.36,-125.0,2419.TW,2026-03,27.2999992371,2025,仲琦,0.0,3.08%,0.07,-226.13,⚪ 數據不足,-10.95,21.56%
9.69,59.42,235.99,⚠️ 獲利稀釋,38.2,50.45,6781.TW,2026-03,1040.0,2025,AES-KY,10.731606645341037,N/A,10.64,-226.3,⚪ 中性觀察,1453.65,N/A
31.5,7.83,257.89,⚠️ 獲利稀釋,4.83,11.03,6417.TWO,2026-03,123.5,2025,韋僑,10.591766723842195,N/A,1.67,-226.39,⚪ 中性觀察,174.9,N/A
7.77,-3.29,234.22,⚠️ 獲利稀釋,3.28,-16.11,1708.TW,2026-03,56.7000007629,2025,東鹼,7.344559684313471,19.41%,1.11,-226.45,⚪ 中性觀察,115.8,33.86%
-21.29,-10.49,205.39,📉 獲利侵蝕,6.7,-38.87,2233.TW,2026-03,236.5,2025,宇隆,14.23841059602649,10.84%,1.59,-226.67999999999998,⚪ 中性觀察,249.14999999999998,30.63%
-96.15,-4.48,131.47,🔄 轉虧為盈,-3.97,-863.46,4919.TW,2026-03,168.5,2025,新唐,0.0,-9.71%,0.02,-227.62,⚪ 數據不足,-110.25,34.28%
30.0,11.92,257.65,⚠️ 獲利稀釋,4.64,12.22,7713.TWO,2026-03,70.6999969482,2025,威力德生醫,6.295636415690115,N/A,1.17,-227.64999999999998,⚪ 中性觀察,168.45000000000002,N/A
-23.48,40.45,204.18,📉 獲利侵蝕,7.17,1.91,6637.TWO,2026-03,64.5999984741,2025,醫影,3.5300545614262298,N/A,1.01,-227.66,⚪ 中性觀察,274.5,N/A
54.39,-1.89,282.05,⚠️ 獲利稀釋,6.71,-23.02,5483.TWO,2026-03,278.0,2025,中美晶,18.55807743658211,N/A,1.83,-227.66000000000003,❌ 暫避觀望,224.70000000000002,N/A
100.0,-4.36,327.72,🔄 轉虧為盈,-0.61,-138.31,2461.TW,2026-03,16.8999996185,2025,光群雷,0.0,-2.69%,0.3,-227.72000000000003,⚪ 數據不足,-15.75,18.99%
-46.55,4.69,181.4,📉 獲利侵蝕,1.77,9.26,3492.TWO,2026-03,23.0,2025,長盛,4.8936170212765955,-0.96%,0.31,-227.95,⚪ 中性觀察,70.5,27.24%
168.33,35.14,396.39,⚠️ 獲利稀釋,3.76,161.27,6021.TWO,2026-03,39.4000015259,2025,美好證,6.080247149058643,N/A,0.83,-228.05999999999997,⚪ 中性觀察,97.19999999999999,N/A
50.0,10.32,278.4,⚠️ 獲利稀釋,0.33,73.68,2511.TW,2026-03,8.5399999619,2025,太子,11.698630084794518,N/A,0.06,-228.39999999999998,⚪ 中性觀察,10.950000000000001,N/A
10.42,-20.46,239.12,⚠️ 獲利稀釋,3.41,207.21,1456.TW,2026-03,14.0500001907,2025,怡華,9.243421178092106,248.16%,-0.43,-228.70000000000002,⚪ 中性觀察,22.8,46.73%
-16.25,-1.68,212.47,📉 獲利侵蝕,2.6,4.0,1712.TW,2026-03,39.5,2025,興農,5.766423357664234,5.88%,0.67,-228.72,⚪ 中性觀察,102.75,29.22%
20.69,4.02,249.43,⚠️ 獲利稀釋,4.6,-19.33,1294.TWO,2026-03,57.5,2025,漢田生技,4.901960784313726,21.70%,1.41,-228.74,⚪ 中性觀察,175.95,37.68%
-69.62,-18.23,159.86,📉 獲利侵蝕,31.68,-50.82,2603.TW,2026-03,199.5,2025,長榮,2.4641798418972334,9.72%,3.84,-229.48000000000002,⚪ 中性觀察,1214.3999999999999,17.92%
-162.5,-33.62,67.8,📉 獲利侵蝕,0.4,-9.3,8176.TWO,2026-03,10.1000003815,2025,智捷,14.225352649999998,N/A,-0.1,-230.3,⚪ 中性觀察,10.65,N/A
9.31,3.15,239.8,⚠️ 獲利稀釋,20.1,-16.94,1476.TW,2026-03,331.0,2025,儒鴻,6.696338256119764,19.16%,6.69,-230.49,⚪ 中性觀察,741.45,30.19%
3.57,-12.79,234.12,⚠️ 獲利稀釋,4.96,27.18,5519.TW,2026-03,28.6499996185,2025,隆大,2.6926691370770675,N/A,0.58,-230.55,⚪ 中性觀察,159.60000000000002,N/A
140.0,2.36,371.08,⚠️ 獲利稀釋,0.08,-91.75,3221.TWO,2026-03,52.9000015259,2025,台嘉碩,529.000015259,4.08%,0.36,-231.07999999999998,❌ 暫避觀望,1.5,22.57%
8.7,-1.47,241.52,⚠️ 獲利稀釋,0.87,89.13,2705.TW,2026-03,16.2999992371,2025,六福,0.0,16.76%,-0.21,-232.82000000000002,⚪ 數據不足,-1.65,39.55%
250.0,22.25,482.83,⚠️ 獲利稀釋,0.12,-45.45,6134.TWO,2026-03,28.9500007629,2025,萬旭,193.00000508599996,N/A,0.15,-232.82999999999998,❌ 暫避觀望,2.2500000000000004,N/A
123.33,5.64,356.68,⚠️ 獲利稀釋,1.54,-14.53,3645.TW,2026-03,77.6999969482,2025,達邁,21.46408755475138,12.18%,0.67,-233.35000000000002,❌ 暫避觀望,54.300000000000004,31.33%
-46.31,11.63,187.83,📉 獲利侵蝕,10.74,-15.51,6279.TWO,2026-03,120.0,2025,胡連,5.335704757670076,N/A,1.6,-234.14000000000001,⚪ 中性觀察,337.34999999999997,N/A
-53.4,3.87,180.89,📉 獲利侵蝕,2.01,-28.06,4568.TWO,2026-03,40.3499984741,2025,科際精密,9.340277424560185,N/A,0.48,-234.29,⚪ 中性觀察,64.80000000000001,N/A
-143.75,-20.4,90.54,📉 獲利侵蝕,-2.25,3.03,3672.TWO,2026-03,13.5,2025,康聯訊,0.0,-34.01%,-0.39,-234.29000000000002,⚪ 數據不足,-81.75000000000001,28.80%
-46.51,-32.43,189.46,📉 獲利侵蝕,0.59,-73.78,1570.TWO,2026-03,39.0,2025,力肯,20.418848167539267,-16.24%,0.23,-235.97,❌ 暫避觀望,28.65,21.84%
-107.14,-7.95,130.55,📉 獲利侵蝕,-1.19,-108.77,6160.TWO,2026-03,15.9499998093,2025,欣技,0.0,N/A,-0.29,-237.69,⚪ 數據不足,-35.550000000000004,N/A
29.57,-4.74,267.4,⚠️ 獲利稀釋,10.18,-25.35,6957.TW,2026-03,238.0,2025,裕慶-KY,12.565997888067582,N/A,1.51,-237.82999999999998,⚪ 中性觀察,284.1,N/A
-15.53,-3.08,222.48,📉 獲利侵蝕,14.65,-12.17,1477.TW,2026-03,217.0,2025,聚陽,5.743779777660137,13.46%,4.35,-238.01,⚪ 中性觀察,566.7,26.73%
-36.51,5.28,201.51,📉 獲利侵蝕,1.35,28.57,1780.TWO,2026-03,23.2999992371,2025,立弘,0.0,N/A,0.4,-238.01999999999998,⚪ 數據不足,0.0,N/A
-45.95,12.02,192.3,📉 獲利侵蝕,0.2,-87.1,4533.TWO,2026-03,28.5499992371,2025,協易機,167.9411719829412,-4.87%,0.2,-238.25,❌ 暫避觀望,2.55,23.68%
-54.02,-10.05,184.49,📉 獲利侵蝕,40.23,-16.23,6409.TW,2026-03,1080.0,2025,旭隼,10.21856372409878,N/A,4.46,-238.51000000000002,⚪ 中性觀察,1585.35,N/A
236.36,26.42,475.0,⚠️ 獲利稀釋,5.59,82.47,6584.TWO,2026-03,666.0,2025,南俊國際,50.49279757391963,N/A,3.37,-238.64,❌ 暫避觀望,197.85000000000002,N/A
6.12,7.01,245.05,⚠️ 獲利稀釋,2.23,5.83,6792.TW,2026-03,58.2000007629,2025,詠業,10.121739263113042,N/A,0.53,-238.93,⚪ 中性觀察,86.25,N/A
194.87,0.05,434.06,⚠️ 獲利稀釋,3.66,16.56,2851.TW,2026-03,38.5,2025,中再保,4.292084726867335,21.14%,2.3,-239.19,⚪ 中性觀察,134.55,24.99%
-62.5,-20.15,177.04,📉 獲利侵蝕,0.58,3.51,1410.TW,2026-03,27.0499992371,2025,南染,27.0499992371,4.46%,0.03,-239.54,❌ 暫避觀望,15.0,31.89%
-39.13,-6.27,200.48,📉 獲利侵蝕,2.01,-16.02,5489.TWO,2026-03,49.0999984741,2025,彩富,11.580188319363206,N/A,0.29,-239.60999999999999,⚪ 中性觀察,63.6,N/A
-49.09,-0.56,190.54,📉 獲利侵蝕,3.87,7.5,6470.TWO,2026-03,47.75,2025,宇智,6.715893108298172,N/A,0.84,-239.63,⚪ 中性觀察,106.65,N/A
-100.0,4.47,139.8,📉 獲利侵蝕,-0.2,-766.67,2405.TW,2026-03,17.75,2025,輔信,0.0,-9.73%,0.0,-239.8,⚪ 數據不足,-7.5,27.81%
-150.0,-34.55,89.96,🏰 高護城河,1.94,-61.35,3580.TWO,2026-03,90.3000030518,2025,友威科,21.602871543492824,13.96%,-0.18,-239.95999999999998,❌ 暫避觀望,62.699999999999996,63.82%
35.71,9.65,275.77,⚠️ 獲利稀釋,-0.63,-29.17,5905.TWO,2026-03,8.9899997711,2025,南仁湖,0.0,N/A,-0.09,-240.05999999999997,⚪ 數據不足,-21.150000000000002,N/A
55.56,18.4,296.91,⚠️ 獲利稀釋,8.49,79.87,8462.TW,2026-03,161.0,2025,柏文,7.994041708043694,N/A,2.42,-241.35000000000002,⚪ 中性觀察,302.1,N/A
-179.87,-5.13,61.56,📉 獲利侵蝕,-1.98,-152.11,7584.TWO,2026-03,27.7999992371,2025,樂意,0.0,N/A,-1.23,-241.43,⚪ 數據不足,-50.550000000000004,N/A
-9.3,37.66,232.91,📉 獲利侵蝕,1.28,1500.0,4542.TWO,2026-03,372.0,2025,科嶠,119.61414790996785,7.09%,0.4,-242.21,❌ 暫避觀望,46.65,35.25%
-96.55,-8.88,145.71,📉 獲利侵蝕,0.8,-60.98,4160.TWO,2026-03,40.9500007629,2025,訊聯基因,26.25000048903846,N/A,0.01,-242.26,❌ 暫避觀望,23.400000000000002,N/A
125.0,3.42,368.27,⚠️ 獲利稀釋,1.16,-21.62,6151.TWO,2026-03,38.5499992371,2025,晉倫,10.504086985585833,N/A,0.72,-243.26999999999998,⚪ 中性觀察,55.05,N/A
25.0,40.53,268.83,⚠️ 獲利稀釋,-1.45,-101.39,4419.TWO,2026-03,46.4500007629,2025,皇家美食,0.0,-10.31%,-0.27,-243.82999999999998,⚪ 數據不足,-50.550000000000004,23.18%
-13.64,-0.76,230.52,📉 獲利侵蝕,2.67,13.14,8048.TWO,2026-03,60.7000007629,2025,德勝,10.724381760229681,N/A,0.57,-244.16000000000003,⚪ 中性觀察,84.9,N/A
-3.96,15.7,241.49,📉 獲利侵蝕,13.95,7.47,3570.TWO,2026-03,167.0,2025,大塚,4.540511147362697,11.86%,4.12,-245.45000000000002,⚪ 中性觀察,551.7,31.73%
20.59,-0.53,266.18,⚠️ 獲利稀釋,4.31,-22.62,2049.TW,2026-03,321.5,2025,上銀,30.0186741363212,4.85%,1.64,-245.59,❌ 暫避觀望,160.64999999999998,27.05%
31.1,6.59,276.69,⚠️ 獲利稀釋,14.66,-5.53,8016.TW,2026-03,302.0,2025,矽創,8.255877528704211,N/A,4.6,-245.59,⚪ 中性觀察,548.6999999999999,N/A
33.7,51.31,279.63,⚠️ 獲利稀釋,2.55,177.17,8473.TW,2026-03,45.1500015259,2025,山林水,6.151226365926431,N/A,1.23,-245.93,⚪ 中性觀察,110.1,N/A
81.48,-7.14,327.52,⚠️ 獲利稀釋,-0.9,-1600.0,2332.TW,2026-03,23.5499992371,2025,友訊,0.0,-6.21%,-0.05,-246.03999999999996,⚪ 數據不足,-29.1,23.50%
-48.0,-10.64,199.52,📉 獲利侵蝕,1.06,-43.32,3567.TWO,2026-03,28.3999996185,2025,逸昌,12.56637151261062,18.49%,0.13,-247.52,⚪ 中性觀察,33.9,34.78%
62.61,-0.48,310.4,⚠️ 獲利稀釋,5.32,-19.0,2248.TW,2026-03,66.0,2025,華勝-KY,5.209155485398578,17.40%,1.87,-247.78999999999996,⚪ 中性觀察,190.05,31.94%
3.57,-3.25,251.51,⚠️ 獲利稀釋,1.23,-32.77,4161.TWO,2026-03,23.1000003815,2025,聿新科,8.619403127425372,10.81%,0.3,-247.94,⚪ 中性觀察,40.2,30.16%
-100.0,105.62,148.42,📉 獲利侵蝕,3.61,41.57,6895.TWO,2026-03,128.5,2025,宏碩系統,17.724137931034484,N/A,0.0,-248.42,❌ 暫避觀望,108.75,N/A
30.0,-15.95,279.56,⚠️ 獲利稀釋,3.4,-19.05,4527.TWO,2026-03,39.5499992371,2025,方土霖,6.462418175996733,16.80%,0.65,-249.56,⚪ 中性觀察,91.79999999999998,29.77%
133.33,-14.06,383.37,⚠️ 獲利稀釋,3.2,-23.63,4588.TW,2026-03,55.2999992371,2025,玖鼎電力,8.303303188753754,24.67%,0.63,-250.04,⚪ 中性觀察,99.9,35.72%
